record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,lag_4_weeks,ewma_3_records,ewma_4_records,target_changing_rate_per_week_1,target_changing_rate_per_week_2,Y_true,Y_pred
68487,2031-10-11,9890,216419,104.025,106.875,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.51085950651685,3.9437604817177774,3.9996840747555753,-0.016391069742917742,-0.0013597104832419214,3.8501476017100584,4.31066
68505,2031-10-11,9909,216419,106.1625,106.1625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.499809670330265,3.7727005714901427,3.821059859078038,-0.02605423460510009,-0.002235796031989431,3.6109179126442243,3.7499647
68524,2031-10-11,9954,216419,68.4,68.4,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,3.773834035713371,3.810524989842821,-0.007158890057627392,-0.0027117864144736445,4.204692619390966,4.0307403
68547,2031-10-11,9961,216419,104.025,104.025,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.6913478822291435,4.653121858262075,4.6522057756353306,-0.0038332725180186536,0.0022721623209654763,4.465908118654584,4.5901675
68573,2031-10-11,9984,216419,89.0625,89.0625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7612001156935624,3.8449378483987546,3.8687636068268074,-0.003338153821659835,-0.0011127179976157355,4.060443010546419,3.8226378
67053,2031-10-11,8023,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.543294782270004,4.217416674250881,4.246150163583619,-0.003391461189450246,0.00010142282047442673,4.442651256490317,4.2732964
67078,2031-10-11,8058,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,3.7342274400977122,3.745733317628076,0.0021868325375565705,-0.0013007299473364554,3.295836866004329,3.386161
66958,2031-10-11,8091,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,3.0951722282916254,3.114491940064639,-0.008951466029276253,-0.0012161150812881895,2.70805020110221,2.8459406
67002,2031-10-11,8094,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.354639459607502,3.369766524217217,0.004580500064689782,-0.0007283025704149491,3.5263605246161616,3.23282
66977,2031-10-11,8095,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.553876891600541,4.403268807254461,4.404816406781739,0.0015897977377570859,-0.0008285847256672135,4.04305126783455,4.2199407
67127,2031-10-11,8121,216425,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,2.9305158703423455,2.9166451149872596,0.02145714801492168,0.0037497595238597365,2.772588722239781,2.846
67148,2031-10-11,8218,216425,125.4,125.4,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,2.4108514287771166,2.422692228825003,-0.018447111393924614,0.0033115401229645955,2.70805020110221,2.2957149
67103,2031-10-11,8222,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.290459441148391,4.428104722882903,4.405501835059933,0.011257257027796154,0.0009692855337616981,4.343805421853684,4.0857477
67171,2031-10-11,8317,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,2.9073823161079084,2.9936945016105345,-0.024169440392614695,-0.006985825986310973,3.044522437723423,3.0883589
67195,2031-10-11,8319,216425,126.825,126.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6375861597263857,3.015191918131107,3.0155168299908137,-0.0013170862300121596,-0.0021861178870847923,2.4849066497880004,2.7520792
67213,2031-10-11,8392,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.258096538021482,3.1090645669827897,3.0408397032692234,0.014500589965954602,0.0036823595778564663,2.4849066497880004,2.7934427
67232,2031-10-11,8398,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.477336814478207,4.025351664841864,4.033514114726781,-0.0010766696519725481,-0.001873361957782696,3.332204510175204,3.7271333
67254,2031-10-11,8400,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.174387269895637,3.5673339482998827,3.566839532505755,-0.006267450722743489,0.002211567852151639,2.70805020110221,3.367864
67295,2031-10-11,8438,216425,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.871201010907891,3.0816692381510764,3.1285327448591698,-0.006963188689574557,-0.0031544464697880626,3.58351893845611,3.2179215
67339,2031-10-11,8562,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.174387269895637,3.76311902644992,3.813297387017024,-0.011541685155672676,-0.0038472285825179833,3.828641396489095,3.7650108
67367,2031-10-11,8869,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.394449154672439,4.202176518945258,4.204233262981709,0.0037102539187923995,-0.0014147087199513095,4.1588830833596715,3.8603861
67414,2031-10-11,8911,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,2.94070029617699,2.8989788114151596,0.011249277994693174,0.009749005947758974,2.0794415416798357,2.317344
67390,2031-10-11,8991,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5553480614894135,3.1947093619634064,3.205960363560636,-0.007014608943716217,0.0,3.5553480614894135,3.1841884
67445,2031-10-11,9043,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,3.610072562550558,3.5830377214284987,0.016267665576785554,0.0025933572136394504,3.1354942159291497,3.4169626
67464,2031-10-11,9092,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,2.3826774675990015,2.4029717474673724,-0.01785583905497804,-0.0075326474966009695,2.4849066497880004,2.4187067
67488,2031-10-11,9112,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.574710978503383,4.015711148165125,4.043069203514594,-0.0007452712586069847,-0.001489926208719762,3.713572066704308,3.990867
67512,2031-10-11,9132,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.8903717578961645,3.01440777296418,2.9746737383470983,-0.00504244594674569,0.0031858689406749166,2.833213344056216,2.7096224
67532,2031-10-11,9147,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.532599493153256,4.081144591489181,4.077516783700336,0.0019875230309069395,0.000783502722014448,3.7376696182833684,3.8383164
67554,2031-10-11,9164,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.3694478524670215,3.4448147905187296,3.5119349587497783,-0.003390531503273792,-0.004752595586941549,3.4339872044851463,3.4314647
67592,2031-10-11,9190,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.127134385045092,3.6949769763501545,3.674890855776403,0.010539055539557071,0.00030119757858488005,3.5553480614894135,3.4978178
67616,2031-10-11,9221,216425,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,3.122865739849158,3.107908096362657,0.003181235994638987,0.004127283161958922,3.091042453358316,2.9237747
67637,2031-10-11,9250,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.290459441148391,4.061984277695416,4.067739462930984,0.0007013091158596305,-0.0017349618849368529,3.8501476017100584,3.8941064
67663,2031-10-11,9273,216425,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,2.7963448174263528,2.777055539820167,-0.011248012375090906,-0.0037493376506373462,2.4849066497880004,2.588093
67684,2031-10-11,9279,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,2.9841038987947197,3.002807266177819,-0.006013588591114291,0.0005172926071259871,2.5649493574615367,2.5545688
67706,2031-10-11,9281,216425,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,2.9793157221256203,3.009890597035425,-0.004993851229403537,0.0024417656494109337,3.332204510175204,3.0051112
67728,2031-10-11,9328,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6635616461296463,2.727013836568072,2.765211270133748,-0.005271426846975706,0.003746872613624747,3.1354942159291497,2.362828
67752,2031-10-11,9371,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,3.489799377559009,3.4575061991896154,0.006174557649982187,0.0033353763056127046,3.4339872044851463,3.231126
67824,2031-10-11,9425,216425,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,2.324157971571333,2.3279040466287504,-0.006437397967688427,-0.005755798055569789,2.6390573296152584,2.2412078
67788,2031-10-11,9430,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,3.623571733316568,3.613836807486482,-0.00646902376185005,-0.0007840197217180126,3.044522437723423,3.1833048
67847,2031-10-11,9432,216425,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5553480614894135,3.0383839808407442,3.050351628395722,0.004412465153670751,-0.0034772917319291236,3.332204510175204,2.87685
67808,2031-10-11,9439,216425,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,1.791759469228055,2.744412039358899,2.653857409423023,0.025027027993689364,0.008342343092375555,1.9459101490553132,2.5007782
67768,2031-10-11,9442,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,3.270156215318706,3.2848399802235426,0.003933685794842095,0.0016988245002735063,3.367295829986474,3.0819438
67888,2031-10-11,9456,216425,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.70805020110221,2.5682270525759257,2.592062400176368,-0.017798322720110487,-0.005214364733044181,3.1354942159291497,2.3845437
67909,2031-10-11,9479,216425,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.58351893845611,3.0187858020165343,3.0162452120149634,0.019611315887637752,0.004127283161958922,3.091042453358316,2.7977052
67931,2031-10-11,9481,216425,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.672828834461906,4.322918730435099,4.3226162197723,-0.0011697146609534683,-8.105427235074521e-05,4.04305126783455,4.104258
67954,2031-10-11,9490,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1354942159291497,2.934756550489676,2.9196407980306427,0.002614666849464164,0.008262032986458619,2.0794415416798357,2.407186
67975,2031-10-11,9498,216425,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6635616461296463,3.588339119301752,3.5568766150640774,-0.005490867500127449,0.0,3.4011973816621555,3.4198864
67995,2031-10-11,9532,216425,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,3.0522662345724303,3.094580766166467,-0.012200669932940009,-0.0005070629109515499,3.6375861597263857,3.160263
68017,2031-10-11,9578,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,3.0378219486383204,3.0657031399364287,-0.010199593714166585,0.0005172926071259871,2.833213344056216,3.082025
68058,2031-10-11,9611,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.3694478524670215,4.080199175947139,4.106407003608128,-0.007583964270397133,-0.0020728267374766334,3.828641396489095,3.9341156
68083,2031-10-11,9613,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.553876891600541,4.1016585683378475,4.143856407604978,-0.00877151495241845,-0.0021976936149948425,4.04305126783455,4.1244683
68110,2031-10-11,9632,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,2.9572213413696673,2.911251404397689,0.005340560816674185,0.0029450744029294856,2.833213344056216,2.6780057
68037,2031-10-11,9672,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.406719247264253,3.6494687083987625,3.6711100114881514,0.00734631027449598,0.0001771976589339107,3.6109179126442243,3.3618135
68129,2031-10-11,9680,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4339872044851463,2.550027939103118,2.5748669636601993,-0.008810054393763082,-0.0008978449518156732,3.1354942159291497,2.569386
68161,2031-10-11,9713,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,3.761709609260918,3.770800407506143,-0.003838582416474734,-0.002952068648931282,3.8066624897703196,3.5599298
68184,2031-10-11,9731,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,3.535636183932114,3.549321908632984,0.002830748190235783,-0.0014496149481674793,3.1354942159291497,3.2951264
68205,2031-10-11,9745,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,3.64205650425781,3.666091844503666,-0.0066730602135631764,-0.000622589395943465,3.7612001156935624,3.5584328
68336,2031-10-11,9809,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,3.5257276358538547,3.557616014251824,0.0015235089505231314,-0.003463574654813233,3.5263605246161616,3.4460504
68270,2031-10-11,9813,216425,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,3.021220214272497,3.0460783011368218,-0.011462751871061196,-0.005128204996712694,3.044522437723423,2.9727876
68291,2031-10-11,9823,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.543294782270004,4.177005178567477,4.18611154060164,-0.0011052076248070084,0.0013474456447251622,4.07753744390572,3.9774697
68318,2031-10-11,9837,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,3.4030070643586754,3.443651462709438,0.0027082717635542306,-0.002633220755982687,3.4965075614664802,3.4626298
68358,2031-10-11,9845,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.812184355372417,4.558135112575225,4.55951522416032,0.0005388094356200994,0.000702381071578147,4.30406509320417,4.326831
68383,2031-10-11,9872,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,3.2608806922200513,3.1941797373651557,-0.0032098170506228794,0.01670253213913914,3.044522437723423,2.9417582
68425,2031-10-11,9879,216425,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,3.130348412975887,3.1182398535885545,0.0011062177696263672,-0.0009648729456375812,2.5649493574615367,2.9356935
68444,2031-10-11,9880,216425,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,3.346810258797536,3.32590338459464,0.002459058125954103,-0.000698940488069655,3.6109179126442243,3.2044377
68465,2031-10-11,9881,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.30406509320417,3.7190719937240377,3.7671956886029685,-0.00114334520702567,-0.0028144235610067765,3.784189633918261,3.6855836
68489,2031-10-11,9890,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.295836866004329,3.7857487273609527,3.791857546814504,0.0035754123669658458,-0.002082358792371236,3.871201010907891,3.5572867
68507,2031-10-11,9909,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.127134385045092,3.341467472343173,3.398281501600888,-0.01465730251385134,-0.0013888698412065058,2.302585092994046,3.3851385
68526,2031-10-11,9954,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.367295829986474,2.6597312031521074,2.6634978834755048,0.009949587808690616,-0.0005968551410516714,2.4849066497880004,2.568779
68551,2031-10-11,9961,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.553876891600541,4.067693889715738,4.098532888321729,-0.005468312185137681,-0.0024559059543563756,3.4965075614664802,3.8338256
68576,2031-10-11,9984,216425,126.825,126.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,2.8012361450879952,2.843541216781386,-0.02015744650612812,-0.002660496722031132,2.9444389791664403,2.9063945
67029,2031-10-11,8063,217217,230.85,230.85,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,2.4283778359115615,2.4668754949989964,0.011780297007600173,-0.006294438714110567,2.70805020110221,2.794795
67005,2031-10-11,8094,217217,230.85,230.85,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,3.1012100772173428,3.1037630733326993,-0.0010905349693209822,0.0,3.258096538021482,3.130722
67130,2031-10-11,8121,217217,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,3.3056446071154877,3.2358768224479464,0.0,0.003547467690699929,2.3978952727983707,2.9803581
67151,2031-10-11,8218,217217,230.1375,230.1375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,2.555817484512848,2.5372347398784703,-0.0057607742079963655,0.005986664104111965,3.1780538303479458,2.4774232
67174,2031-10-11,8317,217217,233.7,234.4125,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,2.342974432137965,2.36910267482216,-0.032470373017835334,0.0,3.871201010907891,3.0324323
67298,2031-10-11,8438,217217,232.275,232.275,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,2.9576229338802067,2.9323520901363835,0.004102497769558077,0.0004176040127031833,2.5649493574615367,2.8590844
67370,2031-10-11,8869,217217,329.175,329.175,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,3.4787059059986314,3.396472189252213,-0.02645527192974645,-0.002228798688296317,2.772588722239781,2.3554008
67417,2031-10-11,8911,217217,232.275,232.275,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.204692619390966,3.4285541224643543,3.417875149175325,0.01595991733915762,-0.0010924860478916415,3.258096538021482,3.0324996
67393,2031-10-11,8991,217217,235.125,235.125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,2.597551136652236,2.6143130265989507,0.015701535919568358,0.008547008327854492,2.5649493574615367,3.0161572
67515,2031-10-11,9132,217217,232.9875,232.9875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,2.741389110426966,2.688824405177402,-0.006870692180115067,0.0029685071701541564,2.0794415416798357,2.618091
67595,2031-10-11,9190,217217,237.975,237.975,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,2.5213418943168637,2.5912132790651707,0.0,-0.0023431254238159595,3.1780538303479458,2.4824564
67666,2031-10-11,9273,217217,225.8625,225.8625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,2.8902968770088755,2.8722364190534977,-0.0013170862300121596,0.0037936432712919158,3.2188758248682006,2.7992976
67687,2031-10-11,9279,217217,232.9875,284.2875,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,3.7177197176253465,3.716054126355719,0.002614031584313253,0.0005026935451422734,3.970291913552122,3.8832283
67731,2031-10-11,9328,217217,237.975,237.975,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,2.617833665547507,2.6002034634877944,0.013545480423861594,-0.003495494460672891,2.0794415416798357,2.3728194
67850,2031-10-11,9432,217217,230.1375,230.1375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.8903717578961645,3.0700040863440954,3.0099742599974,0.0,0.007573613261086684,3.4965075614664802,2.6967633
67873,2031-10-11,9436,217217,230.85,230.85,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,2.610638837318356,2.681650225827564,-0.005009967615536442,-0.00544590609202148,2.3978952727983707,2.8571267
67891,2031-10-11,9456,217217,235.125,235.125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,2.014114784424606,2.0866239243759166,-0.030011279652058312,-0.004433654364600755,2.5649493574615367,2.6488016
67912,2031-10-11,9479,217217,228.0,228.0,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.3978952727983707,2.387629261586656,2.3855457647225258,-0.002400488285652115,0.0203200315395012,2.772588722239781,2.441835
67998,2031-10-11,9532,217217,235.125,235.125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,3.319089901701644,3.3420847654688437,0.011932751629878925,-0.000698940488069655,3.6635616461296463,3.3185675
68273,2031-10-11,9813,217217,225.8625,225.8625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,3.2246923760377175,3.179977275392893,0.028327728919435226,0.006392098838231633,3.295836866004329,2.9463005
68321,2031-10-11,9837,217217,346.275,346.275,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1354942159291497,3.32218855786477,3.390578705269031,-0.03818608439801681,-0.007256602374337601,2.995732273553991,2.5201201
68361,2031-10-11,9845,217217,348.4125,348.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,3.224867940590033,3.174765102463409,-0.01915374335172652,-0.0034772917319291236,2.1972245773362196,2.2551234
68386,2031-10-11,9872,217217,233.7,233.7,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,1.0986122886681098,2.2863498212975344,2.2831301333159364,0.006090864612058466,0.013947674273976855,3.4339872044851463,2.9461498
68409,2031-10-11,9876,217217,237.2625,237.2625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.6390573296152584,2.7603793288809664,2.7768669415565634,-0.018254873659992656,-0.004372250717080674,2.0794415416798357,2.371743
68447,2031-10-11,9880,217217,235.8375,235.8375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,3.446418083482685,3.46344132231899,-0.011828737680347003,-0.0005702544245625819,3.713572066704308,3.3485527
68529,2031-10-11,9954,217217,237.975,237.975,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.3978952727983707,1.7776036694847948,1.8276294474446644,-0.013300962411701648,0.0,1.6094379124341003,1.7465485
