record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,lag_4_weeks,target_changing_rate_per_week_1,target_changing_rate_per_week_2,Y_true,Y_pred
68017,2031-10-11,9578,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,-0.010199593714166585,0.0005172926071259871,2.833213344056216,3.0838134
68058,2031-10-11,9611,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.3694478524670215,-0.007583964270397133,-0.0020728267374766334,3.828641396489095,3.8682363
68083,2031-10-11,9613,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.553876891600541,-0.00877151495241845,-0.0021976936149948425,4.04305126783455,4.0826235
68110,2031-10-11,9632,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,0.005340560816674185,0.0029450744029294856,2.833213344056216,2.6606536
68037,2031-10-11,9672,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.406719247264253,0.00734631027449598,0.0001771976589339107,3.6109179126442243,3.368759
68129,2031-10-11,9680,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4339872044851463,-0.008810054393763082,-0.0008978449518156732,3.1354942159291497,2.6206734
68161,2031-10-11,9713,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,-0.003838582416474734,-0.002952068648931282,3.8066624897703196,3.4702592
68184,2031-10-11,9731,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,0.002830748190235783,-0.0014496149481674793,3.1354942159291497,3.2940748
68205,2031-10-11,9745,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,-0.0066730602135631764,-0.000622589395943465,3.7612001156935624,3.4938884
68336,2031-10-11,9809,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,0.0015235089505231314,-0.003463574654813233,3.5263605246161616,3.4725802
68270,2031-10-11,9813,216425,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,-0.011462751871061196,-0.005128204996712694,3.044522437723423,2.9690106
68291,2031-10-11,9823,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.543294782270004,-0.0011052076248070084,0.0013474456447251622,4.07753744390572,3.9887743
68318,2031-10-11,9837,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,0.0027082717635542306,-0.002633220755982687,3.4965075614664802,3.5154004
68358,2031-10-11,9845,216425,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.812184355372417,0.0005388094356200994,0.000702381071578147,4.30406509320417,4.338308
68383,2031-10-11,9872,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,-0.0032098170506228794,0.01670253213913914,3.044522437723423,3.004781
68425,2031-10-11,9879,216425,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,0.0011062177696263672,-0.0009648729456375812,2.5649493574615367,2.9885857
68444,2031-10-11,9880,216425,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,0.002459058125954103,-0.000698940488069655,3.6109179126442243,3.255913
68465,2031-10-11,9881,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.30406509320417,-0.00114334520702567,-0.0028144235610067765,3.784189633918261,3.6938903
68489,2031-10-11,9890,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.295836866004329,0.0035754123669658458,-0.002082358792371236,3.871201010907891,3.3859391
68507,2031-10-11,9909,216425,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.127134385045092,-0.01465730251385134,-0.0013888698412065058,2.302585092994046,3.4930778
68526,2031-10-11,9954,216425,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.367295829986474,0.009949587808690616,-0.0005968551410516714,2.4849066497880004,2.6908414
68551,2031-10-11,9961,216425,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.553876891600541,-0.005468312185137681,-0.0024559059543563756,3.4965075614664802,3.905061
68576,2031-10-11,9984,216425,126.825,126.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,-0.02015744650612812,-0.002660496722031132,2.9444389791664403,2.9575603
67029,2031-10-11,8063,217217,230.85,230.85,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,0.011780297007600173,-0.006294438714110567,2.70805020110221,2.8507783
67005,2031-10-11,8094,217217,230.85,230.85,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,-0.0010905349693209822,0.0,3.258096538021482,3.0712042
67130,2031-10-11,8121,217217,234.4125,234.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,0.0,0.003547467690699929,2.3978952727983707,3.0033195
67151,2031-10-11,8218,217217,230.1375,230.1375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,-0.0057607742079963655,0.005986664104111965,3.1780538303479458,2.4473166
67174,2031-10-11,8317,217217,233.7,234.4125,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,-0.032470373017835334,0.0,3.871201010907891,3.0526783
67298,2031-10-11,8438,217217,232.275,232.275,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,0.004102497769558077,0.0004176040127031833,2.5649493574615367,2.8366911
67370,2031-10-11,8869,217217,329.175,329.175,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,-0.02645527192974645,-0.002228798688296317,2.772588722239781,2.5117614
67417,2031-10-11,8911,217217,232.275,232.275,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.204692619390966,0.01595991733915762,-0.0010924860478916415,3.258096538021482,3.0463874
67393,2031-10-11,8991,217217,235.125,235.125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,0.015701535919568358,0.008547008327854492,2.5649493574615367,2.9707782
67515,2031-10-11,9132,217217,232.9875,232.9875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.1972245773362196,-0.006870692180115067,0.0029685071701541564,2.0794415416798357,2.6049385
67595,2031-10-11,9190,217217,237.975,237.975,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,0.0,-0.0023431254238159595,3.1780538303479458,2.588817
67666,2031-10-11,9273,217217,225.8625,225.8625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,-0.0013170862300121596,0.0037936432712919158,3.2188758248682006,2.840974
67687,2031-10-11,9279,217217,232.9875,284.2875,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,0.002614031584313253,0.0005026935451422734,3.970291913552122,3.8959615
67731,2031-10-11,9328,217217,237.975,237.975,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,0.013545480423861594,-0.003495494460672891,2.0794415416798357,2.1802115
67850,2031-10-11,9432,217217,230.1375,230.1375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.8903717578961645,0.0,0.007573613261086684,3.4965075614664802,2.6505418
67873,2031-10-11,9436,217217,230.85,230.85,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,-0.005009967615536442,-0.00544590609202148,2.3978952727983707,2.8694088
67891,2031-10-11,9456,217217,235.125,235.125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,-0.030011279652058312,-0.004433654364600755,2.5649493574615367,2.782908
67912,2031-10-11,9479,217217,228.0,228.0,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.3978952727983707,-0.002400488285652115,0.0203200315395012,2.772588722239781,2.4953861
67998,2031-10-11,9532,217217,235.125,235.125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,0.011932751629878925,-0.000698940488069655,3.6635616461296463,3.299619
68273,2031-10-11,9813,217217,225.8625,225.8625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,0.028327728919435226,0.006392098838231633,3.295836866004329,3.0248284
68321,2031-10-11,9837,217217,346.275,346.275,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1354942159291497,-0.03818608439801681,-0.007256602374337601,2.995732273553991,2.5593233
68361,2031-10-11,9845,217217,348.4125,348.4125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.0794415416798357,-0.01915374335172652,-0.0034772917319291236,2.1972245773362196,2.15113
68386,2031-10-11,9872,217217,233.7,233.7,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,1.0986122886681098,0.006090864612058466,0.013947674273976855,3.4339872044851463,3.1141915
68409,2031-10-11,9876,217217,237.2625,237.2625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.6390573296152584,-0.018254873659992656,-0.004372250717080674,2.0794415416798357,2.4150832
68447,2031-10-11,9880,217217,235.8375,235.8375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,-0.011828737680347003,-0.0005702544245625819,3.713572066704308,3.3020668
68529,2031-10-11,9954,217217,237.975,237.975,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.3978952727983707,-0.013300962411701648,0.0,1.6094379124341003,1.8203973
67055,2031-10-11,8023,217390,168.8625,168.8625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.288267030694535,-0.004384600166169814,-0.0014951112083520625,4.812184355372417,5.307774
67080,2031-10-11,8058,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.248495242049359,-0.0023995746376274632,-0.0024247534605767763,4.290459441148391,4.2130322
67028,2031-10-11,8063,217390,166.0125,166.0125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6109179126442243,-0.0139483013277403,-0.0008720544139586679,3.4657359027997265,3.3144345
66960,2031-10-11,8091,217390,170.2875,170.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,-0.06274700800802199,-0.02055795169926892,2.833213344056216,2.8802109
67004,2031-10-11,8094,217390,164.5875,164.5875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.828641396489095,-0.010397996801403239,-0.0014496149481674793,4.07753744390572,3.6909728
66979,2031-10-11,8095,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.543294782270004,-0.0022442443556780654,-0.0015315784539214061,4.6443908991413725,4.7822223
67129,2031-10-11,8121,217390,165.3,165.3,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.833213344056216,0.0,-0.003695046070336771,3.332204510175204,3.2378926
67150,2031-10-11,8218,217390,161.025,161.025,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,0.012019945634738897,-0.005480858091996194,3.091042453358316,2.9807477
67105,2031-10-11,8222,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.718498871295094,-0.0027107426803308103,-0.0027069906639432973,4.812184355372417,4.747816
67173,2031-10-11,8317,217390,163.875,163.875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.784189633918261,-0.020643924794032337,-0.0039754514547710946,3.6888794541139363,3.809188
67197,2031-10-11,8319,217390,166.0125,166.0125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,0.012551626961152572,-0.003851023951696436,2.8903717578961645,3.083486
67215,2031-10-11,8392,217390,161.7375,161.7375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,-0.020971962157773753,-0.00403897346266055,2.8903717578961645,2.930746
67234,2031-10-11,8398,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,-0.008905885383765397,-0.004345481306304431,4.204692619390966,4.3850193
67256,2031-10-11,8400,217390,170.2875,170.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.091042453358316,-0.002730274816079055,-0.005182020424731401,3.1780538303479458,3.4491265
67274,2031-10-11,8422,217390,162.45,162.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,-0.03384944095644069,-0.00963990249565562,3.1780538303479458,3.1509843
67297,2031-10-11,8438,217390,166.0125,166.0125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,-0.00863469460740759,-0.0009627940522979617,3.58351893845611,3.7358193
67321,2031-10-11,8555,217390,167.4375,167.4375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.833213344056216,-0.007405398332979072,-0.005174529841471754,2.995732273553991,3.1287143
67341,2031-10-11,8562,217390,163.875,163.875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.564348191467836,-0.008191127339892707,-0.0026060313804300668,4.653960350157523,4.482494
67369,2031-10-11,8869,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.48863636973214,-0.002377702400563621,-0.003197680856701011,4.584967478670572,4.618375
67416,2031-10-11,8911,217390,162.45,162.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.8903717578961645,-0.014615403941528335,-0.004618736891884174,2.772588722239781,3.0949821
67392,2031-10-11,8991,217390,161.025,161.025,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,-0.008982983926395498,-0.005553676275798503,3.4339872044851463,3.730763
67447,2031-10-11,9043,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,-0.006370786662636319,-0.0029943671181997607,3.6635616461296463,4.077905
67466,2031-10-11,9092,217390,156.0375,156.0375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,-0.0032364356199165276,-0.0032899497784095585,3.4965075614664802,3.2129927
67490,2031-10-11,9112,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.882801922586371,-0.009186553483904585,-0.0019372188004456235,4.74493212836325,4.6244597
67534,2031-10-11,9147,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.31748811353631,0.0003474973483732845,-0.0004314611194507411,4.5217885770490405,4.3331127
67556,2031-10-11,9164,217390,166.725,166.725,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.30406509320417,0.0002568263873476593,-0.002203497652682655,4.543294782270004,4.3104844
67594,2031-10-11,9190,217390,166.0125,166.0125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,-0.00741006445327191,-0.0023658359014262576,3.6375861597263857,3.8629675
67618,2031-10-11,9221,217390,163.875,163.875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,-0.0016257080950469634,-0.003378404333763349,3.828641396489095,3.5606859
67639,2031-10-11,9250,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.465908118654584,-0.0027475376378138885,-0.0006354537810963643,4.430816798843313,4.5799875
67665,2031-10-11,9273,217390,161.7375,161.7375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1354942159291497,-0.006416284208807941,-0.006974568525134811,2.9444389791664403,3.044991
67686,2031-10-11,9279,217390,167.4375,167.4375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.295836866004329,0.0033785850811722208,-0.0018362700862730658,3.6375861597263857,3.3441374
67708,2031-10-11,9281,217390,161.025,161.025,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6375861597263857,-0.01823578358425063,-0.006326313746691435,3.2188758248682006,3.3945534
67730,2031-10-11,9328,217390,164.5875,164.5875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4339872044851463,-0.016449260534002776,-0.005678387853210456,3.4011973816621555,3.429735
67754,2031-10-11,9371,217390,170.2875,170.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.828641396489095,-0.010759746345664258,-0.0015423358308694613,4.04305126783455,3.9333305
67826,2031-10-11,9425,217390,150.3375,170.2875,0,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.258096538021482,-0.02891970600390505,-0.005437215114133444,2.8903717578961645,2.882017
67790,2031-10-11,9430,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.970291913552122,-0.001449411005920684,-0.0024318732171205682,3.7376696182833684,3.9211857
67849,2031-10-11,9432,217390,162.45,162.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,-0.008724210116096478,-0.0013888698412065058,3.1354942159291497,3.3367984
67872,2031-10-11,9436,217390,162.45,162.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.044522437723423,-0.01967566901525398,-0.0014709982405440112,2.833213344056216,3.0856185
67770,2031-10-11,9442,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,-0.0099100583039051,-0.002396775067990621,4.143134726391533,3.937677
67890,2031-10-11,9456,217390,168.8625,168.8625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.2188758248682006,0.01838706045586873,0.0011246038892509032,2.833213344056216,2.7888038
67911,2031-10-11,9479,217390,167.4375,167.4375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5553480614894135,-0.013775100936740923,-0.003975790803415896,3.8066624897703196,3.5474699
67933,2031-10-11,9481,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.394449154672439,-0.0014991450074499067,-0.0027723767094171288,4.770684624465665,4.562939
67956,2031-10-11,9490,217390,161.025,161.025,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,-0.01623451341032433,-0.007146906568575106,3.044522437723423,3.3285203
67977,2031-10-11,9498,217390,164.5875,164.5875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.258096538021482,-0.011553071262624129,-0.0059366508007673985,3.4657359027997265,3.497247
67997,2031-10-11,9532,217390,167.4375,167.4375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.871201010907891,-0.010514441217637475,-0.0030905093597558054,4.02535169073515,3.8736572
68019,2031-10-11,9578,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.871201010907891,-0.01088816242380097,-0.003629387660722753,3.4011973816621555,3.8457904
68060,2031-10-11,9611,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.51085950651685,-0.002132360813423489,-0.00216764556129092,4.6443908991413725,4.6101522
68085,2031-10-11,9613,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.969813299576001,-0.00841788801295911,-0.0026893096401834383,4.23410650459726,4.7191496
68112,2031-10-11,9632,217390,161.7375,161.7375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4657359027997265,0.004102497769558077,-0.004021958093305588,3.2188758248682006,3.2647192
68039,2031-10-11,9672,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.1588830833596715,-0.007681172818269009,-0.0027600351594702782,4.07753744390572,4.098224
68131,2031-10-11,9680,217390,170.2875,170.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.1780538303479458,-0.00323205500746683,0.002514855209739358,2.6390573296152584,2.48407
68163,2031-10-11,9713,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.189654742026425,-0.009125659732614413,-0.003082621325137032,4.330733340286331,4.162693
68207,2031-10-11,9745,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.3694478524670215,-0.003598903368242545,-0.0012564304021309989,4.532599493153256,4.3412333
68229,2031-10-11,9770,217390,166.0125,166.0125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,-0.01636507978371411,-0.0054550268743163155,2.5649493574615367,2.8058376
68250,2031-10-11,9789,217390,170.2875,170.2875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,-0.019559649859035813,-0.005592417599823436,2.995732273553991,2.9227047
68338,2031-10-11,9809,217390,167.4375,167.4375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8066624897703196,-0.014366365216006538,-0.005083814442857313,3.871201010907891,3.918602
68272,2031-10-11,9813,217390,162.45,162.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,-0.0066863957219968715,-0.00452087426294916,3.4011973816621555,3.2286627
68293,2031-10-11,9823,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.584967478670572,0.000993294428299687,0.0008730417460473497,4.890349128221754,4.8238206
68320,2031-10-11,9837,217390,166.725,166.725,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.127134385045092,-0.010811511900195966,-0.004440086203662208,4.04305126783455,4.0356393
68360,2031-10-11,9845,217390,169.575,169.575,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.736198448394496,-0.008099053274316306,-0.0020582339118727505,4.624972813284271,4.80547
68385,2031-10-11,9872,217390,168.15,168.15,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,0.0009574047016822039,-0.0018446767511611784,3.713572066704308,3.5575874
