record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,month,week_of_year,Y_true,Y_pred
101466,2027-03-12,8058,219844,341.2875,341.2875,0,0,0,1.0,3,10,0.6931471805599453,2.4959474
101515,2027-03-12,8121,219844,230.1375,230.1375,0,0,0,1.0,3,10,1.6094379124341003,2.8820083
101582,2027-03-12,8319,219844,235.8375,235.8375,0,0,0,1.0,3,10,2.5649493574615367,3.1282115
101679,2027-03-12,8438,219844,228.0,228.0,0,0,0,1.0,3,10,2.70805020110221,3.1322203
101771,2027-03-12,8991,219844,232.275,232.275,0,0,0,1.0,3,10,2.3978952727983707,3.0466032
101795,2027-03-12,8911,219844,231.5625,231.5625,0,0,0,1.0,3,10,1.9459101490553132,3.010706
101842,2027-03-12,9092,219844,237.975,237.975,0,0,0,1.0,3,10,1.0986122886681098,2.0725052
101868,2027-03-12,9112,219844,329.8875,329.8875,0,0,0,1.0,3,10,1.0986122886681098,2.6271062
101995,2027-03-12,9221,219844,235.125,235.125,0,0,0,1.0,3,10,2.5649493574615367,3.1614027
102016,2027-03-12,9250,219844,307.8,334.875,0,1,1,0.9191489361702128,3,10,2.3978952727983707,2.867354
102042,2027-03-12,9273,219844,226.575,226.575,0,0,0,1.0,3,10,2.4849066497880004,2.8846025
102063,2027-03-12,9279,219844,210.9,281.4375,0,1,1,0.7493670886075949,3,10,3.4965075614664802,4.0164404
102106,2027-03-12,9328,219844,237.2625,237.2625,0,0,0,1.0,3,10,1.791759469228055,2.4185543
102129,2027-03-12,9371,219844,341.2875,341.2875,0,0,0,1.0,3,10,0.6931471805599453,2.5222616
102223,2027-03-12,9432,219844,230.85,230.85,0,0,0,1.0,3,10,1.6094379124341003,2.9383714
102246,2027-03-12,9436,219844,216.6,216.6,0,0,0,1.0,3,10,2.995732273553991,3.0070143
102263,2027-03-12,9456,219844,235.8375,235.8375,0,0,0,1.0,3,10,2.8903717578961645,2.9817827
102285,2027-03-12,9479,219844,234.4125,234.4125,0,0,0,1.0,3,10,2.70805020110221,2.8807654
102305,2027-03-12,9481,219844,320.625,320.625,0,0,0,1.0,3,10,0.6931471805599453,2.747403
102371,2027-03-12,9532,219844,234.4125,234.4125,0,1,0,1.0,3,10,3.5263605246161616,3.6927962
102594,2027-03-12,9770,219844,235.8375,235.8375,0,0,0,1.0,3,10,2.6390573296152584,2.96924
102637,2027-03-12,9813,219844,228.7125,228.7125,0,0,0,1.0,3,10,2.8903717578961645,2.797079
102658,2027-03-12,9823,219844,324.1875,324.1875,0,0,0,1.0,3,10,0.6931471805599453,2.2147925
102746,2027-03-12,9872,219844,235.125,235.125,0,0,0,1.0,3,10,1.6094379124341003,3.299016
102807,2027-03-12,9880,219844,225.8625,225.8625,0,0,0,1.0,3,10,2.302585092994046,3.399662
102827,2027-03-12,9881,219844,287.85,341.2875,0,0,1,0.8434237995824635,3,10,1.6094379124341003,2.7084985
101369,2027-03-12,8095,222087,178.125,178.125,0,0,0,1.0,3,10,4.584967478670572,4.4314494
101394,2027-03-12,8094,222087,188.8125,188.8125,0,0,0,1.0,3,10,3.828641396489095,3.8624513
101418,2027-03-12,8063,222087,213.75,213.75,0,0,0,1.0,3,10,3.970291913552122,3.765554
101445,2027-03-12,8023,222087,205.2,205.2,0,0,0,1.0,3,10,5.081404364984463,5.1154227
101469,2027-03-12,8058,222087,169.575,234.4125,0,0,1,0.7234042553191489,3,10,4.04305126783455,4.0053616
101492,2027-03-12,8222,222087,193.8,193.8,0,0,0,1.0,3,10,4.653960350157523,4.6851544
101518,2027-03-12,8121,222087,202.35,202.35,0,0,0,1.0,3,10,3.7612001156935624,3.6496196
101539,2027-03-12,8218,222087,208.05,208.05,0,0,0,1.0,3,10,3.5263605246161616,3.2228477
101562,2027-03-12,8317,222087,198.075,198.075,0,0,0,1.0,3,10,4.605170185988092,4.54791
101585,2027-03-12,8319,222087,234.4125,234.4125,0,0,0,1.0,3,10,2.772588722239781,2.5458462
101603,2027-03-12,8392,222087,140.3625,140.3625,0,0,0,1.0,3,10,2.70805020110221,3.1556733
101621,2027-03-12,8398,222087,222.3,222.3,0,0,0,1.0,3,10,4.276666119016055,3.9991853
101641,2027-03-12,8400,222087,212.325,212.325,0,0,0,1.0,3,10,3.4011973816621555,3.7970052
101659,2027-03-12,8422,222087,191.6625,191.6625,0,0,0,1.0,3,10,4.276666119016055,4.1705604
101682,2027-03-12,8438,222087,178.125,178.125,0,0,0,1.0,3,10,3.9512437185814275,4.147342
101706,2027-03-12,8555,222087,227.2875,227.2875,0,0,0,1.0,3,10,2.995732273553991,3.0316238
101725,2027-03-12,8562,222087,175.275,175.275,0,0,0,1.0,3,10,4.30406509320417,4.412224
101751,2027-03-12,8869,222087,156.0375,156.0375,0,0,0,1.0,3,10,4.07753744390572,4.1689034
101774,2027-03-12,8991,222087,206.625,206.625,0,0,0,1.0,3,10,4.454347296253507,4.0971003
101798,2027-03-12,8911,222087,227.2875,227.2875,0,0,0,1.0,3,10,3.367295829986474,3.1301482
101826,2027-03-12,9043,222087,144.6375,214.4625,0,0,1,0.6744186046511628,3,10,3.9318256327243257,3.8368132
101845,2027-03-12,9092,222087,195.9375,195.9375,0,0,0,1.0,3,10,3.7376696182833684,3.881801
101871,2027-03-12,9112,222087,179.55,179.55,0,0,0,1.0,3,10,4.804021044733257,4.690766
101895,2027-03-12,9132,222087,170.2875,192.375,0,0,1,0.8851851851851852,3,10,3.295836866004329,3.0647643
101915,2027-03-12,9147,222087,175.275,175.275,0,0,0,1.0,3,10,4.02535169073515,4.014313
101935,2027-03-12,9164,222087,200.925,200.925,0,0,0,1.0,3,10,4.356708826689592,4.11615
101973,2027-03-12,9190,222087,211.6125,211.6125,0,0,0,1.0,3,10,4.31748811353631,4.186188
101998,2027-03-12,9221,222087,208.05,234.4125,0,0,1,0.8875379939209728,3,10,3.367295829986474,3.1043375
102019,2027-03-12,9250,222087,188.8125,188.8125,0,0,0,1.0,3,10,4.442651256490317,4.4950337
102045,2027-03-12,9273,222087,176.7,176.7,0,0,0,1.0,3,10,3.7612001156935624,3.6898775
102066,2027-03-12,9279,222087,204.4875,204.4875,0,0,0,1.0,3,10,3.367295829986474,3.6721842
102086,2027-03-12,9281,222087,188.8125,188.8125,0,0,0,1.0,3,10,3.7376696182833684,3.6412306
102109,2027-03-12,9328,222087,175.9875,175.9875,0,0,0,1.0,3,10,3.2188758248682006,3.5471346
102132,2027-03-12,9371,222087,200.925,200.925,0,0,0,1.0,3,10,3.4011973816621555,3.5294557
102146,2027-03-12,9442,222087,170.2875,170.2875,0,0,0,1.0,3,10,4.1588830833596715,3.7882364
102164,2027-03-12,9430,222087,223.0125,223.0125,0,0,0,1.0,3,10,4.189654742026425,4.012156
102201,2027-03-12,9425,222087,215.8875,215.8875,0,0,0,1.0,3,10,3.4339872044851463,3.5116642
102226,2027-03-12,9432,222087,189.525,189.525,0,0,0,1.0,3,10,3.6375861597263857,3.6647344
102249,2027-03-12,9436,222087,187.3875,187.3875,0,0,0,1.0,3,10,2.772588722239781,3.1293736
102266,2027-03-12,9456,222087,166.725,166.725,0,0,0,1.0,3,10,3.091042453358316,3.28612
102288,2027-03-12,9479,222087,158.8875,218.025,0,0,1,0.7287581699346405,3,10,3.6635616461296463,3.758625
102308,2027-03-12,9481,222087,201.6375,201.6375,0,0,0,1.0,3,10,4.23410650459726,4.2309875
102331,2027-03-12,9490,222087,215.175,215.175,0,0,0,1.0,3,10,3.367295829986474,3.465744
102352,2027-03-12,9498,222087,175.9875,175.9875,0,0,0,1.0,3,10,3.9318256327243257,3.4570172
102374,2027-03-12,9532,222087,218.025,218.025,0,0,0,1.0,3,10,3.784189633918261,3.6494288
102394,2027-03-12,9578,222087,210.9,210.9,0,0,0,1.0,3,10,2.70805020110221,3.4762545
102414,2027-03-12,9672,222087,199.5,199.5,0,0,0,1.0,3,10,3.367295829986474,3.8953593
102432,2027-03-12,9611,222087,183.825,183.825,0,0,0,1.0,3,10,4.382026634673881,4.4566283
102457,2027-03-12,9613,222087,171.7125,171.7125,0,0,0,1.0,3,10,4.48863636973214,4.580609
102481,2027-03-12,9632,222087,187.3875,187.3875,0,0,0,1.0,3,10,3.2188758248682006,3.3726513
102500,2027-03-12,9680,222087,181.6875,181.6875,0,0,0,1.0,3,10,3.1354942159291497,2.89405
102516,2027-03-12,9700,222087,156.0375,234.4125,0,0,1,0.6656534954407295,3,10,1.6094379124341003,2.0594268
102533,2027-03-12,9713,222087,193.0875,193.0875,0,0,0,1.0,3,10,3.912023005428146,4.0605783
102553,2027-03-12,9731,222087,219.45,219.45,0,0,0,1.0,3,10,3.8501476017100584,3.7422986
102574,2027-03-12,9745,222087,190.95,190.95,0,0,0,1.0,3,10,4.110873864173311,4.2043138
102597,2027-03-12,9770,222087,173.1375,200.2125,0,0,1,0.8647686832740212,3,10,3.4965075614664802,3.280528
102616,2027-03-12,9789,222087,225.15,225.15,0,0,0,1.0,3,10,3.6375861597263857,3.6783333
102640,2027-03-12,9813,222087,143.925,171.7125,0,0,1,0.8381742738589212,3,10,2.9444389791664403,3.2865524
102661,2027-03-12,9823,222087,208.7625,233.7,0,0,1,0.8932926829268293,3,10,4.919980925828125,4.904958
102686,2027-03-12,9837,222087,207.3375,207.3375,0,0,0,1.0,3,10,3.9318256327243257,3.874583
102703,2027-03-12,9809,222087,184.5375,184.5375,0,0,0,1.0,3,10,3.912023005428146,3.829367
102724,2027-03-12,9845,222087,180.2625,180.2625,0,0,0,1.0,3,10,4.77912349311153,4.750642
102749,2027-03-12,9872,222087,170.2875,204.4875,0,0,1,0.832752613240418,3,10,4.248495242049359,4.050512
102771,2027-03-12,9876,222087,170.2875,170.2875,0,0,0,1.0,3,10,3.6109179126442243,3.1772826
102791,2027-03-12,9879,222087,210.9,210.9,0,0,0,1.0,3,10,2.70805020110221,2.8723297
102810,2027-03-12,9880,222087,183.1125,220.875,0,0,1,0.8290322580645162,3,10,3.8918202981106265,3.5590267
102830,2027-03-12,9881,222087,210.1875,210.1875,0,0,0,1.0,3,10,4.219507705176107,4.158573
102855,2027-03-12,9890,222087,196.65,196.65,0,0,0,1.0,3,10,4.007333185232471,4.224737
102871,2027-03-12,9909,222087,210.1875,210.1875,0,0,0,1.0,3,10,3.713572066704308,4.1291704
102890,2027-03-12,9954,222087,170.2875,170.2875,0,0,0,1.0,3,10,4.02535169073515,3.6414955
102912,2027-03-12,9961,222087,205.9125,205.9125,0,0,0,1.0,3,10,4.51085950651685,4.154749
102938,2027-03-12,9984,222087,183.1125,183.1125,0,0,0,1.0,3,10,3.8501476017100584,3.7223916
101372,2027-03-12,8095,222765,200.2125,234.4125,1,0,1,0.8541033434650457,3,10,5.214935757608986,4.988436
101397,2027-03-12,8094,222765,197.3625,240.825,1,0,1,0.819526627218935,3,10,4.9344739331306915,4.4231963
101422,2027-03-12,8063,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.343805421853684,4.1920104
101449,2027-03-12,8023,222765,197.3625,234.4125,1,0,1,0.8419452887537995,3,10,5.723585101952381,5.359011
101472,2027-03-12,8058,222765,199.5,234.4125,1,0,1,0.851063829787234,3,10,4.6913478822291435,4.6616225
101496,2027-03-12,8222,222765,198.075,221.5875,1,0,1,0.8938906752411575,3,10,5.351858133476067,5.0742354
101522,2027-03-12,8121,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.30406509320417,4.074887
101566,2027-03-12,8317,222765,197.3625,205.2,1,1,1,0.9618055555555557,3,10,4.9344739331306915,4.7678175
101586,2027-03-12,8319,222765,197.3625,240.825,1,0,1,0.819526627218935,3,10,3.4011973816621555,3.2347631
101606,2027-03-12,8392,222765,197.3625,232.9875,1,0,1,0.8470948012232415,3,10,3.6109179126442243,3.1372626
101624,2027-03-12,8398,222765,197.3625,255.7875,1,0,1,0.7715877437325905,3,10,5.017279836814924,4.9087157
101642,2027-03-12,8400,222765,204.4875,222.3,1,0,1,0.9198717948717948,3,10,4.1588830833596715,4.228485
101662,2027-03-12,8422,222765,197.3625,205.2,1,1,1,0.9618055555555557,3,10,4.584967478670572,4.7239485
101686,2027-03-12,8438,222765,198.7875,240.825,1,0,1,0.8254437869822485,3,10,5.0106352940962555,4.7447133
101728,2027-03-12,8562,222765,198.075,234.4125,1,0,1,0.8449848024316109,3,10,5.056245805348308,4.7317443
101754,2027-03-12,8869,222765,197.3625,213.0375,1,0,1,0.9264214046822743,3,10,5.298317366548036,4.9592237
101777,2027-03-12,8991,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,5.14166355650266,4.6240153
101799,2027-03-12,8911,222765,198.075,205.2,1,0,1,0.9652777777777778,3,10,4.127134385045092,3.90869
101829,2027-03-12,9043,222765,198.7875,234.4125,1,0,1,0.8480243161094225,3,10,4.6443908991413725,4.3158174
101848,2027-03-12,9092,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.59511985013459,4.332067
101876,2027-03-12,9112,222765,197.3625,222.3,1,0,1,0.8878205128205128,3,10,5.267858159063328,5.0741563
101896,2027-03-12,9132,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,3.5553480614894135,3.024418
101918,2027-03-12,9147,222765,198.7875,213.0375,1,0,1,0.9331103678929766,3,10,4.1588830833596715,4.371357
101938,2027-03-12,9164,222765,197.3625,231.5625,1,0,1,0.8523076923076923,3,10,4.990432586778736,4.757321
101956,2027-03-12,9178,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,2.3978952727983707,2.3668876
101978,2027-03-12,9190,222765,198.7875,240.825,1,0,1,0.8254437869822485,3,10,4.442651256490317,4.536749
102001,2027-03-12,9221,222765,198.075,240.825,1,0,1,0.8224852071005917,3,10,4.23410650459726,3.966167
102022,2027-03-12,9250,222765,198.075,213.0375,1,0,1,0.9297658862876254,3,10,4.890349128221754,4.851899
102069,2027-03-12,9279,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.74493212836325,4.4353867
102089,2027-03-12,9281,222765,198.075,240.825,1,1,1,0.8224852071005917,3,10,4.110873864173311,4.1814365
102112,2027-03-12,9328,222765,195.9375,240.825,1,0,1,0.8136094674556213,3,10,4.110873864173311,4.195318
102133,2027-03-12,9371,222765,200.2125,234.4125,1,0,1,0.8541033434650457,3,10,4.189654742026425,4.1749034
102149,2027-03-12,9442,222765,198.075,234.4125,1,0,1,0.8449848024316109,3,10,4.174387269895637,4.170069
102167,2027-03-12,9430,222765,199.5,222.3,1,0,1,0.8974358974358974,3,10,4.356708826689592,4.158957
102188,2027-03-12,9439,222765,198.075,205.2,1,0,1,0.9652777777777778,3,10,2.995732273553991,3.1523144
102204,2027-03-12,9425,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.2626798770413155,4.083328
102229,2027-03-12,9432,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.330733340286331,4.0826
102250,2027-03-12,9436,222765,199.5,240.825,1,0,1,0.8284023668639053,3,10,3.4657359027997265,3.5349808
102291,2027-03-12,9479,222765,197.3625,240.825,1,0,1,0.819526627218935,3,10,3.871201010907891,4.3026476
102311,2027-03-12,9481,222765,202.35,234.4125,1,0,1,0.8632218844984803,3,10,5.1298987149230735,4.7440963
102334,2027-03-12,9490,222765,197.3625,240.825,1,0,1,0.819526627218935,3,10,4.330733340286331,4.3339124
102354,2027-03-12,9498,222765,198.7875,240.825,1,0,1,0.8254437869822485,3,10,3.9318256327243257,3.6485662
102377,2027-03-12,9532,222765,197.3625,240.825,1,0,1,0.819526627218935,3,10,5.003946305945459,4.4769583
102397,2027-03-12,9578,222765,202.35,234.4125,1,0,1,0.8632218844984803,3,10,4.204692619390966,4.184083
102415,2027-03-12,9672,222765,200.925,234.4125,1,0,1,0.8571428571428572,3,10,4.499809670330265,4.658136
102436,2027-03-12,9611,222765,197.3625,231.5625,1,0,1,0.8523076923076923,3,10,4.844187086458591,4.9310546
102461,2027-03-12,9613,222765,196.65,234.4125,1,0,1,0.8389057750759878,3,10,5.41610040220442,5.015146
102483,2027-03-12,9632,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,3.713572066704308,3.7509117
102503,2027-03-12,9680,222765,196.65,204.4875,1,0,1,0.9616724738675958,3,10,3.9512437185814275,3.49564
102536,2027-03-12,9713,222765,198.075,234.4125,1,0,1,0.8449848024316109,3,10,4.804021044733257,4.6183386
102556,2027-03-12,9731,222765,197.3625,213.0375,1,0,1,0.9264214046822743,3,10,3.784189633918261,4.306505
102577,2027-03-12,9745,222765,198.7875,234.4125,1,1,1,0.8480243161094225,3,10,4.584967478670572,4.6525464
102600,2027-03-12,9770,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,3.8918202981106265,3.3413649
102619,2027-03-12,9789,222765,198.7875,240.825,1,0,1,0.8254437869822485,3,10,3.8918202981106265,4.092731
102643,2027-03-12,9813,222765,197.3625,240.825,1,0,1,0.819526627218935,3,10,4.406719247264253,3.770886
102666,2027-03-12,9823,222765,198.075,234.4125,1,0,1,0.8449848024316109,3,10,5.0238805208462765,4.9561887
102687,2027-03-12,9837,222765,207.3375,222.3,1,0,1,0.9326923076923077,3,10,4.418840607796598,4.4985375
102704,2027-03-12,9809,222765,203.0625,234.4125,1,0,1,0.8662613981762918,3,10,4.382026634673881,4.765246
102729,2027-03-12,9845,222765,197.3625,222.3,1,0,1,0.8878205128205128,3,10,5.209486152841421,5.1892877
102753,2027-03-12,9872,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.997212273764115,4.619894
102773,2027-03-12,9876,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.143134726391533,3.5920005
102793,2027-03-12,9879,222765,200.2125,240.825,1,0,1,0.8313609467455622,3,10,4.290459441148391,3.9093301
102813,2027-03-12,9880,222765,195.225,240.825,1,0,1,0.8106508875739645,3,10,4.820281565605037,4.525681
102833,2027-03-12,9881,222765,197.3625,232.9875,1,0,1,0.8470948012232415,3,10,4.897839799950911,4.7268195
102856,2027-03-12,9890,222765,200.2125,222.3,1,0,1,0.9006410256410257,3,10,4.672828834461906,4.7095084
102872,2027-03-12,9909,222765,204.4875,213.0375,1,0,1,0.959866220735786,3,10,3.9512437185814275,4.1689405
102893,2027-03-12,9954,222765,197.3625,205.2,1,0,1,0.9618055555555557,3,10,4.499809670330265,4.245484
102916,2027-03-12,9961,222765,197.3625,234.4125,1,0,1,0.8419452887537995,3,10,5.087596335232384,4.8462048
102941,2027-03-12,9984,222765,197.3625,240.825,1,0,1,0.819526627218935,3,10,4.330733340286331,4.375039
101354,2027-03-12,8091,223153,213.0375,213.0375,0,0,0,1.0,3,10,2.302585092994046,2.4411688
101374,2027-03-12,8095,223153,227.2875,227.2875,0,0,0,1.0,3,10,2.9444389791664403,3.0812194
101399,2027-03-12,8094,223153,227.2875,227.2875,0,0,0,1.0,3,10,3.784189633918261,3.2799823
101424,2027-03-12,8063,223153,212.325,212.325,0,0,0,1.0,3,10,4.04305126783455,3.4118235
101451,2027-03-12,8023,223153,221.5875,221.5875,0,0,0,1.0,3,10,4.174387269895637,3.6555605
101524,2027-03-12,8121,223153,212.325,212.325,0,0,0,1.0,3,10,3.4657359027997265,3.2497616
101544,2027-03-12,8218,223153,212.325,212.325,0,0,0,1.0,3,10,2.8903717578961645,2.8523502
101568,2027-03-12,8317,223153,212.325,212.325,0,0,0,1.0,3,10,4.04305126783455,3.4460473
101626,2027-03-12,8398,223153,268.6125,268.6125,0,0,0,1.0,3,10,2.8903717578961645,2.3847167
101644,2027-03-12,8400,223153,213.0375,213.0375,0,0,0,1.0,3,10,3.2188758248682006,3.3353565
101664,2027-03-12,8422,223153,212.325,212.325,0,0,0,1.0,3,10,3.828641396489095,3.2467582
101688,2027-03-12,8438,223153,227.2875,227.2875,0,0,0,1.0,3,10,4.04305126783455,3.5224922
101710,2027-03-12,8555,223153,205.2,205.2,0,0,0,1.0,3,10,2.772588722239781,2.6898277
101730,2027-03-12,8562,223153,223.0125,223.0125,0,0,0,1.0,3,10,3.970291913552122,3.074066
101756,2027-03-12,8869,223153,213.0375,213.0375,0,0,0,1.0,3,10,2.833213344056216,2.6337883
101779,2027-03-12,8991,223153,212.325,212.325,0,0,0,1.0,3,10,3.713572066704308,3.382543
101801,2027-03-12,8911,223153,212.325,212.325,0,0,0,1.0,3,10,3.332204510175204,2.8596976
101831,2027-03-12,9043,223153,223.0125,223.0125,0,0,0,1.0,3,10,2.8903717578961645,2.4512663
101850,2027-03-12,9092,223153,212.325,212.325,0,0,0,1.0,3,10,3.6375861597263857,3.173955
101878,2027-03-12,9112,223153,213.0375,213.0375,0,0,0,1.0,3,10,3.295836866004329,3.3517194
101898,2027-03-12,9132,223153,212.325,212.325,0,0,0,1.0,3,10,3.4011973816621555,3.2883418
101940,2027-03-12,9164,223153,223.0125,223.0125,0,0,0,1.0,3,10,3.367295829986474,2.915419
101958,2027-03-12,9178,223153,212.325,212.325,0,0,0,1.0,3,10,3.5553480614894135,3.1734521
101980,2027-03-12,9190,223153,227.2875,227.2875,0,0,0,1.0,3,10,3.367295829986474,3.0002158
102003,2027-03-12,9221,223153,227.2875,227.2875,0,0,0,1.0,3,10,2.0794415416798357,2.5257554
102024,2027-03-12,9250,223153,213.0375,213.0375,0,0,0,1.0,3,10,2.995732273553991,2.815866
102050,2027-03-12,9273,223153,205.2,205.2,0,0,0,1.0,3,10,3.58351893845611,3.4628577
102071,2027-03-12,9279,223153,212.325,212.325,0,0,0,1.0,3,10,3.713572066704308,3.297349
102114,2027-03-12,9328,223153,227.2875,227.2875,0,0,0,1.0,3,10,2.3978952727983707,2.7171738
102169,2027-03-12,9430,223153,213.0375,213.0375,0,0,0,1.0,3,10,3.6109179126442243,2.943782
102190,2027-03-12,9439,223153,212.325,212.325,0,0,0,1.0,3,10,3.2188758248682006,2.7254806
102206,2027-03-12,9425,223153,212.325,212.325,0,0,0,1.0,3,10,2.5649493574615367,2.7084951
102231,2027-03-12,9432,223153,212.325,212.325,0,0,0,1.0,3,10,3.1354942159291497,3.1256697
102271,2027-03-12,9456,223153,212.325,212.325,0,0,0,1.0,3,10,3.367295829986474,3.416893
102293,2027-03-12,9479,223153,227.2875,227.2875,0,0,0,1.0,3,10,3.1780538303479458,3.05986
102356,2027-03-12,9498,223153,227.2875,227.2875,0,0,0,1.0,3,10,3.295836866004329,3.38832
102379,2027-03-12,9532,223153,227.2875,227.2875,0,0,0,1.0,3,10,2.6390573296152584,2.7317498
102417,2027-03-12,9672,223153,218.7375,218.7375,0,0,0,1.0,3,10,2.8903717578961645,2.955765
102438,2027-03-12,9611,223153,223.0125,223.0125,0,0,0,1.0,3,10,3.7376696182833684,3.3340974
102463,2027-03-12,9613,223153,223.0125,223.0125,0,0,0,1.0,3,10,3.4965075614664802,3.1939435
102485,2027-03-12,9632,223153,212.325,212.325,0,0,0,1.0,3,10,3.5553480614894135,3.4132755
102505,2027-03-12,9680,223153,212.325,212.325,0,0,0,1.0,3,10,3.1354942159291497,3.2114816
102558,2027-03-12,9731,223153,213.0375,213.0375,0,0,0,1.0,3,10,2.833213344056216,2.1381965
102579,2027-03-12,9745,223153,223.0125,223.0125,0,0,0,1.0,3,10,3.7612001156935624,2.7230024
102602,2027-03-12,9770,223153,212.325,212.325,0,0,0,1.0,3,10,3.7612001156935624,3.3270428
102621,2027-03-12,9789,223153,227.2875,227.2875,0,0,0,1.0,3,10,3.5553480614894135,3.0458887
102645,2027-03-12,9813,223153,227.2875,227.2875,0,0,0,1.0,3,10,2.1972245773362196,2.4603367
102668,2027-03-12,9823,223153,223.0125,223.0125,0,0,0,1.0,3,10,3.5263605246161616,3.277407
102689,2027-03-12,9837,223153,213.0375,213.0375,0,0,0,1.0,3,10,3.044522437723423,2.660521
102731,2027-03-12,9845,223153,213.0375,213.0375,0,0,0,1.0,3,10,3.7376696182833684,3.8395019
102755,2027-03-12,9872,223153,212.325,212.325,0,0,0,1.0,3,10,4.04305126783455,3.8606367
102775,2027-03-12,9876,223153,212.325,212.325,0,0,0,1.0,3,10,3.4965075614664802,3.542668
102795,2027-03-12,9879,223153,227.2875,227.2875,0,0,0,1.0,3,10,2.0794415416798357,2.311541
102815,2027-03-12,9880,223153,178.125,214.4625,0,1,1,0.8305647840531561,3,10,3.7612001156935624,4.897832
102874,2027-03-12,9909,223153,213.0375,213.0375,0,0,0,1.0,3,10,3.8918202981106265,3.8509302
102895,2027-03-12,9954,223153,212.325,212.325,0,0,0,1.0,3,10,2.833213344056216,3.3449907
102918,2027-03-12,9961,223153,223.0125,223.0125,0,0,0,1.0,3,10,2.9444389791664403,2.8938832
102943,2027-03-12,9984,223153,227.2875,227.2875,0,0,0,1.0,3,10,3.4657359027997265,3.1350856
101353,2027-03-12,8091,223245,213.0375,213.0375,0,0,0,1.0,3,10,0.6931471805599453,2.937339
101373,2027-03-12,8095,223245,208.05,208.05,0,0,0,1.0,3,10,2.9444389791664403,4.045014
101398,2027-03-12,8094,223245,212.325,212.325,0,0,0,1.0,3,10,3.8501476017100584,3.8512206
101423,2027-03-12,8063,223245,205.2,205.2,0,0,0,1.0,3,10,3.8066624897703196,3.8614867
101450,2027-03-12,8023,223245,210.9,210.9,0,0,0,1.0,3,10,3.8918202981106265,4.2669725
101473,2027-03-12,8058,223245,206.625,206.625,0,0,0,1.0,3,10,2.8903717578961645,3.4590516
101497,2027-03-12,8222,223245,204.4875,204.4875,0,0,0,1.0,3,10,3.5553480614894135,4.2651815
101523,2027-03-12,8121,223245,213.0375,213.0375,0,0,0,1.0,3,10,3.5553480614894135,3.753027
101543,2027-03-12,8218,223245,213.0375,213.0375,0,0,0,1.0,3,10,3.1780538303479458,3.4593248
101567,2027-03-12,8317,223245,208.05,208.05,0,0,0,1.0,3,10,4.219507705176107,4.212165
101587,2027-03-12,8319,223245,227.2875,227.2875,0,0,0,1.0,3,10,3.044522437723423,3.094199
101607,2027-03-12,8392,223245,227.2875,227.2875,0,0,0,1.0,3,10,2.833213344056216,2.529402
101625,2027-03-12,8398,223245,215.175,268.6125,0,0,1,0.8010610079575597,3,10,2.0794415416798357,3.1595342
101643,2027-03-12,8400,223245,213.0375,213.0375,0,0,0,1.0,3,10,3.1780538303479458,3.8279889
101663,2027-03-12,8422,223245,203.0625,203.0625,0,0,0,1.0,3,10,3.4965075614664802,3.779712
101687,2027-03-12,8438,223245,227.2875,227.2875,0,0,0,1.0,3,10,4.0943445622221,3.8467472
101709,2027-03-12,8555,223245,227.2875,227.2875,0,0,0,1.0,3,10,2.302585092994046,2.9148371
101729,2027-03-12,8562,223245,208.7625,208.7625,0,0,0,1.0,3,10,3.6888794541139363,3.8458233
101755,2027-03-12,8869,223245,196.65,196.65,0,0,0,1.0,3,10,2.995732273553991,3.6990728
101778,2027-03-12,8991,223245,213.0375,213.0375,0,0,0,1.0,3,10,3.9889840465642745,3.818541
101800,2027-03-12,8911,223245,213.0375,213.0375,0,1,0,1.0,3,10,3.332204510175204,3.7538226
101813,2027-03-12,9001,223245,213.0375,213.0375,0,0,0,1.0,3,10,3.044522437723423,3.1294432
101830,2027-03-12,9043,223245,227.2875,227.2875,0,0,0,1.0,3,10,2.9444389791664403,2.9354637
101849,2027-03-12,9092,223245,213.0375,213.0375,0,0,0,1.0,3,10,3.5553480614894135,3.5232682
101877,2027-03-12,9112,223245,213.0375,213.0375,0,0,0,1.0,3,10,3.6888794541139363,4.0145574
101897,2027-03-12,9132,223245,209.475,209.475,0,0,0,1.0,3,10,4.060443010546419,4.2268405
101919,2027-03-12,9147,223245,198.075,198.075,0,0,0,1.0,3,10,3.091042453358316,3.8012385
101939,2027-03-12,9164,223245,210.9,210.9,0,0,0,1.0,3,10,3.091042453358316,3.588416
