record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,quarter,week_of_year,Y_true,Y_pred
95165,2027-02-12,8438,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.1780538303479458,3.3480253
95209,2027-02-12,8562,378934,213.0375,213.0375,0,0,0,1.0,1,6,2.995732273553991,3.066917
95260,2027-02-12,8991,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.6375861597263857,3.5827265
95332,2027-02-12,9092,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.091042453358316,3.1355844
95423,2027-02-12,9164,378934,213.0375,213.0375,0,0,0,1.0,1,6,2.8903717578961645,2.9083366
95462,2027-02-12,9190,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.4339872044851463,3.5560195
95487,2027-02-12,9221,378934,205.9125,205.9125,0,0,0,1.0,1,6,2.3978952727983707,2.3206453
95507,2027-02-12,9250,378934,213.0375,213.0375,0,0,0,1.0,1,6,2.772588722239781,2.1893692
95533,2027-02-12,9273,378934,205.9125,205.9125,0,0,0,1.0,1,6,2.772588722239781,2.6243966
95554,2027-02-12,9279,378934,205.9125,205.9125,0,0,0,1.0,1,6,2.5649493574615367,2.724444
95598,2027-02-12,9328,378934,205.9125,205.9125,0,0,0,1.0,1,6,2.995732273553991,2.8023987
95693,2027-02-12,9425,378934,205.9125,205.9125,0,0,0,1.0,1,6,2.4849066497880004,2.9110463
95718,2027-02-12,9432,378934,205.9125,205.9125,0,0,0,1.0,1,6,1.6094379124341003,2.3731134
95780,2027-02-12,9479,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.1354942159291497,3.3194485
95825,2027-02-12,9490,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.4965075614664802,3.4407666
95929,2027-02-12,9611,378934,213.0375,213.0375,0,0,0,1.0,1,6,3.6375861597263857,3.3630466
95956,2027-02-12,9613,378934,213.0375,213.0375,0,0,0,1.0,1,6,2.0794415416798357,2.7477262
96034,2027-02-12,9713,378934,213.0375,213.0375,0,0,0,1.0,1,6,2.8903717578961645,2.3194075
96119,2027-02-12,9789,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.367295829986474,3.1763208
96163,2027-02-12,9823,378934,213.0375,213.0375,0,0,0,1.0,1,6,2.8903717578961645,2.9531555
96255,2027-02-12,9872,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.7376696182833684,3.8251386
96315,2027-02-12,9880,378934,205.9125,205.9125,0,0,0,1.0,1,6,2.8903717578961645,2.919873
96335,2027-02-12,9881,378934,213.0375,213.0375,0,0,0,1.0,1,6,1.6094379124341003,2.556499
96397,2027-02-12,9954,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.6375861597263857,3.3842492
96421,2027-02-12,9961,378934,213.0375,213.0375,0,0,0,1.0,1,6,1.791759469228055,2.338511
96447,2027-02-12,9984,378934,205.9125,205.9125,0,0,0,1.0,1,6,3.4965075614664802,3.2452116
94876,2027-02-12,8094,398721,469.5375,469.5375,0,0,0,1.0,1,6,3.2188758248682006,2.1590784
94928,2027-02-12,8023,398721,498.0375,498.0375,0,0,0,1.0,1,6,2.5649493574615367,2.3925653
94976,2027-02-12,8222,398721,498.0375,498.0375,0,0,0,1.0,1,6,2.3978952727983707,2.436844
95002,2027-02-12,8121,398721,469.5375,469.5375,0,0,0,1.0,1,6,2.5649493574615367,2.4936738
95046,2027-02-12,8317,398721,469.5375,469.5375,0,0,0,1.0,1,6,2.6390573296152584,2.2724912
95105,2027-02-12,8398,398721,498.0375,498.0375,0,0,0,1.0,1,6,3.258096538021482,2.51647
95126,2027-02-12,8400,398721,498.0375,498.0375,0,0,0,1.0,1,6,2.5649493574615367,2.1057425
95170,2027-02-12,8438,398721,469.5375,469.5375,0,0,0,1.0,1,6,2.5649493574615367,2.5039747
95213,2027-02-12,8562,398721,498.0375,498.0375,0,0,0,1.0,1,6,1.9459101490553132,1.9971361
95264,2027-02-12,8991,398721,469.5375,469.5375,0,0,0,1.0,1,6,2.3978952727983707,2.1721327
95336,2027-02-12,9092,398721,469.5375,469.5375,0,0,0,1.0,1,6,2.302585092994046,2.4130425
95407,2027-02-12,9147,398721,498.0375,498.0375,0,0,0,1.0,1,6,2.0794415416798357,1.9104235
95537,2027-02-12,9273,398721,469.5375,469.5375,0,0,0,1.0,1,6,2.5649493574615367,2.3879323
95872,2027-02-12,9532,398721,469.5375,469.5375,0,0,0,1.0,1,6,2.772588722239781,2.2718885
95934,2027-02-12,9611,398721,498.0375,498.0375,0,0,0,1.0,1,6,3.332204510175204,2.3478985
95961,2027-02-12,9613,398721,498.0375,498.0375,0,0,0,1.0,1,6,2.6390573296152584,2.2183723
96038,2027-02-12,9713,398721,498.0375,498.0375,0,0,0,1.0,1,6,1.791759469228055,2.2801425
96401,2027-02-12,9954,398721,469.5375,469.5375,0,0,0,1.0,1,6,1.6094379124341003,1.8669654
94934,2027-02-12,8023,545621,355.5375,355.5375,0,0,0,1.0,1,6,2.4849066497880004,2.6036549
94882,2027-02-12,8094,546789,213.0375,213.0375,0,0,0,1.0,1,6,3.091042453358316,3.1206331
94907,2027-02-12,8063,546789,213.0375,213.0375,0,0,0,1.0,1,6,2.302585092994046,2.5955334
95052,2027-02-12,8317,546789,213.0375,213.0375,0,0,0,1.0,1,6,3.8918202981106265,3.527946
95270,2027-02-12,8991,546789,213.0375,213.0375,0,0,0,1.0,1,6,2.4849066497880004,2.5736358
95342,2027-02-12,9092,546789,213.0375,213.0375,0,1,0,1.0,1,6,4.060443010546419,3.4191718
95584,2027-02-12,9281,546789,213.0375,213.0375,0,0,0,1.0,1,6,2.3978952727983707,2.5706637
95607,2027-02-12,9328,546789,213.0375,213.0375,0,0,0,1.0,1,6,2.4849066497880004,2.5119104
94854,2027-02-12,8095,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,2.3978952727983707,3.2928894
94880,2027-02-12,8094,547934,142.5,142.5,0,0,0,1.0,1,6,2.8903717578961645,2.756105
94905,2027-02-12,8063,547934,148.2,166.0125,0,0,1,0.8927038626609441,1,6,2.1972245773362196,2.1379123
94932,2027-02-12,8023,547934,156.75,177.4125,0,0,1,0.8835341365461847,1,6,4.174387269895637,3.7338715
94980,2027-02-12,8222,547934,159.6,177.4125,0,0,1,0.8995983935742972,1,6,3.7376696182833684,3.5671945
95050,2027-02-12,8317,547934,142.5,168.8625,0,0,1,0.8438818565400843,1,6,3.6888794541139363,3.4525692
95108,2027-02-12,8398,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,3.044522437723423,2.6971366
95217,2027-02-12,8562,547934,156.0375,177.4125,0,1,1,0.8795180722891566,1,6,4.248495242049359,3.7468576
95268,2027-02-12,8991,547934,142.5,163.875,0,0,1,0.8695652173913043,1,6,3.4965075614664802,3.1251705
95321,2027-02-12,9043,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,2.833213344056216,2.6472244
95368,2027-02-12,9112,547934,156.75,177.4125,0,0,1,0.8835341365461847,1,6,3.4339872044851463,3.2023315
95410,2027-02-12,9147,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,2.70805020110221,2.845994
95431,2027-02-12,9164,547934,156.0375,177.4125,0,1,1,0.8795180722891566,1,6,3.4657359027997265,3.46433
95515,2027-02-12,9250,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,3.367295829986474,2.7069566
95562,2027-02-12,9279,547934,142.5,173.85,0,0,1,0.819672131147541,1,6,2.1972245773362196,2.6294737
95582,2027-02-12,9281,547934,142.5,173.85,0,0,1,0.819672131147541,1,6,2.0794415416798357,2.2687204
95605,2027-02-12,9328,547934,142.5,169.575,0,0,1,0.8403361344537815,1,6,2.70805020110221,2.557053
95644,2027-02-12,9442,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,3.295836866004329,2.8808582
95663,2027-02-12,9430,547934,158.175,177.4125,0,0,1,0.8915662650602411,1,6,2.833213344056216,2.2684455
95787,2027-02-12,9479,547934,142.5,177.4125,0,0,1,0.8032128514056225,1,6,3.1354942159291497,3.1757493
95938,2027-02-12,9611,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,3.044522437723423,3.314821
95965,2027-02-12,9613,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,2.4849066497880004,3.1246314
96085,2027-02-12,9745,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,3.367295829986474,3.1815836
96127,2027-02-12,9789,547934,142.5,171.0,0,0,1,0.8333333333333334,1,6,3.1780538303479458,2.8846092
96173,2027-02-12,9823,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,3.5553480614894135,3.6639779
96213,2027-02-12,9809,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,2.0794415416798357,2.2344067
96239,2027-02-12,9845,547934,157.4625,177.4125,0,0,1,0.8875502008032129,1,6,3.1354942159291497,3.477788
96364,2027-02-12,9890,547934,156.0375,177.4125,0,0,1,0.8795180722891566,1,6,2.8903717578961645,2.1388774
96405,2027-02-12,9954,547934,147.4875,173.85,0,0,1,0.848360655737705,1,6,3.1354942159291497,3.1234744
96430,2027-02-12,9961,547934,160.3125,160.3125,0,0,0,1.0,1,6,2.772588722239781,2.8239686
96454,2027-02-12,9984,547934,142.5,173.85,0,0,1,0.819672131147541,1,6,2.4849066497880004,2.6690564
94931,2027-02-12,8023,600934,441.75,441.75,0,0,0,1.0,1,6,3.295836866004329,3.1675427
95173,2027-02-12,8438,600934,462.4125,462.4125,0,0,0,1.0,1,6,2.833213344056216,2.6439598
95267,2027-02-12,8991,600934,462.4125,519.4125,0,0,1,0.8902606310013718,1,6,2.772588722239781,2.4939618
95430,2027-02-12,9164,600934,452.4375,452.4375,0,0,0,1.0,1,6,2.4849066497880004,2.293503
95937,2027-02-12,9611,600934,446.7375,446.7375,0,0,0,1.0,1,6,2.6390573296152584,2.687884
96172,2027-02-12,9823,600934,446.7375,446.7375,0,0,0,1.0,1,6,2.6390573296152584,2.8011699
96263,2027-02-12,9872,600934,462.4125,462.4125,0,0,0,1.0,1,6,3.091042453358316,2.6943607
95369,2027-02-12,9112,673209,355.5375,355.5375,0,0,0,1.0,1,6,0.6931471805599453,2.4365857
96174,2027-02-12,9823,673209,355.5375,355.5375,0,0,0,1.0,1,6,3.367295829986474,3.2219
94881,2027-02-12,8094,679023,213.0375,213.0375,0,0,0,1.0,1,6,1.791759469228055,2.3915033
94906,2027-02-12,8063,679023,213.0375,213.0375,0,0,0,1.0,1,6,1.6094379124341003,2.0531864
95051,2027-02-12,8317,679023,213.0375,213.0375,0,0,0,1.0,1,6,2.0794415416798357,3.13516
95244,2027-02-12,8869,679023,213.0375,213.0375,0,0,0,1.0,1,6,3.4657359027997265,2.9914603
95341,2027-02-12,9092,679023,213.0375,213.0375,0,1,0,1.0,1,6,3.091042453358316,2.7587423
95583,2027-02-12,9281,679023,213.0375,213.0375,0,0,0,1.0,1,6,2.302585092994046,1.7648467
95664,2027-02-12,9430,679023,213.0375,213.0375,0,0,0,1.0,1,6,3.4011973816621555,2.9646642
95701,2027-02-12,9425,679023,213.0375,213.0375,0,0,0,1.0,1,6,2.995732273553991,2.3042533
96455,2027-02-12,9984,679023,213.0375,213.0375,0,0,0,1.0,1,6,2.302585092994046,2.430382
101347,2027-03-12,8091,216233,133.95,133.95,0,0,0,1.0,1,10,3.091042453358316,3.2925377
101363,2027-03-12,8095,216233,132.525,132.525,0,0,0,1.0,1,10,4.330733340286331,4.3116508
101387,2027-03-12,8094,216233,128.9625,128.9625,0,0,0,1.0,1,10,4.0943445622221,3.8774612
101411,2027-03-12,8063,216233,131.1,131.1,0,0,0,1.0,1,10,3.4965075614664802,3.5024352
101438,2027-03-12,8023,216233,131.8125,131.8125,0,0,0,1.0,1,10,4.624972813284271,4.640957
101463,2027-03-12,8058,216233,133.2375,133.2375,0,0,0,1.0,1,10,3.7376696182833684,3.6821394
101487,2027-03-12,8222,216233,133.2375,133.2375,0,0,0,1.0,1,10,4.276666119016055,4.444048
101511,2027-03-12,8121,216233,129.675,129.675,0,0,0,1.0,1,10,3.5553480614894135,3.5175717
101532,2027-03-12,8218,216233,130.3875,130.3875,0,0,0,1.0,1,10,3.4657359027997265,3.1070485
101555,2027-03-12,8317,216233,131.8125,131.8125,0,0,0,1.0,1,10,4.1588830833596715,4.077304
101579,2027-03-12,8319,216233,128.25,128.25,0,0,0,1.0,1,10,3.367295829986474,3.434791
101597,2027-03-12,8392,216233,126.1125,126.1125,0,0,0,1.0,1,10,3.295836866004329,3.2755427
101616,2027-03-12,8398,216233,132.525,132.525,0,0,0,1.0,1,10,3.5263605246161616,3.8433313
101637,2027-03-12,8400,216233,132.525,132.525,0,0,0,1.0,1,10,3.4657359027997265,3.4970574
101652,2027-03-12,8422,216233,128.25,128.25,0,0,0,1.0,1,10,3.295836866004329,3.1569965
101675,2027-03-12,8438,216233,131.8125,131.8125,0,0,0,1.0,1,10,3.6109179126442243,3.8223598
101699,2027-03-12,8555,216233,126.825,126.825,0,0,0,1.0,1,10,3.332204510175204,3.187705
101719,2027-03-12,8562,216233,132.525,132.525,0,0,0,1.0,1,10,3.6109179126442243,3.73978
101746,2027-03-12,8869,216233,131.8125,131.8125,0,0,0,1.0,1,10,4.04305126783455,4.0564413
101767,2027-03-12,8991,216233,128.9625,128.9625,0,0,0,1.0,1,10,3.4965075614664802,3.584197
101791,2027-03-12,8911,216233,128.9625,128.9625,0,0,0,1.0,1,10,3.713572066704308,3.2080638
101822,2027-03-12,9043,216233,133.2375,133.2375,0,0,0,1.0,1,10,3.5553480614894135,3.4376512
101840,2027-03-12,9092,216233,130.3875,130.3875,0,0,0,1.0,1,10,3.58351893845611,3.0705285
101864,2027-03-12,9112,216233,131.8125,131.8125,0,0,0,1.0,1,10,4.127134385045092,4.3221717
101889,2027-03-12,9132,216233,133.2375,133.2375,0,0,0,1.0,1,10,3.6635616461296463,3.3305
101909,2027-03-12,9147,216233,133.95,133.95,0,0,0,1.0,1,10,3.871201010907891,3.8643088
101930,2027-03-12,9164,216233,132.525,132.525,0,0,0,1.0,1,10,3.4339872044851463,3.6199334
101948,2027-03-12,9178,216233,134.6625,134.6625,0,0,0,1.0,1,10,2.302585092994046,2.6240497
101967,2027-03-12,9190,216233,131.8125,131.8125,0,0,0,1.0,1,10,4.1588830833596715,4.210644
101991,2027-03-12,9221,216233,130.3875,130.3875,0,0,0,1.0,1,10,3.8918202981106265,3.7267263
102012,2027-03-12,9250,216233,133.95,133.95,0,0,0,1.0,1,10,3.970291913552122,4.0385017
102038,2027-03-12,9273,216233,128.25,128.25,0,0,0,1.0,1,10,3.8501476017100584,3.68599
102059,2027-03-12,9279,216233,130.3875,130.3875,0,0,0,1.0,1,10,3.6635616461296463,3.3442276
102081,2027-03-12,9281,216233,125.4,125.4,0,0,0,1.0,1,10,4.127134385045092,3.886576
102102,2027-03-12,9328,216233,132.525,132.525,0,0,0,1.0,1,10,3.4965075614664802,3.4532275
102126,2027-03-12,9371,216233,133.95,133.95,0,0,0,1.0,1,10,3.5263605246161616,3.373908
102142,2027-03-12,9442,216233,133.95,133.95,0,0,0,1.0,1,10,3.7612001156935624,3.5911396
102160,2027-03-12,9430,216233,133.2375,133.2375,0,0,0,1.0,1,10,3.7612001156935624,3.6196246
102180,2027-03-12,9439,216233,128.9625,128.9625,0,0,0,1.0,1,10,3.6109179126442243,3.1954103
102219,2027-03-12,9432,216233,131.8125,131.8125,0,0,0,1.0,1,10,3.6635616461296463,3.3577688
102242,2027-03-12,9436,216233,126.1125,126.1125,0,0,0,1.0,1,10,3.6888794541139363,3.5899706
102260,2027-03-12,9456,216233,131.1,131.1,0,0,0,1.0,1,10,3.912023005428146,3.3132176
102281,2027-03-12,9479,216233,131.8125,131.8125,0,0,0,1.0,1,10,3.713572066704308,3.3539767
102303,2027-03-12,9481,216233,133.95,133.95,0,0,0,1.0,1,10,3.912023005428146,4.170324
102325,2027-03-12,9490,216233,130.3875,130.3875,0,0,0,1.0,1,10,3.295836866004329,3.2643015
102346,2027-03-12,9498,216233,129.675,129.675,0,0,0,1.0,1,10,3.912023005428146,3.911952
102367,2027-03-12,9532,216233,131.8125,131.8125,0,0,0,1.0,1,10,3.4657359027997265,3.8566177
102389,2027-03-12,9578,216233,133.95,133.95,0,0,0,1.0,1,10,3.4965075614664802,3.3965943
102409,2027-03-12,9672,216233,133.95,133.95,0,0,0,1.0,1,10,3.9318256327243257,3.6991618
102428,2027-03-12,9611,216233,133.95,133.95,0,0,0,1.0,1,10,3.9512437185814275,4.059918
102452,2027-03-12,9613,216233,133.95,133.95,0,0,0,1.0,1,10,4.290459441148391,4.270055
102476,2027-03-12,9632,216233,129.675,129.675,0,0,0,1.0,1,10,3.58351893845611,3.5716288
102494,2027-03-12,9680,216233,130.3875,130.3875,0,0,0,1.0,1,10,3.258096538021482,2.9615273
102512,2027-03-12,9700,216233,134.6625,134.6625,0,0,0,1.0,1,10,2.3978952727983707,2.2644782
102526,2027-03-12,9713,216233,133.2375,133.2375,0,0,0,1.0,1,10,3.4011973816621555,3.596069
102549,2027-03-12,9731,216233,133.95,133.95,0,0,0,1.0,1,10,3.367295829986474,3.5738208
102568,2027-03-12,9745,216233,134.6625,134.6625,0,0,0,1.0,1,10,3.9889840465642745,3.8051875
102590,2027-03-12,9770,216233,131.1,131.1,0,0,0,1.0,1,10,3.367295829986474,3.3916874
102611,2027-03-12,9789,216233,134.6625,134.6625,0,0,0,1.0,1,10,2.9444389791664403,2.3036819
102633,2027-03-12,9813,216233,128.9625,128.9625,0,0,0,1.0,1,10,4.127134385045092,3.652367
102654,2027-03-12,9823,216233,133.95,133.95,0,0,0,1.0,1,10,4.553876891600541,4.5772333
102681,2027-03-12,9837,216233,133.2375,133.2375,0,0,0,1.0,1,10,3.7376696182833684,3.6611767
102697,2027-03-12,9809,216233,134.6625,134.6625,0,0,0,1.0,1,10,3.6109179126442243,3.543034
102718,2027-03-12,9845,216233,133.2375,133.2375,0,0,0,1.0,1,10,4.30406509320417,4.44515
102742,2027-03-12,9872,216233,131.8125,131.8125,0,0,0,1.0,1,10,3.970291913552122,3.56275
102765,2027-03-12,9876,216233,131.1,131.1,0,0,0,1.0,1,10,3.8501476017100584,3.4178972
102784,2027-03-12,9879,216233,126.1125,126.1125,0,0,0,1.0,1,10,3.4965075614664802,3.4314637
102803,2027-03-12,9880,216233,131.8125,131.8125,0,0,0,1.0,1,10,3.784189633918261,3.8108292
102824,2027-03-12,9881,216233,133.2375,133.2375,0,0,0,1.0,1,10,3.8918202981106265,3.9112432
102848,2027-03-12,9890,216233,134.6625,134.6625,0,0,0,1.0,1,10,3.295836866004329,3.6069748
102866,2027-03-12,9909,216233,134.6625,134.6625,0,0,0,1.0,1,10,3.6375861597263857,3.9711652
102883,2027-03-12,9954,216233,131.1,131.1,0,0,0,1.0,1,10,3.367295829986474,3.3568552
102908,2027-03-12,9961,216233,133.95,133.95,0,0,0,1.0,1,10,3.871201010907891,4.025841
102931,2027-03-12,9984,216233,131.1,131.1,0,0,0,1.0,1,10,3.5263605246161616,3.4430954
101344,2027-03-12,8091,216418,103.3125,103.3125,0,0,0,1.0,1,10,3.912023005428146,3.0806422
101357,2027-03-12,8095,216418,104.025,104.025,0,0,0,1.0,1,10,5.209486152841421,4.789866
101381,2027-03-12,8094,216418,86.2125,86.2125,0,0,0,1.0,1,10,3.8501476017100584,4.2540636
101407,2027-03-12,8063,216418,86.2125,86.2125,0,0,0,1.0,1,10,3.7612001156935624,3.8288734
101432,2027-03-12,8023,216418,104.025,104.025,0,0,0,1.0,1,10,5.476463551931511,5.255592
101459,2027-03-12,8058,216418,103.3125,103.3125,0,0,0,1.0,1,10,3.9889840465642745,4.411158
101481,2027-03-12,8222,216418,102.6,102.6,0,0,0,1.0,1,10,5.198497031265826,4.935125
101506,2027-03-12,8121,216418,85.5,85.5,0,0,0,1.0,1,10,3.8918202981106265,3.791809
101528,2027-03-12,8218,216418,82.65,82.65,0,0,0,1.0,1,10,3.6375861597263857,3.4028945
101611,2027-03-12,8398,216418,104.025,104.025,0,0,0,1.0,1,10,4.477336814478207,4.3909187
101632,2027-03-12,8400,216418,103.3125,105.45,0,1,1,0.9797297297297297,1,10,3.6635616461296463,3.9615378
101648,2027-03-12,8422,216418,86.2125,86.2125,0,0,0,1.0,1,10,3.713572066704308,3.6341572
101670,2027-03-12,8438,216418,88.35,88.35,0,1,0,1.0,1,10,4.465908118654584,4.481834
101694,2027-03-12,8555,216418,87.6375,87.6375,0,0,0,1.0,1,10,3.4965075614664802,3.0932066
101714,2027-03-12,8562,216418,101.8875,101.8875,0,0,0,1.0,1,10,4.804021044733257,4.7191534
101740,2027-03-12,8869,216418,104.7375,104.7375,0,0,0,1.0,1,10,4.859812404361672,4.6086383
101762,2027-03-12,8991,216418,84.7875,84.7875,0,0,0,1.0,1,10,4.0943445622221,4.320759
101787,2027-03-12,8911,216418,86.2125,86.2125,0,0,0,1.0,1,10,3.58351893845611,3.642963
101817,2027-03-12,9043,216418,104.7375,104.7375,0,0,0,1.0,1,10,4.634728988229636,4.2781515
101837,2027-03-12,9092,216418,86.2125,86.2125,0,0,0,1.0,1,10,4.1588830833596715,4.0751953
101858,2027-03-12,9112,216418,102.6,101.175,0,1,0,1.0140845070422535,1,10,5.1647859739235145,5.221861
101904,2027-03-12,9147,216418,104.7375,104.7375,0,1,0,1.0,1,10,5.0369526024136295,4.6140523
101926,2027-03-12,9164,216418,101.8875,101.8875,0,0,0,1.0,1,10,5.049856007249537,4.653592
101987,2027-03-12,9221,216418,84.7875,84.7875,0,0,0,1.0,1,10,3.258096538021482,3.3196836
102006,2027-03-12,9250,216418,104.7375,104.7375,0,1,0,1.0,1,10,5.313205979041787,5.2671638
102032,2027-03-12,9273,216418,83.3625,84.7875,0,1,1,0.9831932773109244,1,10,4.962844630259907,5.063441
102055,2027-03-12,9279,216418,86.2125,69.825,0,1,0,1.2346938775510203,1,10,4.499809670330265,4.3668904
102077,2027-03-12,9281,216418,85.5,85.5,0,0,0,1.0,1,10,3.784189633918261,3.580813
102098,2027-03-12,9328,216418,88.35,88.35,0,0,0,1.0,1,10,4.0943445622221,4.2175684
102121,2027-03-12,9371,216418,103.3125,106.1625,0,1,1,0.9731543624161074,1,10,3.9318256327243257,4.1746216
102139,2027-03-12,9442,216418,105.45,105.45,0,0,0,1.0,1,10,4.3694478524670215,4.078494
102155,2027-03-12,9430,216418,105.45,105.45,0,0,0,1.0,1,10,4.48863636973214,4.087408
102177,2027-03-12,9439,216418,84.075,84.075,0,0,0,1.0,1,10,2.70805020110221,2.80052
102193,2027-03-12,9425,216418,84.075,84.075,0,0,0,1.0,1,10,3.7612001156935624,3.6019604
102213,2027-03-12,9432,216418,82.65,82.65,0,0,0,1.0,1,10,3.713572066704308,3.7427385
102237,2027-03-12,9436,216418,86.2125,84.7875,1,0,0,1.0168067226890758,1,10,3.713572066704308,3.6548471
102256,2027-03-12,9456,216418,86.925,86.925,0,0,0,1.0,1,10,2.995732273553991,3.5368073
102276,2027-03-12,9479,216418,86.925,86.925,0,0,0,1.0,1,10,4.1588830833596715,4.0669074
102298,2027-03-12,9481,216418,103.3125,104.025,0,1,1,0.9931506849315068,1,10,4.820281565605037,4.8378925
102320,2027-03-12,9490,216418,87.6375,87.6375,0,0,0,1.0,1,10,4.442651256490317,3.886224
102341,2027-03-12,9498,216418,87.6375,87.6375,0,0,0,1.0,1,10,2.833213344056216,3.1373358
102362,2027-03-12,9532,216418,84.075,84.075,0,0,0,1.0,1,10,4.02535169073515,3.7810757
102384,2027-03-12,9578,216418,103.3125,105.45,0,1,1,0.9797297297297297,1,10,4.442651256490317,4.121952
102404,2027-03-12,9672,216418,106.1625,104.7375,0,1,0,1.0136054421768708,1,10,4.219507705176107,4.239433
102422,2027-03-12,9611,216418,103.3125,103.3125,0,1,0,1.0,1,10,5.147494476813453,5.231669
102446,2027-03-12,9613,216418,104.7375,104.7375,0,0,0,1.0,1,10,5.5254529391317835,5.2283025
102471,2027-03-12,9632,216418,85.5,85.5,0,0,0,1.0,1,10,3.6888794541139363,3.1138425
102490,2027-03-12,9680,216418,89.0625,89.0625,0,0,0,1.0,1,10,2.995732273553991,3.245142
102509,2027-03-12,9700,216418,106.875,106.875,0,0,0,1.0,1,10,2.3978952727983707,2.1325717
102522,2027-03-12,9713,216418,104.025,104.025,0,0,0,1.0,1,10,4.8283137373023015,4.5492163
102544,2027-03-12,9731,216418,104.025,104.025,0,0,0,1.0,1,10,4.23410650459726,4.178293
102563,2027-03-12,9745,216418,104.7375,103.3125,0,1,0,1.013793103448276,1,10,5.049856007249537,4.8839293
102585,2027-03-12,9770,216418,82.65,82.65,0,0,0,1.0,1,10,3.295836866004329,3.307114
102607,2027-03-12,9789,216418,85.5,85.5,0,0,0,1.0,1,10,3.1354942159291497,3.439067
102627,2027-03-12,9813,216418,85.5,85.5,0,0,0,1.0,1,10,3.1354942159291497,3.1118844
102648,2027-03-12,9823,216418,105.45,103.3125,0,1,0,1.0206896551724138,1,10,5.14166355650266,4.925005
102676,2027-03-12,9837,216418,104.7375,104.7375,0,1,0,1.0,1,10,4.189654742026425,3.9650087
102693,2027-03-12,9809,216418,104.7375,104.7375,0,0,0,1.0,1,10,4.912654885736052,4.4082913
102712,2027-03-12,9845,216418,104.025,104.025,0,0,0,1.0,1,10,5.293304824724492,5.1843743
102738,2027-03-12,9872,216418,86.2125,86.2125,0,0,0,1.0,1,10,4.532599493153256,4.372871
102761,2027-03-12,9876,216418,85.5,85.5,0,0,0,1.0,1,10,2.3978952727983707,2.8689978
102780,2027-03-12,9879,216418,87.6375,87.6375,0,0,0,1.0,1,10,2.995732273553991,3.0813403
102798,2027-03-12,9880,216418,86.925,84.7875,0,1,0,1.0252100840336136,1,10,4.5217885770490405,4.4600506
102820,2027-03-12,9881,216418,102.6,106.1625,0,1,1,0.9664429530201343,1,10,4.77912349311153,4.809939
102844,2027-03-12,9890,216418,104.025,106.875,0,1,1,0.9733333333333334,1,10,4.276666119016055,4.3005166
102862,2027-03-12,9909,216418,105.45,105.45,0,0,0,1.0,1,10,3.4965075614664802,3.594884
102902,2027-03-12,9961,216418,104.7375,106.1625,0,1,1,0.9865771812080537,1,10,4.912654885736052,4.8213005
102926,2027-03-12,9984,216418,89.0625,89.0625,0,0,0,1.0,1,10,2.772588722239781,2.3803706
101345,2027-03-12,8091,216419,106.875,106.875,0,0,0,1.0,1,10,3.044522437723423,2.95749
101358,2027-03-12,8095,216419,104.7375,104.7375,0,0,0,1.0,1,10,4.406719247264253,4.3434334
101382,2027-03-12,8094,216419,87.6375,87.6375,0,0,0,1.0,1,10,4.248495242049359,4.395723
101408,2027-03-12,8063,216419,88.35,88.35,0,0,0,1.0,1,10,3.295836866004329,3.6341252
101433,2027-03-12,8023,216419,104.025,104.025,0,0,0,1.0,1,10,5.288267030694535,5.1063223
101460,2027-03-12,8058,216419,104.7375,104.7375,0,0,0,1.0,1,10,4.219507705176107,4.2853928
101482,2027-03-12,8222,216419,103.3125,103.3125,0,0,0,1.0,1,10,4.276666119016055,4.5553637
101529,2027-03-12,8218,216419,88.35,88.35,0,0,0,1.0,1,10,3.044522437723423,3.359797
101550,2027-03-12,8317,216419,85.5,85.5,0,0,0,1.0,1,10,3.828641396489095,3.8398244
101612,2027-03-12,8398,216419,104.7375,104.7375,0,0,0,1.0,1,10,3.7612001156935624,4.0674467
101633,2027-03-12,8400,216419,105.45,105.45,0,0,0,1.0,1,10,3.8918202981106265,3.8888335
101649,2027-03-12,8422,216419,84.7875,84.7875,0,0,0,1.0,1,10,3.58351893845611,2.8053267
