record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,year,month,quarter,Y_true,Y_pred
102863,2027-03-12,9909,216419,106.875,106.875,0,0,0,1.0,2027,3,1,3.2188758248682006,3.4361658
102880,2027-03-12,9954,216419,85.5,85.5,0,0,0,1.0,2027,3,1,3.5263605246161616,3.762367
102903,2027-03-12,9961,216419,104.7375,106.875,0,1,1,0.98,2027,3,1,4.564348191467836,4.5564404
102927,2027-03-12,9984,216419,84.7875,84.7875,0,0,0,1.0,2027,3,1,3.5263605246161616,3.7551045
101346,2027-03-12,8091,216425,132.525,132.525,0,0,0,1.0,2027,3,1,2.3978952727983707,3.0671046
101362,2027-03-12,8095,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,3.8501476017100584,4.055633
101386,2027-03-12,8094,216425,129.675,129.675,0,0,0,1.0,2027,3,1,2.772588722239781,3.3117957
101437,2027-03-12,8023,216425,131.1,131.1,0,0,0,1.0,2027,3,1,4.1588830833596715,4.41163
101462,2027-03-12,8058,216425,132.525,132.525,0,0,0,1.0,2027,3,1,3.044522437723423,3.40666
101486,2027-03-12,8222,216425,132.525,132.525,0,0,0,1.0,2027,3,1,3.9318256327243257,4.377893
101510,2027-03-12,8121,216425,124.6875,124.6875,0,0,0,1.0,2027,3,1,1.9459101490553132,2.9177272
101531,2027-03-12,8218,216425,131.1,131.1,0,0,0,1.0,2027,3,1,1.9459101490553132,2.4271753
101554,2027-03-12,8317,216425,126.825,126.825,0,0,0,1.0,2027,3,1,2.8903717578961645,2.9979784
101578,2027-03-12,8319,216425,127.5375,127.5375,0,0,0,1.0,2027,3,1,2.4849066497880004,2.578731
101596,2027-03-12,8392,216425,123.2625,123.2625,0,0,0,1.0,2027,3,1,2.70805020110221,2.5063236
101615,2027-03-12,8398,216425,132.525,132.525,0,0,0,1.0,2027,3,1,3.1354942159291497,3.6493964
101636,2027-03-12,8400,216425,133.95,133.95,0,0,0,1.0,2027,3,1,3.1354942159291497,3.2622519
101674,2027-03-12,8438,216425,131.8125,131.8125,0,0,0,1.0,2027,3,1,2.70805020110221,3.265673
101718,2027-03-12,8562,216425,133.95,133.95,0,0,0,1.0,2027,3,1,3.6888794541139363,3.8937008
101745,2027-03-12,8869,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,3.4657359027997265,3.8396358
101766,2027-03-12,8991,216425,132.525,132.525,0,0,0,1.0,2027,3,1,3.4657359027997265,3.133037
101790,2027-03-12,8911,216425,128.9625,128.9625,0,0,0,1.0,2027,3,1,2.8903717578961645,2.6773996
101821,2027-03-12,9043,216425,131.8125,131.8125,0,0,0,1.0,2027,3,1,3.091042453358316,3.102147
101839,2027-03-12,9092,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,2.3978952727983707,2.2430532
101863,2027-03-12,9112,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,3.9318256327243257,3.9953911
101888,2027-03-12,9132,216425,131.1,131.1,0,0,0,1.0,2027,3,1,2.3978952727983707,2.3432503
101908,2027-03-12,9147,216425,131.8125,131.8125,0,0,0,1.0,2027,3,1,3.58351893845611,3.9115932
101929,2027-03-12,9164,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,3.5263605246161616,3.3553495
101966,2027-03-12,9190,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,3.044522437723423,3.1661513
101990,2027-03-12,9221,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,3.091042453358316,2.8949122
102011,2027-03-12,9250,216425,132.525,132.525,0,0,0,1.0,2027,3,1,3.4965075614664802,3.9381397
102037,2027-03-12,9273,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,2.9444389791664403,2.5721207
102058,2027-03-12,9279,216425,128.25,128.25,0,0,0,1.0,2027,3,1,3.044522437723423,3.0469916
102080,2027-03-12,9281,216425,127.5375,127.5375,0,0,0,1.0,2027,3,1,2.5649493574615367,2.991862
102101,2027-03-12,9328,216425,131.1,131.1,0,0,0,1.0,2027,3,1,2.8903717578961645,2.9233768
102125,2027-03-12,9371,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,2.772588722239781,3.192409
102141,2027-03-12,9442,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,2.1972245773362196,3.241243
102159,2027-03-12,9430,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,2.70805020110221,3.3365047
102179,2027-03-12,9439,216425,125.4,125.4,0,0,0,1.0,2027,3,1,2.70805020110221,2.5793889
102195,2027-03-12,9425,216425,125.4,125.4,0,0,0,1.0,2027,3,1,2.3978952727983707,2.2724032
102218,2027-03-12,9432,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,2.772588722239781,2.9598255
102259,2027-03-12,9456,216425,121.8375,121.8375,0,0,0,1.0,2027,3,1,2.0794415416798357,2.2901688
102280,2027-03-12,9479,216425,133.2375,133.2375,0,0,0,1.0,2027,3,1,2.6390573296152584,3.0838768
102302,2027-03-12,9481,216425,133.2375,133.2375,0,0,0,1.0,2027,3,1,3.6635616461296463,4.070562
102324,2027-03-12,9490,216425,123.2625,123.2625,0,0,0,1.0,2027,3,1,2.5649493574615367,2.4434524
102345,2027-03-12,9498,216425,128.9625,128.9625,0,0,0,1.0,2027,3,1,3.295836866004329,3.3789158
102366,2027-03-12,9532,216425,122.55,122.55,0,0,0,1.0,2027,3,1,2.4849066497880004,3.1416788
102388,2027-03-12,9578,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,3.091042453358316,2.8942387
102408,2027-03-12,9672,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,2.995732273553991,3.3636708
102427,2027-03-12,9611,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,3.6109179126442243,4.027686
102451,2027-03-12,9613,216425,130.3875,130.3875,0,0,0,1.0,2027,3,1,3.4965075614664802,4.2628374
102475,2027-03-12,9632,216425,131.8125,131.8125,0,0,0,1.0,2027,3,1,2.6390573296152584,2.7710485
102493,2027-03-12,9680,216425,125.4,125.4,0,0,0,1.0,2027,3,1,1.6094379124341003,2.3551085
102525,2027-03-12,9713,216425,131.8125,131.8125,0,0,0,1.0,2027,3,1,3.2188758248682006,3.4924417
102548,2027-03-12,9731,216425,132.525,132.525,0,0,0,1.0,2027,3,1,2.9444389791664403,3.5143545
102567,2027-03-12,9745,216425,133.95,133.95,0,0,0,1.0,2027,3,1,2.9444389791664403,3.5517657
102632,2027-03-12,9813,216425,131.8125,131.8125,0,0,0,1.0,2027,3,1,2.5649493574615367,3.0309162
102653,2027-03-12,9823,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,4.04305126783455,4.107164
102680,2027-03-12,9837,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,3.1780538303479458,3.4338734
102696,2027-03-12,9809,216425,133.2375,133.2375,0,0,0,1.0,2027,3,1,2.5649493574615367,3.4393272
102717,2027-03-12,9845,216425,131.1,131.1,0,0,0,1.0,2027,3,1,3.4965075614664802,4.323861
102741,2027-03-12,9872,216425,132.525,132.525,0,0,0,1.0,2027,3,1,3.4657359027997265,3.079847
102783,2027-03-12,9879,216425,126.825,126.825,0,0,0,1.0,2027,3,1,2.302585092994046,2.8541772
102802,2027-03-12,9880,216425,127.5375,127.5375,0,0,0,1.0,2027,3,1,3.4339872044851463,3.291906
102823,2027-03-12,9881,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,3.1780538303479458,3.619107
102847,2027-03-12,9890,216425,133.2375,133.2375,0,0,0,1.0,2027,3,1,3.044522437723423,3.7953305
102865,2027-03-12,9909,216425,134.6625,134.6625,0,0,0,1.0,2027,3,1,2.5649493574615367,3.341262
102882,2027-03-12,9954,216425,133.95,133.95,0,0,0,1.0,2027,3,1,2.995732273553991,2.5850465
102907,2027-03-12,9961,216425,132.525,132.525,0,0,0,1.0,2027,3,1,3.4965075614664802,3.8488886
102930,2027-03-12,9984,216425,131.1,131.1,0,0,0,1.0,2027,3,1,2.3978952727983707,3.0488188
101389,2027-03-12,8094,217217,215.175,215.175,0,0,0,1.0,2027,3,1,2.6390573296152584,2.9272225
101413,2027-03-12,8063,217217,235.125,235.125,0,0,0,1.0,2027,3,1,1.9459101490553132,2.6971986
101513,2027-03-12,8121,217217,230.85,230.85,0,0,0,1.0,2027,3,1,2.70805020110221,3.120467
101534,2027-03-12,8218,217217,222.3,222.3,0,0,0,1.0,2027,3,1,2.4849066497880004,2.500046
101557,2027-03-12,8317,217217,237.975,237.975,0,0,0,1.0,2027,3,1,0.6931471805599453,2.5744414
101677,2027-03-12,8438,217217,232.9875,232.9875,0,0,0,1.0,2027,3,1,2.4849066497880004,2.8734384
101748,2027-03-12,8869,217217,305.6625,305.6625,0,0,0,1.0,2027,3,1,1.6094379124341003,2.5056527
101769,2027-03-12,8991,217217,235.125,235.125,0,0,0,1.0,2027,3,1,2.995732273553991,2.8955653
101793,2027-03-12,8911,217217,228.7125,228.7125,0,0,0,1.0,2027,3,1,2.70805020110221,3.199744
101891,2027-03-12,9132,217217,230.1375,230.1375,0,0,0,1.0,2027,3,1,0.6931471805599453,2.7422807
101969,2027-03-12,9190,217217,235.8375,235.8375,0,0,0,1.0,2027,3,1,2.5649493574615367,2.832172
102040,2027-03-12,9273,217217,230.85,230.85,0,0,0,1.0,2027,3,1,2.5649493574615367,3.0413966
102061,2027-03-12,9279,217217,233.7,284.2875,0,1,1,0.8220551378446114,2027,3,1,3.332204510175204,4.1278844
102104,2027-03-12,9328,217217,204.4875,230.1375,0,0,1,0.8885448916408669,2027,3,1,2.8903717578961645,2.5310652
102221,2027-03-12,9432,217217,220.1625,220.1625,0,0,0,1.0,2027,3,1,2.0794415416798357,2.7205033
102244,2027-03-12,9436,217217,237.975,237.975,0,0,0,1.0,2027,3,1,2.6390573296152584,2.3040798
102262,2027-03-12,9456,217217,218.025,218.025,0,0,0,1.0,2027,3,1,2.3978952727983707,2.8016243
102283,2027-03-12,9479,217217,235.125,235.125,0,0,0,1.0,2027,3,1,2.3978952727983707,2.672859
102369,2027-03-12,9532,217217,232.9875,230.85,0,1,0,1.0092592592592593,2027,3,1,2.9444389791664403,3.635931
102635,2027-03-12,9813,217217,228.0,228.0,0,0,0,1.0,2027,3,1,3.091042453358316,2.941629
102683,2027-03-12,9837,217217,326.325,326.325,0,0,0,1.0,2027,3,1,1.3862943611198906,2.9352174
102720,2027-03-12,9845,217217,285.7125,317.775,0,0,1,0.899103139013453,2027,3,1,1.0986122886681098,2.7625163
102744,2027-03-12,9872,217217,228.0,228.0,0,0,0,1.0,2027,3,1,1.3862943611198906,2.8481097
102767,2027-03-12,9876,217217,233.7,233.7,0,0,0,1.0,2027,3,1,1.3862943611198906,2.5795317
102805,2027-03-12,9880,217217,223.0125,223.0125,0,0,0,1.0,2027,3,1,3.091042453358316,3.4858935
102885,2027-03-12,9954,217217,233.7,233.7,0,0,0,1.0,2027,3,1,1.3862943611198906,2.1708245
101348,2027-03-12,8091,217390,142.5,168.15,0,0,1,0.847457627118644,2027,3,1,2.995732273553991,3.2637057
101364,2027-03-12,8095,217390,139.65,165.3,0,0,1,0.8448275862068966,2027,3,1,4.912654885736052,4.7179503
101388,2027-03-12,8094,217390,168.8625,168.8625,0,0,0,1.0,2027,3,1,3.6109179126442243,3.5637019
101412,2027-03-12,8063,217390,163.875,163.875,0,0,0,1.0,2027,3,1,3.091042453358316,3.2741673
101439,2027-03-12,8023,217390,139.65,166.725,0,0,1,0.8376068376068376,2027,3,1,5.723585101952381,5.3295436
101464,2027-03-12,8058,217390,139.65,165.3,0,0,1,0.8448275862068966,2027,3,1,4.709530201312334,4.222557
101488,2027-03-12,8222,217390,138.9375,167.4375,0,0,1,0.8297872340425532,2027,3,1,4.61512051684126,4.837792
101512,2027-03-12,8121,217390,166.0125,166.0125,0,0,0,1.0,2027,3,1,2.995732273553991,3.157467
101533,2027-03-12,8218,217390,158.8875,158.8875,0,0,0,1.0,2027,3,1,2.9444389791664403,2.9109795
101556,2027-03-12,8317,217390,163.875,163.875,0,0,0,1.0,2027,3,1,3.7612001156935624,3.8596087
101580,2027-03-12,8319,217390,157.4625,157.4625,0,0,0,1.0,2027,3,1,2.70805020110221,2.9060185
101598,2027-03-12,8392,217390,165.3,165.3,0,0,0,1.0,2027,3,1,2.772588722239781,2.7145383
101617,2027-03-12,8398,217390,139.65,166.0125,0,0,1,0.8412017167381975,2027,3,1,4.553876891600541,4.50634
101638,2027-03-12,8400,217390,141.7875,163.875,0,0,1,0.8652173913043478,2027,3,1,3.5263605246161616,3.3080716
101653,2027-03-12,8422,217390,161.7375,161.7375,0,0,0,1.0,2027,3,1,2.5649493574615367,3.188356
101676,2027-03-12,8438,217390,162.45,162.45,0,0,0,1.0,2027,3,1,3.8066624897703196,3.6940906
101700,2027-03-12,8555,217390,167.4375,167.4375,0,0,0,1.0,2027,3,1,3.367295829986474,2.844565
101720,2027-03-12,8562,217390,141.075,166.0125,0,0,1,0.8497854077253219,2027,3,1,4.890349128221754,4.56593
101747,2027-03-12,8869,217390,141.075,168.15,0,0,1,0.8389830508474575,2027,3,1,4.9344739331306915,4.7178407
101768,2027-03-12,8991,217390,163.1625,163.1625,0,0,0,1.0,2027,3,1,3.6888794541139363,3.6775312
101792,2027-03-12,8911,217390,161.7375,161.7375,0,0,0,1.0,2027,3,1,2.70805020110221,2.9872868
101823,2027-03-12,9043,217390,140.3625,166.725,0,0,1,0.841880341880342,2027,3,1,4.23410650459726,3.9327145
101841,2027-03-12,9092,217390,166.725,166.725,0,0,0,1.0,2027,3,1,3.332204510175204,3.188235
101865,2027-03-12,9112,217390,141.075,166.725,0,0,1,0.8461538461538461,2027,3,1,4.672828834461906,4.6992173
101910,2027-03-12,9147,217390,141.075,165.3,0,0,1,0.8534482758620688,2027,3,1,4.465908118654584,4.3377995
101931,2027-03-12,9164,217390,140.3625,166.0125,0,0,1,0.8454935622317598,2027,3,1,4.343805421853684,4.202675
101968,2027-03-12,9190,217390,168.8625,168.8625,0,0,0,1.0,2027,3,1,3.7376696182833684,3.5772133
101992,2027-03-12,9221,217390,161.7375,161.7375,0,0,0,1.0,2027,3,1,3.1780538303479458,3.399398
102013,2027-03-12,9250,217390,141.7875,166.725,0,0,1,0.8504273504273504,2027,3,1,4.653960350157523,4.6162596
102039,2027-03-12,9273,217390,153.1875,153.1875,0,0,0,1.0,2027,3,1,2.4849066497880004,2.936346
102060,2027-03-12,9279,217390,166.0125,166.0125,0,0,0,1.0,2027,3,1,3.2188758248682006,3.2847605
102082,2027-03-12,9281,217390,161.7375,161.7375,0,0,0,1.0,2027,3,1,3.5553480614894135,3.2465239
102103,2027-03-12,9328,217390,168.15,168.15,0,0,0,1.0,2027,3,1,3.4339872044851463,3.317374
102127,2027-03-12,9371,217390,141.7875,169.575,0,0,1,0.8361344537815126,2027,3,1,4.356708826689592,3.8936439
102143,2027-03-12,9442,217390,139.65,163.1625,0,0,1,0.8558951965065503,2027,3,1,4.060443010546419,3.9310088
102161,2027-03-12,9430,217390,140.3625,164.5875,0,0,1,0.8528138528138528,2027,3,1,3.9889840465642745,3.9148474
102197,2027-03-12,9425,217390,163.1625,163.1625,0,0,0,1.0,2027,3,1,2.0794415416798357,2.4593968
102220,2027-03-12,9432,217390,161.025,161.025,0,0,0,1.0,2027,3,1,2.8903717578961645,3.222866
102243,2027-03-12,9436,217390,161.025,161.025,0,0,0,1.0,2027,3,1,2.772588722239781,2.8988025
102261,2027-03-12,9456,217390,170.2875,170.2875,0,0,0,1.0,2027,3,1,2.8903717578961645,2.585672
102282,2027-03-12,9479,217390,166.0125,166.0125,0,0,0,1.0,2027,3,1,3.6888794541139363,3.398732
102304,2027-03-12,9481,217390,139.65,164.5875,0,0,1,0.8484848484848485,2027,3,1,4.897839799950911,4.6200767
102326,2027-03-12,9490,217390,165.3,165.3,0,0,0,1.0,2027,3,1,2.9444389791664403,3.0725114
102347,2027-03-12,9498,217390,159.6,159.6,0,0,0,1.0,2027,3,1,3.295836866004329,3.269353
102368,2027-03-12,9532,217390,163.1625,163.1625,0,0,0,1.0,2027,3,1,3.6109179126442243,3.6710892
102390,2027-03-12,9578,217390,138.9375,166.725,0,0,1,0.8333333333333334,2027,3,1,4.418840607796598,3.7783496
102410,2027-03-12,9672,217390,140.3625,166.725,0,0,1,0.841880341880342,2027,3,1,4.574710978503383,4.044549
102429,2027-03-12,9611,217390,140.3625,168.8625,0,0,1,0.8312236286919832,2027,3,1,4.919980925828125,4.6320095
102453,2027-03-12,9613,217390,133.95,165.3,0,0,1,0.8103448275862067,2027,3,1,5.272999558563747,4.969
102477,2027-03-12,9632,217390,159.6,159.6,0,0,0,1.0,2027,3,1,2.995732273553991,3.0882282
102495,2027-03-12,9680,217390,170.2875,170.2875,0,0,0,1.0,2027,3,1,2.1972245773362196,2.289052
102527,2027-03-12,9713,217390,141.7875,165.3,0,0,1,0.857758620689655,2027,3,1,3.713572066704308,4.0818543
102569,2027-03-12,9745,217390,141.7875,167.4375,0,0,1,0.8468085106382979,2027,3,1,4.68213122712422,4.3089914
102591,2027-03-12,9770,217390,157.4625,157.4625,0,0,0,1.0,2027,3,1,3.044522437723423,2.5447419
102612,2027-03-12,9789,217390,162.45,162.45,0,0,0,1.0,2027,3,1,2.9444389791664403,2.6540804
102634,2027-03-12,9813,217390,162.45,162.45,0,0,0,1.0,2027,3,1,3.4011973816621555,3.0915728
102655,2027-03-12,9823,217390,141.075,166.0125,0,0,1,0.8497854077253219,2027,3,1,5.214935757608986,4.994008
102682,2027-03-12,9837,217390,140.3625,168.15,0,0,1,0.8347457627118644,2027,3,1,3.871201010907891,3.8785853
102698,2027-03-12,9809,217390,141.075,168.8625,0,0,1,0.8354430379746834,2027,3,1,4.330733340286331,3.9899435
102719,2027-03-12,9845,217390,141.075,166.0125,0,0,1,0.8497854077253219,2027,3,1,4.927253685157205,4.7781878
102743,2027-03-12,9872,217390,163.1625,163.1625,0,0,0,1.0,2027,3,1,3.871201010907891,3.4879563
102766,2027-03-12,9876,217390,164.5875,164.5875,0,0,0,1.0,2027,3,1,3.091042453358316,2.7306526
102785,2027-03-12,9879,217390,151.05,151.05,0,0,0,1.0,2027,3,1,2.5649493574615367,3.0213516
102804,2027-03-12,9880,217390,163.1625,163.1625,0,0,0,1.0,2027,3,1,3.091042453358316,3.630621
102825,2027-03-12,9881,217390,141.075,168.8625,0,0,1,0.8354430379746834,2027,3,1,4.174387269895637,4.4525156
102849,2027-03-12,9890,217390,141.7875,167.4375,0,0,1,0.8468085106382979,2027,3,1,4.709530201312334,4.387166
102867,2027-03-12,9909,217390,141.075,168.8625,0,0,1,0.8354430379746834,2027,3,1,3.6888794541139363,3.4952474
102884,2027-03-12,9954,217390,168.8625,168.8625,0,0,0,1.0,2027,3,1,2.772588722239781,3.0919762
102909,2027-03-12,9961,217390,139.65,165.3,0,0,1,0.8448275862068966,2027,3,1,4.5217885770490405,4.398844
102932,2027-03-12,9984,217390,159.6,159.6,0,0,0,1.0,2027,3,1,3.367295829986474,3.2912796
101390,2027-03-12,8094,217777,236.55,236.55,0,0,0,1.0,2027,3,1,3.332204510175204,3.2497475
101414,2027-03-12,8063,217777,218.025,218.025,0,0,0,1.0,2027,3,1,2.772588722239781,2.8868644
101514,2027-03-12,8121,217777,233.7,233.7,0,0,0,1.0,2027,3,1,1.9459101490553132,3.1471765
101599,2027-03-12,8392,217777,237.975,237.975,0,0,0,1.0,2027,3,1,1.0986122886681098,2.2019439
101678,2027-03-12,8438,217777,222.3,222.3,0,0,0,1.0,2027,3,1,2.772588722239781,3.2261195
101770,2027-03-12,8991,217777,216.6,216.6,0,0,0,1.0,2027,3,1,2.6390573296152584,2.7650995
101970,2027-03-12,9190,217777,237.975,237.975,0,0,0,1.0,2027,3,1,2.0794415416798357,2.4918919
101994,2027-03-12,9221,217777,233.7,233.7,0,0,0,1.0,2027,3,1,2.3978952727983707,3.3133066
102041,2027-03-12,9273,217777,229.425,229.425,0,0,0,1.0,2027,3,1,2.772588722239781,3.0634387
102062,2027-03-12,9279,217777,217.3125,279.3,0,1,1,0.7780612244897959,2027,3,1,3.58351893845611,3.9340725
102105,2027-03-12,9328,217777,213.75,213.75,0,0,0,1.0,2027,3,1,2.4849066497880004,2.4326327
102245,2027-03-12,9436,217777,217.3125,217.3125,0,0,0,1.0,2027,3,1,2.5649493574615367,2.9755714
102284,2027-03-12,9479,217777,221.5875,221.5875,0,0,0,1.0,2027,3,1,2.4849066497880004,2.6935692
102370,2027-03-12,9532,217777,223.725,236.55,0,1,1,0.9457831325301204,2027,3,1,3.8918202981106265,3.8777235
102636,2027-03-12,9813,217777,237.2625,237.2625,0,0,0,1.0,2027,3,1,2.1972245773362196,2.5273628
102657,2027-03-12,9823,217777,329.8875,329.8875,0,0,0,1.0,2027,3,1,0.6931471805599453,1.8693
102745,2027-03-12,9872,217777,230.85,230.85,0,0,0,1.0,2027,3,1,2.833213344056216,3.3145218
102768,2027-03-12,9876,217777,233.7,233.7,0,0,0,1.0,2027,3,1,1.0986122886681098,2.8393083
102787,2027-03-12,9879,217777,233.7,233.7,0,0,0,1.0,2027,3,1,3.295836866004329,2.981583
102806,2027-03-12,9880,217777,212.325,212.325,0,0,0,1.0,2027,3,1,2.3978952727983707,3.6413007
101349,2027-03-12,8091,219009,241.5375,241.5375,0,0,0,1.0,2027,3,1,2.3978952727983707,2.781031
101367,2027-03-12,8095,219009,200.925,200.925,0,0,0,1.0,2027,3,1,4.1588830833596715,4.4245124
101392,2027-03-12,8094,219009,188.1,188.1,0,0,0,1.0,2027,3,1,4.07753744390572,4.330519
101416,2027-03-12,8063,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.9889840465642745,4.3061976
101443,2027-03-12,8023,219009,188.1,209.475,0,0,1,0.8979591836734694,2027,3,1,4.90527477843843,5.1541486
101467,2027-03-12,8058,219009,182.4,182.4,0,0,0,1.0,2027,3,1,3.091042453358316,4.0195932
101490,2027-03-12,8222,219009,235.125,235.125,0,0,0,1.0,2027,3,1,4.04305126783455,4.5949726
101516,2027-03-12,8121,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.713572066704308,4.069963
101537,2027-03-12,8218,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.5263605246161616,3.7892854
101560,2027-03-12,8317,219009,188.1,188.1,0,0,0,1.0,2027,3,1,5.0106352940962555,4.848596
101583,2027-03-12,8319,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.58351893845611,3.5959027
101601,2027-03-12,8392,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.367295829986474,3.3338943
101619,2027-03-12,8398,219009,202.35,202.35,0,0,0,1.0,2027,3,1,3.6109179126442243,4.2952147
101639,2027-03-12,8400,219009,241.5375,241.5375,0,0,0,1.0,2027,3,1,2.8903717578961645,3.230569
101657,2027-03-12,8422,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,4.060443010546419,4.34418
101680,2027-03-12,8438,219009,191.6625,191.6625,0,0,0,1.0,2027,3,1,4.290459441148391,4.6107445
101704,2027-03-12,8555,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.8501476017100584,3.5976005
101723,2027-03-12,8562,219009,195.225,195.225,0,0,0,1.0,2027,3,1,4.418840607796598,4.5651793
101749,2027-03-12,8869,219009,211.6125,211.6125,0,0,0,1.0,2027,3,1,3.1780538303479458,3.882945
101772,2027-03-12,8991,219009,193.8,193.8,0,0,0,1.0,2027,3,1,4.060443010546419,4.438961
101796,2027-03-12,8911,219009,192.375,192.375,0,0,0,1.0,2027,3,1,3.912023005428146,3.9609423
101824,2027-03-12,9043,219009,193.8,193.8,0,0,0,1.0,2027,3,1,3.6635616461296463,3.7769692
101843,2027-03-12,9092,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,4.143134726391533,4.190129
101869,2027-03-12,9112,219009,229.425,229.425,0,0,0,1.0,2027,3,1,4.060443010546419,4.517521
101893,2027-03-12,9132,219009,187.3875,187.3875,0,0,0,1.0,2027,3,1,3.9318256327243257,3.8877945
101913,2027-03-12,9147,219009,241.5375,241.5375,0,0,0,1.0,2027,3,1,3.258096538021482,3.5614395
101933,2027-03-12,9164,219009,210.1875,210.1875,0,0,0,1.0,2027,3,1,3.784189633918261,4.170442
101953,2027-03-12,9178,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.1354942159291497,3.4289184
101971,2027-03-12,9190,219009,193.8,193.8,0,0,0,1.0,2027,3,1,4.762173934797756,4.8112173
101996,2027-03-12,9221,219009,191.6625,191.6625,0,0,0,1.0,2027,3,1,3.6635616461296463,3.7363837
102017,2027-03-12,9250,219009,213.0375,213.0375,0,0,0,1.0,2027,3,1,3.1780538303479458,4.247173
102043,2027-03-12,9273,219009,192.375,192.375,0,0,0,1.0,2027,3,1,3.784189633918261,3.922247
102064,2027-03-12,9279,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,4.219507705176107,4.147046
102084,2027-03-12,9281,219009,188.1,188.1,0,0,0,1.0,2027,3,1,4.007333185232471,4.11736
102107,2027-03-12,9328,219009,191.6625,191.6625,0,0,0,1.0,2027,3,1,3.7612001156935624,3.9345767
102130,2027-03-12,9371,219009,171.7125,210.1875,0,0,1,0.8169491525423729,2027,3,1,2.833213344056216,3.5139196
102144,2027-03-12,9442,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.332204510175204,3.5512464
102162,2027-03-12,9430,219009,241.5375,241.5375,0,0,0,1.0,2027,3,1,3.8066624897703196,3.8483393
102185,2027-03-12,9439,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.4339872044851463,3.465466
102199,2027-03-12,9425,219009,192.375,192.375,0,0,0,1.0,2027,3,1,3.1780538303479458,3.7946513
102224,2027-03-12,9432,219009,189.525,189.525,0,0,0,1.0,2027,3,1,4.204692619390966,4.2112446
102247,2027-03-12,9436,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.6635616461296463,3.9276931
102264,2027-03-12,9456,219009,188.1,188.1,0,0,0,1.0,2027,3,1,3.9889840465642745,4.2325788
102286,2027-03-12,9479,219009,193.8,193.8,0,0,0,1.0,2027,3,1,4.127134385045092,4.0485945
102306,2027-03-12,9481,219009,200.2125,200.2125,0,0,0,1.0,2027,3,1,3.8918202981106265,4.071387
102329,2027-03-12,9490,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,4.02535169073515,3.9729111
102350,2027-03-12,9498,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,4.382026634673881,4.3094397
102372,2027-03-12,9532,219009,194.5125,194.5125,0,0,0,1.0,2027,3,1,4.189654742026425,4.0935035
102392,2027-03-12,9578,219009,193.0875,193.0875,0,0,0,1.0,2027,3,1,3.6888794541139363,3.6568546
102412,2027-03-12,9672,219009,190.2375,190.2375,0,0,0,1.0,2027,3,1,3.4657359027997265,3.70659
102430,2027-03-12,9611,219009,200.925,200.925,0,0,0,1.0,2027,3,1,4.204692619390966,4.522137
102455,2027-03-12,9613,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,4.276666119016055,4.5988946
102479,2027-03-12,9632,219009,188.1,188.1,0,0,0,1.0,2027,3,1,4.007333185232471,4.368577
102498,2027-03-12,9680,219009,180.975,180.975,0,0,0,1.0,2027,3,1,3.4965075614664802,3.7507286
102514,2027-03-12,9700,219009,241.5375,241.5375,0,0,0,1.0,2027,3,1,2.0794415416798357,2.3327959
102531,2027-03-12,9713,219009,198.7875,198.7875,0,0,0,1.0,2027,3,1,3.295836866004329,4.176791
102551,2027-03-12,9731,219009,201.6375,228.0,0,0,1,0.8843749999999999,2027,3,1,2.772588722239781,4.0028024
