record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,sin_month,cos_month,Y_true,Y_pred
81585,2026-12-11,9881,245387,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.70805020110221,2.5884783
81626,2026-12-11,9909,245387,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.713572066704308,3.9025426
81647,2026-12-11,9954,245387,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.044522437723423,2.572936
81672,2026-12-11,9961,245387,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.2188758248682006,2.9909012
80079,2026-12-11,8095,300021,89.0625,103.3125,0,0,1,0.8620689655172413,-2.4492935982947064e-16,1.0,4.624972813284271,4.286721
80104,2026-12-11,8094,300021,71.25,86.925,0,0,1,0.819672131147541,-2.4492935982947064e-16,1.0,3.6635616461296463,3.122787
80154,2026-12-11,8023,300021,88.35,106.1625,0,1,1,0.8322147651006712,-2.4492935982947064e-16,1.0,4.983606621708336,4.8901453
80204,2026-12-11,8222,300021,89.0625,105.45,0,0,1,0.8445945945945945,-2.4492935982947064e-16,1.0,4.477336814478207,4.546399
80271,2026-12-11,8317,300021,69.825,69.825,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.5553480614894135,3.6568782
80333,2026-12-11,8398,300021,88.35,106.1625,0,0,1,0.8322147651006712,-2.4492935982947064e-16,1.0,4.0943445622221,4.1058254
80355,2026-12-11,8400,300021,87.6375,106.1625,0,0,1,0.825503355704698,-2.4492935982947064e-16,1.0,3.367295829986474,3.5487046
80396,2026-12-11,8438,300021,69.825,87.6375,0,0,1,0.7967479674796748,-2.4492935982947064e-16,1.0,4.430816798843313,3.8343613
80440,2026-12-11,8562,300021,85.5,104.025,0,0,1,0.821917808219178,-2.4492935982947064e-16,1.0,3.7612001156935624,4.083231
80467,2026-12-11,8869,300021,89.0625,104.025,0,1,1,0.8561643835616438,-2.4492935982947064e-16,1.0,4.110873864173311,4.5645604
80491,2026-12-11,8991,300021,70.5375,70.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.9889840465642745,3.8281975
80546,2026-12-11,9043,300021,89.0625,104.7375,0,0,1,0.8503401360544218,-2.4492935982947064e-16,1.0,4.04305126783455,4.037695
80588,2026-12-11,9112,300021,88.35,104.7375,0,1,1,0.8435374149659863,-2.4492935982947064e-16,1.0,4.867534450455582,5.2011957
80634,2026-12-11,9147,300021,89.0625,104.025,0,0,1,0.8561643835616438,-2.4492935982947064e-16,1.0,4.465908118654584,4.4117455
80657,2026-12-11,9164,300021,89.0625,106.875,0,1,1,0.8333333333333334,-2.4492935982947064e-16,1.0,4.442651256490317,4.5059814
80693,2026-12-11,9190,300021,70.5375,88.35,0,0,1,0.7983870967741935,-2.4492935982947064e-16,1.0,4.143134726391533,3.514373
80719,2026-12-11,9221,300021,70.5375,81.9375,0,0,1,0.8608695652173912,-2.4492935982947064e-16,1.0,3.1780538303479458,2.7195423
80738,2026-12-11,9250,300021,89.0625,106.875,0,0,1,0.8333333333333334,-2.4492935982947064e-16,1.0,3.6635616461296463,3.70092
80764,2026-12-11,9273,300021,69.825,69.825,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.5649493574615367,2.5063565
80787,2026-12-11,9279,300021,69.825,69.825,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.828641396489095,3.435621
80831,2026-12-11,9328,300021,70.5375,87.6375,0,0,1,0.8048780487804877,-2.4492935982947064e-16,1.0,3.912023005428146,3.501733
80853,2026-12-11,9371,300021,89.0625,106.1625,0,1,1,0.8389261744966443,-2.4492935982947064e-16,1.0,3.713572066704308,3.8725483
80890,2026-12-11,9430,300021,88.35,104.025,0,0,1,0.8493150684931506,-2.4492935982947064e-16,1.0,3.6109179126442243,3.5984004
80948,2026-12-11,9432,300021,70.5375,70.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.634728988229636,3.2751276
80991,2026-12-11,9456,300021,70.5375,70.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.258096538021482,2.4760754
81033,2026-12-11,9481,300021,88.35,106.1625,0,1,1,0.8322147651006712,-2.4492935982947064e-16,1.0,4.564348191467836,4.6289625
81057,2026-12-11,9490,300021,70.5375,70.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.70805020110221,2.103735
81099,2026-12-11,9532,300021,69.825,86.2125,0,1,1,0.8099173553719008,-2.4492935982947064e-16,1.0,4.465908118654584,4.0481796
81141,2026-12-11,9672,300021,89.0625,105.45,0,0,1,0.8445945945945945,-2.4492935982947064e-16,1.0,3.8918202981106265,3.8573146
81161,2026-12-11,9611,300021,88.35,105.45,0,1,1,0.8378378378378377,-2.4492935982947064e-16,1.0,4.820281565605037,4.9899325
81186,2026-12-11,9613,300021,89.0625,105.45,0,1,1,0.8445945945945945,-2.4492935982947064e-16,1.0,4.605170185988092,4.5815835
81214,2026-12-11,9632,300021,69.825,71.25,0,1,1,0.9800000000000001,-2.4492935982947064e-16,1.0,3.6109179126442243,3.5186527
81266,2026-12-11,9713,300021,88.35,99.0375,0,1,1,0.8920863309352518,-2.4492935982947064e-16,1.0,4.04305126783455,4.2457266
81309,2026-12-11,9745,300021,88.35,105.45,0,1,1,0.8378378378378377,-2.4492935982947064e-16,1.0,4.31748811353631,4.550897
81394,2026-12-11,9823,300021,89.0625,106.1625,0,0,1,0.8389261744966443,-2.4492935982947064e-16,1.0,4.394449154672439,4.5666466
81422,2026-12-11,9837,300021,88.35,104.025,0,0,1,0.8493150684931506,-2.4492935982947064e-16,1.0,3.9512437185814275,3.8003004
81441,2026-12-11,9809,300021,89.0625,104.025,0,0,1,0.8561643835616438,-2.4492935982947064e-16,1.0,4.68213122712422,4.269567
81461,2026-12-11,9845,300021,89.0625,104.025,0,0,1,0.8561643835616438,-2.4492935982947064e-16,1.0,4.859812404361672,4.907945
81488,2026-12-11,9872,300021,70.5375,70.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4965075614664802,3.1057453
81548,2026-12-11,9880,300021,69.825,88.35,0,0,1,0.7903225806451614,-2.4492935982947064e-16,1.0,3.970291913552122,3.276018
81570,2026-12-11,9881,300021,89.775,105.45,0,1,1,0.8513513513513514,-2.4492935982947064e-16,1.0,4.672828834461906,4.44113
81594,2026-12-11,9890,300021,89.0625,104.7375,0,1,1,0.8503401360544218,-2.4492935982947064e-16,1.0,3.4011973816621555,3.544707
81612,2026-12-11,9909,300021,88.35,106.875,0,0,1,0.8266666666666667,-2.4492935982947064e-16,1.0,3.58351893845611,3.0249028
81654,2026-12-11,9961,300021,88.35,106.875,0,0,1,0.8266666666666667,-2.4492935982947064e-16,1.0,4.406719247264253,3.9280555
81680,2026-12-11,9984,300021,70.5375,86.925,0,0,1,0.8114754098360656,-2.4492935982947064e-16,1.0,4.127134385045092,3.6510487
80105,2026-12-11,8094,300291,71.25,99.0375,0,0,1,0.7194244604316548,-2.4492935982947064e-16,1.0,2.3978952727983707,1.3551056
80155,2026-12-11,8023,300291,111.8625,111.8625,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.772588722239781,3.23606
80205,2026-12-11,8222,300291,111.8625,111.8625,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.9444389791664403,3.0166836
80315,2026-12-11,8392,300291,67.6875,102.6,0,0,1,0.6597222222222222,-2.4492935982947064e-16,1.0,1.0986122886681098,2.5910347
80949,2026-12-11,9432,300291,70.5375,112.575,0,0,1,0.6265822784810126,-2.4492935982947064e-16,1.0,2.302585092994046,2.718485
81079,2026-12-11,9498,300291,68.4,108.3,0,0,1,0.6315789473684211,-2.4492935982947064e-16,1.0,2.772588722239781,2.4858801
81187,2026-12-11,9613,300291,112.575,112.575,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.091042453358316,2.6933727
81215,2026-12-11,9632,300291,69.825,112.575,0,0,1,0.620253164556962,-2.4492935982947064e-16,1.0,2.5649493574615367,2.7760692
81395,2026-12-11,9823,300291,111.8625,111.8625,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.367295829986474,3.509056
80091,2026-12-11,8095,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.8918202981106265,3.2766922
80116,2026-12-11,8094,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.9889840465642745,3.7500074
80139,2026-12-11,8063,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.5553480614894135,2.9762616
80166,2026-12-11,8023,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.07753744390572,3.7204907
80191,2026-12-11,8058,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.5649493574615367,2.7309783
80214,2026-12-11,8222,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4965075614664802,3.2554114
80240,2026-12-11,8121,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.8501476017100584,3.3382313
80260,2026-12-11,8218,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.8903717578961645,2.7702515
80283,2026-12-11,8317,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.9889840465642745,3.9233508
80343,2026-12-11,8398,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.4849066497880004,2.5014057
80384,2026-12-11,8422,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.9318256327243257,3.572263
80407,2026-12-11,8438,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.6635616461296463,3.5310528
80451,2026-12-11,8562,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.784189633918261,3.492702
80502,2026-12-11,8991,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.02535169073515,3.801153
80555,2026-12-11,9043,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.1354942159291497,2.5940588
80574,2026-12-11,9092,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.6109179126442243,3.4142451
80600,2026-12-11,9112,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.02535169073515,3.917181
80665,2026-12-11,9164,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.295836866004329,3.359794
80705,2026-12-11,9190,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.0943445622221,4.062518
80750,2026-12-11,9250,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.258096538021482,2.7528281
80776,2026-12-11,9273,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.1588830833596715,2.909072
80797,2026-12-11,9279,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.367295829986474,3.026087
80935,2026-12-11,9425,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4965075614664802,3.2906153
81000,2026-12-11,9456,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.091042453358316,3.078216
81022,2026-12-11,9479,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.007333185232471,3.811697
81067,2026-12-11,9490,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.0943445622221,3.6699948
81110,2026-12-11,9532,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.6888794541139363,3.1301162
81171,2026-12-11,9611,320485,205.9125,205.9125,0,1,0,1.0,-2.4492935982947064e-16,1.0,3.970291913552122,3.8831725
81198,2026-12-11,9613,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.6888794541139363,3.2229142
81224,2026-12-11,9632,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.772588722239781,2.170895
81276,2026-12-11,9713,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.295836866004329,3.0516171
81319,2026-12-11,9745,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.995732273553991,3.0727081
81342,2026-12-11,9770,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.5649493574615367,2.328612
81361,2026-12-11,9789,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.02535169073515,3.7101927
81406,2026-12-11,9823,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.871201010907891,3.8430426
81473,2026-12-11,9845,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.970291913552122,3.6885197
81498,2026-12-11,9872,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.442651256490317,4.1738744
81520,2026-12-11,9876,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,1.6094379124341003,2.0987751
81559,2026-12-11,9880,320485,205.9125,205.9125,0,1,0,1.0,-2.4492935982947064e-16,1.0,4.5217885770490405,3.88857
81579,2026-12-11,9881,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.6390573296152584,3.104908
81641,2026-12-11,9954,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.127134385045092,3.550423
81665,2026-12-11,9961,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.044522437723423,2.797613
81691,2026-12-11,9984,320485,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.784189633918261,3.5709655
80695,2026-12-11,9190,327492,69.825,109.725,0,0,1,0.6363636363636365,-2.4492935982947064e-16,1.0,3.367295829986474,2.5455217
81396,2026-12-11,9823,327492,111.15,111.15,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.4849066497880004,2.8350778
80092,2026-12-11,8095,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.1354942159291497,2.8296366
80117,2026-12-11,8094,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.9889840465642745,3.6583002
80140,2026-12-11,8063,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4965075614664802,2.6792107
80167,2026-12-11,8023,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4657359027997265,3.5118048
80192,2026-12-11,8058,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.1780538303479458,2.3963604
80215,2026-12-11,8222,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.5649493574615367,2.6391306
80241,2026-12-11,8121,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.784189633918261,3.0415955
80284,2026-12-11,8317,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.204692619390966,4.0487895
80385,2026-12-11,8422,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.127134385045092,3.4304035
80408,2026-12-11,8438,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.7376696182833684,3.5489588
80452,2026-12-11,8562,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.6109179126442243,3.2726092
80503,2026-12-11,8991,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.828641396489095,3.8168912
80575,2026-12-11,9092,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.091042453358316,3.3406699
80666,2026-12-11,9164,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.5553480614894135,3.0899463
80706,2026-12-11,9190,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.04305126783455,3.7807465
80730,2026-12-11,9221,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.1972245773362196,2.7481587
80751,2026-12-11,9250,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.302585092994046,2.2905037
80777,2026-12-11,9273,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.367295829986474,3.0549827
80798,2026-12-11,9279,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.4849066497880004,2.987442
80842,2026-12-11,9328,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.295836866004329,3.0698218
80936,2026-12-11,9425,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.2188758248682006,3.0870273
80961,2026-12-11,9432,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.1354942159291497,2.4701352
81023,2026-12-11,9479,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.7612001156935624,3.5905466
81068,2026-12-11,9490,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.8501476017100584,3.5426807
81172,2026-12-11,9611,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.9512437185814275,3.4947078
81199,2026-12-11,9613,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.295836866004329,3.0520535
81277,2026-12-11,9713,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.367295829986474,2.4161558
81362,2026-12-11,9789,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.332204510175204,3.4555485
81407,2026-12-11,9823,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.367295829986474,3.228519
81499,2026-12-11,9872,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.532599493153256,4.126924
81560,2026-12-11,9880,378934,205.9125,205.9125,0,1,0,1.0,-2.4492935982947064e-16,1.0,4.382026634673881,3.6981583
81580,2026-12-11,9881,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.091042453358316,2.909846
81642,2026-12-11,9954,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.7612001156935624,3.6113944
81666,2026-12-11,9961,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.044522437723423,2.6197543
81692,2026-12-11,9984,378934,205.9125,205.9125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.7376696182833684,3.4277604
80121,2026-12-11,8094,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.1972245773362196,2.1257546
80172,2026-12-11,8023,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.8903717578961645,2.739337
80220,2026-12-11,8222,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,1.6094379124341003,2.5028503
80245,2026-12-11,8121,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.3978952727983707,2.599667
80289,2026-12-11,8317,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.3978952727983707,2.2209969
80348,2026-12-11,8398,398721,498.0375,533.6625,0,1,1,0.9332443257676902,-2.4492935982947064e-16,1.0,2.9444389791664403,2.9440994
80369,2026-12-11,8400,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.0794415416798357,2.9797149
80413,2026-12-11,8438,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.995732273553991,2.5858598
80456,2026-12-11,8562,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,1.6094379124341003,1.8208297
80507,2026-12-11,8991,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.1972245773362196,2.3612707
80579,2026-12-11,9092,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.6390573296152584,2.5548427
80650,2026-12-11,9147,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.0794415416798357,2.0468612
80781,2026-12-11,9273,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.995732273553991,2.4807093
81115,2026-12-11,9532,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.9444389791664403,2.4830546
81177,2026-12-11,9611,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.0794415416798357,2.618722
81204,2026-12-11,9613,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.0794415416798357,2.4955487
81281,2026-12-11,9713,398721,498.0375,498.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.1972245773362196,2.175238
81646,2026-12-11,9954,398721,469.5375,469.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.3978952727983707,2.2840002
80178,2026-12-11,8023,545621,355.5375,355.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.1354942159291497,2.5274355
80127,2026-12-11,8094,546789,177.4125,198.7875,0,0,1,0.8924731182795699,-2.4492935982947064e-16,1.0,3.5263605246161616,3.406737
80151,2026-12-11,8063,546789,213.0375,213.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.833213344056216,2.6027448
80295,2026-12-11,8317,546789,213.0375,213.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4657359027997265,3.605911
80513,2026-12-11,8991,546789,213.0375,213.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.295836866004329,2.8322687
80585,2026-12-11,9092,546789,213.0375,213.0375,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.04305126783455,3.6428256
80828,2026-12-11,9281,546789,179.55,209.475,0,0,1,0.8571428571428572,-2.4492935982947064e-16,1.0,3.044522437723423,3.2016356
80850,2026-12-11,9328,546789,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.258096538021482,3.0749683
80099,2026-12-11,8095,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4657359027997265,3.2029324
80125,2026-12-11,8094,547934,127.5375,166.725,0,0,1,0.7649572649572649,-2.4492935982947064e-16,1.0,3.871201010907891,3.1862822
80149,2026-12-11,8063,547934,127.5375,159.6,0,0,1,0.7991071428571429,-2.4492935982947064e-16,1.0,3.2188758248682006,2.6780567
80176,2026-12-11,8023,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.465908118654584,3.9301927
80224,2026-12-11,8222,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.060443010546419,3.4853585
80293,2026-12-11,8317,547934,128.9625,161.025,0,0,1,0.8008849557522124,-2.4492935982947064e-16,1.0,4.07753744390572,3.606565
80351,2026-12-11,8398,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.772588722239781,2.8339214
80460,2026-12-11,8562,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.127134385045092,3.3101606
80511,2026-12-11,8991,547934,127.5375,159.6,0,0,1,0.7991071428571429,-2.4492935982947064e-16,1.0,3.8918202981106265,3.0704446
80564,2026-12-11,9043,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.332204510175204,2.668583
80611,2026-12-11,9112,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.4011973816621555,3.244579
80653,2026-12-11,9147,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.1780538303479458,2.7218108
80674,2026-12-11,9164,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.060443010546419,3.2693307
80759,2026-12-11,9250,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.995732273553991,2.739349
80806,2026-12-11,9279,547934,122.55,157.4625,0,0,1,0.7782805429864252,-2.4492935982947064e-16,1.0,3.713572066704308,3.03286
80826,2026-12-11,9281,547934,127.5375,170.2875,0,0,1,0.7489539748953975,-2.4492935982947064e-16,1.0,3.044522437723423,2.8730345
80848,2026-12-11,9328,547934,131.8125,159.6,0,0,1,0.8258928571428572,-2.4492935982947064e-16,1.0,3.9318256327243257,3.1792126
80887,2026-12-11,9442,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.713572066704308,2.9336953
80906,2026-12-11,9430,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.1780538303479458,2.4319448
81030,2026-12-11,9479,547934,127.5375,167.4375,0,0,1,0.7617021276595745,-2.4492935982947064e-16,1.0,3.8918202981106265,3.5668547
81181,2026-12-11,9611,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.9318256327243257,3.3788838
81208,2026-12-11,9613,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.258096538021482,3.0059454
81328,2026-12-11,9745,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.5553480614894135,3.3216815
81370,2026-12-11,9789,547934,127.5375,163.1625,0,0,1,0.7816593886462883,-2.4492935982947064e-16,1.0,3.871201010907891,3.3787692
81417,2026-12-11,9823,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,4.418840607796598,3.5413148
81457,2026-12-11,9809,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,1.6094379124341003,2.0936577
81483,2026-12-11,9845,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.8066624897703196,3.3368306
81609,2026-12-11,9890,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.995732273553991,2.433028
81650,2026-12-11,9954,547934,133.95,158.175,0,0,1,0.8468468468468467,-2.4492935982947064e-16,1.0,3.7612001156935624,3.2891986
81675,2026-12-11,9961,547934,177.4125,177.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.995732273553991,2.9988475
81699,2026-12-11,9984,547934,127.5375,170.2875,0,0,1,0.7489539748953975,-2.4492935982947064e-16,1.0,3.295836866004329,3.0413156
80175,2026-12-11,8023,600934,454.575,454.575,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.772588722239781,2.9941692
80416,2026-12-11,8438,600934,462.4125,462.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.8903717578961645,2.6244886
80510,2026-12-11,8991,600934,462.4125,462.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.4849066497880004,2.4562178
80673,2026-12-11,9164,600934,454.575,454.575,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.6390573296152584,2.3970973
81180,2026-12-11,9611,600934,454.575,454.575,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.5649493574615367,2.7047021
81416,2026-12-11,9823,600934,454.575,454.575,0,0,0,1.0,-2.4492935982947064e-16,1.0,3.044522437723423,2.4465706
81507,2026-12-11,9872,600934,462.4125,462.4125,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.833213344056216,2.670515
80612,2026-12-11,9112,673209,355.5375,355.5375,0,0,0,1.0,-2.4492935982947064e-16,1.0,2.3978952727983707,2.4686005
81418,2026-12-11,9823,673209,355.5375,355.5375,0,1,0,1.0,-2.4492935982947064e-16,1.0,2.8903717578961645,3.1285017
