record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,week_of_year,Y_true,Y_pred
59523,2026-09-11,9273,217217,235.8375,235.8375,0,0,0,1.0,37,2.8903717578961645,2.9875982
59544,2026-09-11,9279,217217,230.1375,284.2875,0,1,1,0.8095238095238094,37,3.9512437185814275,3.9749815
59588,2026-09-11,9328,217217,237.975,237.975,0,0,0,1.0,37,2.1972245773362196,2.2825825
59706,2026-09-11,9432,217217,228.0,228.0,0,0,0,1.0,37,2.4849066497880004,2.7708213
59729,2026-09-11,9436,217217,233.7,233.7,0,0,0,1.0,37,2.302585092994046,2.8732655
59747,2026-09-11,9456,217217,235.125,235.125,0,0,0,1.0,37,2.70805020110221,2.8036401
59768,2026-09-11,9479,217217,237.975,237.975,0,0,0,1.0,37,2.70805020110221,2.448812
59856,2026-09-11,9532,217217,219.45,219.45,0,0,0,1.0,37,2.9444389791664403,3.3106194
60122,2026-09-11,9813,217217,233.7,233.7,0,0,0,1.0,37,3.258096538021482,3.0649667
60170,2026-09-11,9837,217217,341.2875,341.2875,0,0,0,1.0,37,2.772588722239781,3.203985
60208,2026-09-11,9845,217217,331.3125,331.3125,0,0,0,1.0,37,2.302585092994046,2.6792367
60233,2026-09-11,9872,217217,237.975,237.975,0,0,0,1.0,37,2.5649493574615367,2.6021345
60256,2026-09-11,9876,217217,228.7125,228.7125,0,0,0,1.0,37,2.5649493574615367,2.6169636
60294,2026-09-11,9880,217217,236.55,236.55,0,0,0,1.0,37,3.258096538021482,3.4332774
60374,2026-09-11,9954,217217,237.975,237.975,0,0,0,1.0,37,2.302585092994046,1.80268
58821,2026-09-11,8091,217390,141.075,163.875,0,0,1,0.8608695652173912,37,3.4011973816621555,3.3661273
58840,2026-09-11,8095,217390,142.5,168.15,0,0,1,0.847457627118644,37,4.948759890378168,5.0338435
58865,2026-09-11,8094,217390,167.4375,167.4375,0,0,0,1.0,37,3.58351893845611,3.636981
58889,2026-09-11,8063,217390,166.725,166.725,0,0,0,1.0,37,3.1354942159291497,3.275228
58916,2026-09-11,8023,217390,141.075,166.725,0,0,1,0.8461538461538461,37,5.497168225293202,5.5724716
58941,2026-09-11,8058,217390,141.075,168.8625,0,0,1,0.8354430379746834,37,4.68213122712422,4.553235
58965,2026-09-11,8222,217390,138.9375,167.4375,0,0,1,0.8297872340425532,37,5.087596335232384,5.136774
58989,2026-09-11,8121,217390,163.1625,163.1625,0,0,0,1.0,37,2.8903717578961645,3.2319567
59010,2026-09-11,8218,217390,165.3,165.3,0,0,0,1.0,37,2.70805020110221,2.9875326
59033,2026-09-11,8317,217390,163.1625,163.1625,0,0,0,1.0,37,3.5553480614894135,3.7346694
59057,2026-09-11,8319,217390,156.75,156.75,0,0,0,1.0,37,2.8903717578961645,3.1009283
59075,2026-09-11,8392,217390,157.4625,157.4625,0,0,0,1.0,37,3.1354942159291497,2.9567606
59094,2026-09-11,8398,217390,141.075,168.8625,0,0,1,0.8354430379746834,37,4.787491742782046,4.7422605
59116,2026-09-11,8400,217390,140.3625,168.8625,0,0,1,0.8312236286919832,37,3.9512437185814275,3.8109343
59134,2026-09-11,8422,217390,164.5875,164.5875,0,0,0,1.0,37,3.4965075614664802,3.1167383
59157,2026-09-11,8438,217390,161.7375,161.7375,0,0,0,1.0,37,3.4657359027997265,3.7589853
59180,2026-09-11,8555,217390,168.8625,168.8625,0,0,0,1.0,37,2.772588722239781,2.9737005
59200,2026-09-11,8562,217390,140.3625,167.4375,0,0,1,0.8382978723404256,37,4.852030263919617,4.8112493
59226,2026-09-11,8869,217390,141.075,168.15,0,0,1,0.8389830508474575,37,5.236441962829949,5.139076
59249,2026-09-11,8991,217390,164.5875,164.5875,0,0,0,1.0,37,3.784189633918261,3.6944954
59273,2026-09-11,8911,217390,167.4375,167.4375,0,0,0,1.0,37,2.995732273553991,3.089475
59303,2026-09-11,9043,217390,140.3625,168.15,0,0,1,0.8347457627118644,37,4.406719247264253,4.442609
59322,2026-09-11,9092,217390,162.45,162.45,0,0,0,1.0,37,3.258096538021482,3.1988194
59346,2026-09-11,9112,217390,139.65,167.4375,0,0,1,0.8340425531914893,37,4.919980925828125,5.0227194
59390,2026-09-11,9147,217390,142.5,166.725,0,0,1,0.8547008547008548,37,4.919980925828125,4.6435556
59412,2026-09-11,9164,217390,141.7875,165.3,0,0,1,0.857758620689655,37,4.564348191467836,4.6057143
59450,2026-09-11,9190,217390,166.725,166.725,0,0,0,1.0,37,4.1588830833596715,3.702729
59475,2026-09-11,9221,217390,161.025,161.025,0,0,0,1.0,37,3.7376696182833684,3.5122185
59496,2026-09-11,9250,217390,141.075,168.8625,0,0,1,0.8354430379746834,37,5.111987788356544,5.008487
59522,2026-09-11,9273,217390,154.6125,154.6125,0,0,0,1.0,37,2.995732273553991,3.0263095
59543,2026-09-11,9279,217390,162.45,162.45,0,0,0,1.0,37,3.4965075614664802,3.323148
59565,2026-09-11,9281,217390,160.3125,160.3125,0,0,0,1.0,37,3.4657359027997265,3.3229268
59587,2026-09-11,9328,217390,166.725,166.725,0,0,0,1.0,37,3.4965075614664802,3.3619823
59611,2026-09-11,9371,217390,138.9375,169.575,0,0,1,0.8193277310924371,37,4.30406509320417,4.211218
59627,2026-09-11,9442,217390,141.075,168.15,0,0,1,0.8389830508474575,37,4.465908118654584,4.3326526
59647,2026-09-11,9430,217390,139.65,166.725,0,0,1,0.8376068376068376,37,4.477336814478207,4.299598
59682,2026-09-11,9425,217390,168.15,168.15,0,0,0,1.0,37,2.5649493574615367,2.5627506
59705,2026-09-11,9432,217390,161.025,161.025,0,0,0,1.0,37,3.6635616461296463,3.2809007
59728,2026-09-11,9436,217390,168.15,168.15,0,0,0,1.0,37,3.091042453358316,3.0465713
59746,2026-09-11,9456,217390,165.3,165.3,0,0,0,1.0,37,2.9444389791664403,2.7238228
59767,2026-09-11,9479,217390,161.025,161.025,0,0,0,1.0,37,3.6888794541139363,3.5590267
59789,2026-09-11,9481,217390,141.075,167.4375,0,0,1,0.8425531914893616,37,5.0369526024136295,5.0926695
59813,2026-09-11,9490,217390,159.6,159.6,0,0,0,1.0,37,3.367295829986474,3.2867482
59834,2026-09-11,9498,217390,161.7375,161.7375,0,0,0,1.0,37,3.784189633918261,3.3687034
59855,2026-09-11,9532,217390,166.0125,166.0125,0,0,0,1.0,37,3.367295829986474,3.8117952
59877,2026-09-11,9578,217390,141.7875,166.0125,0,0,1,0.8540772532188842,37,4.007333185232471,4.162696
59895,2026-09-11,9672,217390,137.5125,164.5875,0,0,1,0.8354978354978354,37,4.442651256490317,4.459943
59915,2026-09-11,9611,217390,138.9375,166.725,0,0,1,0.8333333333333334,37,5.278114659230517,4.9250326
59940,2026-09-11,9613,217390,140.3625,166.0125,0,0,1,0.8454935622317598,37,4.844187086458591,5.1040826
59964,2026-09-11,9632,217390,166.0125,166.0125,0,0,0,1.0,37,3.6375861597263857,3.1752725
59983,2026-09-11,9680,217390,170.2875,170.2875,0,0,0,1.0,37,2.3978952727983707,2.2838564
60014,2026-09-11,9713,217390,141.075,166.0125,0,0,1,0.8497854077253219,37,4.454347296253507,4.503573
60056,2026-09-11,9745,217390,140.3625,167.4375,0,0,1,0.8382978723404256,37,4.718498871295094,4.8071623
60078,2026-09-11,9770,217390,163.1625,163.1625,0,0,0,1.0,37,2.302585092994046,2.7821202
60099,2026-09-11,9789,217390,157.4625,157.4625,0,0,0,1.0,37,2.9444389791664403,2.926272
60121,2026-09-11,9813,217390,164.5875,164.5875,0,0,0,1.0,37,3.091042453358316,3.1861665
60142,2026-09-11,9823,217390,141.7875,165.3,0,0,1,0.857758620689655,37,5.209486152841421,5.212103
60169,2026-09-11,9837,217390,141.075,169.575,0,0,1,0.8319327731092437,37,4.394449154672439,4.4354835
60187,2026-09-11,9809,217390,141.075,165.3,0,0,1,0.8534482758620688,37,4.465908118654584,4.4516606
60207,2026-09-11,9845,217390,140.3625,168.15,0,0,1,0.8347457627118644,37,5.049856007249537,5.174613
60232,2026-09-11,9872,217390,167.4375,167.4375,0,0,0,1.0,37,3.332204510175204,3.4983327
60255,2026-09-11,9876,217390,170.2875,170.2875,0,0,0,1.0,37,2.6390573296152584,2.875097
60274,2026-09-11,9879,217390,160.3125,160.3125,0,0,0,1.0,37,3.4339872044851463,3.243682
60293,2026-09-11,9880,217390,166.725,166.725,0,0,0,1.0,37,3.6635616461296463,3.634072
60314,2026-09-11,9881,217390,141.7875,166.0125,0,0,1,0.8540772532188842,37,4.77912349311153,4.813058
60337,2026-09-11,9890,217390,141.075,167.4375,0,0,1,0.8425531914893616,37,4.709530201312334,4.8136625
60354,2026-09-11,9909,217390,141.7875,166.725,0,0,1,0.8504273504273504,37,3.8501476017100584,3.863575
60373,2026-09-11,9954,217390,168.15,168.15,0,0,0,1.0,37,3.295836866004329,3.2165327
60398,2026-09-11,9961,217390,138.9375,164.5875,0,0,1,0.8441558441558441,37,5.062595033026967,4.772767
60423,2026-09-11,9984,217390,168.15,168.15,0,0,0,1.0,37,3.6888794541139363,3.2496023
58867,2026-09-11,8094,217777,236.55,236.55,0,0,0,1.0,37,3.4965075614664802,3.282316
58891,2026-09-11,8063,217777,215.8875,215.8875,0,0,0,1.0,37,3.044522437723423,2.7872975
58991,2026-09-11,8121,217777,212.325,212.325,0,0,0,1.0,37,2.8903717578961645,2.7965183
59076,2026-09-11,8392,217777,225.8625,225.8625,0,0,0,1.0,37,2.772588722239781,2.593118
59159,2026-09-11,8438,217777,228.7125,228.7125,0,0,0,1.0,37,3.295836866004329,3.261523
59251,2026-09-11,8991,217777,237.975,237.975,0,0,0,1.0,37,2.995732273553991,2.3179955
59452,2026-09-11,9190,217777,213.75,213.75,0,0,0,1.0,37,2.6390573296152584,2.6559408
59477,2026-09-11,9221,217777,213.75,213.75,0,0,0,1.0,37,3.258096538021482,3.1723924
59524,2026-09-11,9273,217777,220.1625,220.1625,0,0,0,1.0,37,3.1780538303479458,2.7225692
59545,2026-09-11,9279,217777,235.125,279.3,0,0,1,0.8418367346938775,37,4.007333185232471,3.2142024
59589,2026-09-11,9328,217777,237.2625,237.2625,0,0,0,1.0,37,2.5649493574615367,2.202654
59730,2026-09-11,9436,217777,235.8375,235.8375,0,0,0,1.0,37,3.258096538021482,3.1602705
59769,2026-09-11,9479,217777,237.2625,237.2625,0,0,0,1.0,37,0.6931471805599453,2.605579
59857,2026-09-11,9532,217777,228.0,228.0,0,0,0,1.0,37,3.9889840465642745,3.3819468
60123,2026-09-11,9813,217777,233.7,233.7,0,0,0,1.0,37,3.2188758248682006,3.0176747
60144,2026-09-11,9823,217777,235.125,332.7375,0,0,1,0.7066381156316917,37,1.9459101490553132,2.689072
60234,2026-09-11,9872,217777,237.975,237.975,0,0,0,1.0,37,2.8903717578961645,2.4941444
60257,2026-09-11,9876,217777,229.425,229.425,0,0,0,1.0,37,2.995732273553991,2.7918103
60276,2026-09-11,9879,217777,199.5,236.55,0,0,1,0.8433734939759036,37,3.044522437723423,2.9529696
60295,2026-09-11,9880,217777,236.55,236.55,0,0,0,1.0,37,3.713572066704308,3.6640105
58825,2026-09-11,8091,219009,216.6,216.6,0,0,0,1.0,37,2.995732273553991,3.2289963
58844,2026-09-11,8095,219009,225.15,225.15,0,0,0,1.0,37,4.653960350157523,4.650688
58869,2026-09-11,8094,219009,216.6,216.6,0,0,0,1.0,37,4.248495242049359,4.3054914
58893,2026-09-11,8063,219009,222.3,222.3,0,0,0,1.0,37,4.31748811353631,4.218303
58920,2026-09-11,8023,219009,221.5875,221.5875,0,0,0,1.0,37,5.214935757608986,5.1866746
58945,2026-09-11,8058,219009,227.2875,227.2875,0,0,0,1.0,37,3.912023005428146,3.7546608
58967,2026-09-11,8222,219009,212.325,212.325,0,0,0,1.0,37,4.61512051684126,4.6722445
58993,2026-09-11,8121,219009,227.2875,227.2875,0,0,0,1.0,37,4.276666119016055,3.992019
59014,2026-09-11,8218,219009,215.8875,215.8875,0,0,0,1.0,37,4.07753744390572,3.7210007
59037,2026-09-11,8317,219009,225.15,225.15,0,0,0,1.0,37,5.0238805208462765,4.8774037
59060,2026-09-11,8319,219009,223.725,223.725,0,0,0,1.0,37,3.828641396489095,3.600708
59078,2026-09-11,8392,219009,210.1875,210.1875,0,0,0,1.0,37,3.4011973816621555,3.371466
59097,2026-09-11,8398,219009,229.425,229.425,0,0,0,1.0,37,4.143134726391533,4.1078396
59120,2026-09-11,8400,219009,226.575,226.575,0,0,0,1.0,37,3.8918202981106265,3.7217386
59138,2026-09-11,8422,219009,223.0125,223.0125,0,0,0,1.0,37,4.382026634673881,4.411138
59161,2026-09-11,8438,219009,217.3125,217.3125,0,0,0,1.0,37,4.634728988229636,4.5294266
59184,2026-09-11,8555,219009,227.2875,227.2875,0,0,0,1.0,37,3.7612001156935624,3.377088
59204,2026-09-11,8562,219009,215.175,215.175,0,0,0,1.0,37,4.51085950651685,4.502582
59230,2026-09-11,8869,219009,234.4125,234.4125,0,0,0,1.0,37,3.9889840465642745,3.9134278
59253,2026-09-11,8991,219009,223.725,223.725,0,0,0,1.0,37,4.564348191467836,4.4194374
59277,2026-09-11,8911,219009,213.0375,213.0375,0,0,0,1.0,37,4.189654742026425,3.8937514
59305,2026-09-11,9043,219009,218.025,218.025,0,0,0,1.0,37,4.143134726391533,4.027381
59324,2026-09-11,9092,219009,213.0375,213.0375,0,0,0,1.0,37,4.276666119016055,4.163379
59350,2026-09-11,9112,219009,231.5625,231.5625,0,0,0,1.0,37,4.969813299576001,4.4716725
59374,2026-09-11,9132,219009,213.75,213.75,0,0,0,1.0,37,3.871201010907891,3.9017053
59394,2026-09-11,9147,219009,228.0,228.0,0,0,0,1.0,37,3.9889840465642745,3.866693
59414,2026-09-11,9164,219009,230.1375,230.1375,0,0,0,1.0,37,4.406719247264253,4.1591797
59434,2026-09-11,9178,219009,227.2875,227.2875,0,0,0,1.0,37,2.995732273553991,3.2529159
59454,2026-09-11,9190,219009,219.45,219.45,0,0,0,1.0,37,4.890349128221754,4.8401666
59479,2026-09-11,9221,219009,227.2875,227.2875,0,0,0,1.0,37,3.784189633918261,3.6146939
59500,2026-09-11,9250,219009,226.575,226.575,0,0,0,1.0,37,4.394449154672439,4.289899
59526,2026-09-11,9273,219009,163.1625,189.525,0,0,1,0.8609022556390977,37,4.276666119016055,4.224275
59547,2026-09-11,9279,219009,222.3,222.3,0,0,0,1.0,37,4.30406509320417,4.127835
59568,2026-09-11,9281,219009,219.45,219.45,0,0,0,1.0,37,3.871201010907891,3.9771938
59591,2026-09-11,9328,219009,221.5875,221.5875,0,0,0,1.0,37,4.127134385045092,3.8926687
59614,2026-09-11,9371,219009,234.4125,234.4125,0,0,0,1.0,37,3.6375861597263857,3.28592
59630,2026-09-11,9442,219009,208.05,234.4125,0,0,1,0.8875379939209728,37,3.713572066704308,3.4209633
59648,2026-09-11,9430,219009,229.425,229.425,0,0,0,1.0,37,4.219507705176107,4.1776056
59670,2026-09-11,9439,219009,227.2875,227.2875,0,0,0,1.0,37,3.258096538021482,3.1752956
59684,2026-09-11,9425,219009,227.2875,227.2875,0,0,0,1.0,37,3.8066624897703196,3.5285118
59709,2026-09-11,9432,219009,215.8875,215.8875,0,0,0,1.0,37,4.07753744390572,4.114078
59732,2026-09-11,9436,219009,227.2875,227.2875,0,0,0,1.0,37,3.6375861597263857,3.5605958
59749,2026-09-11,9456,219009,221.5875,221.5875,0,0,0,1.0,37,4.0943445622221,4.0275793
59771,2026-09-11,9479,219009,223.725,223.725,0,0,0,1.0,37,4.574710978503383,4.258715
59793,2026-09-11,9481,219009,228.0,228.0,0,0,0,1.0,37,3.970291913552122,4.18612
59816,2026-09-11,9490,219009,219.45,219.45,0,0,0,1.0,37,3.7612001156935624,3.9060302
59837,2026-09-11,9498,219009,214.4625,214.4625,0,0,0,1.0,37,4.394449154672439,4.242919
59859,2026-09-11,9532,219009,182.4,213.0375,0,0,1,0.8561872909698998,37,4.3694478524670215,4.256464
59879,2026-09-11,9578,219009,229.425,229.425,0,0,0,1.0,37,4.174387269895637,3.5134666
59899,2026-09-11,9672,219009,228.7125,228.7125,0,0,0,1.0,37,4.143134726391533,3.827034
59917,2026-09-11,9611,219009,227.2875,227.2875,0,0,0,1.0,37,4.61512051684126,4.3495274
59943,2026-09-11,9613,219009,228.0,228.0,0,0,0,1.0,37,4.553876891600541,4.39588
59967,2026-09-11,9632,219009,218.7375,218.7375,0,0,0,1.0,37,4.31748811353631,4.190527
59986,2026-09-11,9680,219009,204.4875,227.2875,0,0,1,0.8996865203761756,37,3.8501476017100584,3.444491
60001,2026-09-11,9700,219009,218.025,218.025,0,0,0,1.0,37,3.1354942159291497,2.828573
60018,2026-09-11,9713,219009,234.4125,234.4125,0,0,0,1.0,37,4.1588830833596715,3.8883328
60038,2026-09-11,9731,219009,233.7,233.7,0,0,0,1.0,37,3.8501476017100584,3.7527692
60059,2026-09-11,9745,219009,218.025,218.025,0,0,0,1.0,37,4.394449154672439,4.32318
60082,2026-09-11,9770,219009,219.45,219.45,0,0,0,1.0,37,3.7612001156935624,3.965997
60101,2026-09-11,9789,219009,227.2875,227.2875,0,0,0,1.0,37,4.276666119016055,4.0048895
60125,2026-09-11,9813,219009,227.2875,227.2875,0,0,0,1.0,37,3.367295829986474,3.5104775
60146,2026-09-11,9823,219009,228.0,228.0,0,0,0,1.0,37,5.099866427824199,4.973785
60173,2026-09-11,9837,219009,223.0125,223.0125,0,0,0,1.0,37,3.5263605246161616,3.725557
60190,2026-09-11,9809,219009,208.05,208.05,0,0,0,1.0,37,3.6888794541139363,3.7649696
60211,2026-09-11,9845,219009,227.2875,227.2875,0,0,0,1.0,37,5.081404364984463,4.680846
60236,2026-09-11,9872,219009,218.7375,218.7375,0,0,0,1.0,37,4.890349128221754,4.554136
60258,2026-09-11,9876,219009,221.5875,221.5875,0,0,0,1.0,37,4.07753744390572,4.069863
60278,2026-09-11,9879,219009,227.2875,227.2875,0,0,0,1.0,37,3.091042453358316,3.3993645
60297,2026-09-11,9880,219009,216.6,216.6,0,0,0,1.0,37,4.110873864173311,4.1452136
60317,2026-09-11,9881,219009,234.4125,234.4125,0,0,0,1.0,37,4.143134726391533,4.078427
60340,2026-09-11,9890,219009,229.425,229.425,0,0,0,1.0,37,4.248495242049359,4.0038238
60358,2026-09-11,9909,219009,228.7125,228.7125,0,0,0,1.0,37,4.127134385045092,4.56467
60377,2026-09-11,9954,219009,218.7375,218.7375,0,0,0,1.0,37,4.477336814478207,4.1106563
60401,2026-09-11,9961,219009,223.0125,223.0125,0,0,0,1.0,37,4.51085950651685,4.3548894
60427,2026-09-11,9984,219009,223.0125,223.0125,0,0,0,1.0,37,4.356708826689592,4.258691
58826,2026-09-11,8091,219029,327.0375,327.0375,0,0,0,1.0,37,3.4965075614664802,3.4634817
58845,2026-09-11,8095,219029,327.0375,327.0375,0,0,0,1.0,37,3.784189633918261,3.9494023
58870,2026-09-11,8094,219029,297.1125,297.1125,0,0,0,1.0,37,3.4657359027997265,3.442054
58894,2026-09-11,8063,219029,295.6875,295.6875,0,0,0,1.0,37,2.9444389791664403,3.2677617
58921,2026-09-11,8023,219029,322.05,322.05,0,0,0,1.0,37,4.51085950651685,4.4272146
58946,2026-09-11,8058,219029,312.7875,312.7875,0,0,0,1.0,37,3.5553480614894135,3.3235362
58968,2026-09-11,8222,219029,327.0375,327.0375,0,0,0,1.0,37,3.8501476017100584,3.9513
58994,2026-09-11,8121,219029,295.6875,295.6875,0,0,0,1.0,37,3.295836866004329,3.2101731
59015,2026-09-11,8218,219029,268.6125,268.6125,0,0,0,1.0,37,2.772588722239781,2.5137696
59038,2026-09-11,8317,219029,295.6875,295.6875,0,0,0,1.0,37,4.02535169073515,3.8762393
59061,2026-09-11,8319,219029,312.7875,312.7875,0,0,0,1.0,37,2.70805020110221,2.7626698
59079,2026-09-11,8392,219029,312.7875,312.7875,0,0,0,1.0,37,2.772588722239781,2.5232747
59098,2026-09-11,8398,219029,327.0375,327.0375,0,0,0,1.0,37,3.784189633918261,3.5064461
59121,2026-09-11,8400,219029,327.0375,327.0375,0,0,0,1.0,37,3.7612001156935624,3.5628119
59139,2026-09-11,8422,219029,295.6875,295.6875,0,0,0,1.0,37,3.5553480614894135,3.309279
59162,2026-09-11,8438,219029,312.7875,312.7875,0,0,0,1.0,37,3.2188758248682006,3.4076343
59185,2026-09-11,8555,219029,295.6875,295.6875,0,0,0,1.0,37,2.0794415416798357,2.631325
59205,2026-09-11,8562,219029,327.0375,327.0375,0,0,0,1.0,37,3.8501476017100584,3.702028
59231,2026-09-11,8869,219029,316.35,316.35,0,0,0,1.0,37,3.8066624897703196,3.6812074
59254,2026-09-11,8991,219029,295.6875,295.6875,0,0,0,1.0,37,3.6635616461296463,3.2632616
59278,2026-09-11,8911,219029,295.6875,295.6875,0,0,0,1.0,37,2.8903717578961645,2.8722205
59306,2026-09-11,9043,219029,327.0375,327.0375,0,0,0,1.0,37,2.9444389791664403,2.7999988
59325,2026-09-11,9092,219029,295.6875,295.6875,0,0,0,1.0,37,3.6888794541139363,3.2508895
59351,2026-09-11,9112,219029,327.0375,327.0375,0,0,0,1.0,37,4.2626798770413155,3.933126
59375,2026-09-11,9132,219029,295.6875,295.6875,0,0,0,1.0,37,3.044522437723423,3.0648682
59395,2026-09-11,9147,219029,327.0375,327.0375,0,0,0,1.0,37,3.367295829986474,3.3521762
59415,2026-09-11,9164,219029,327.0375,327.0375,0,0,0,1.0,37,3.6375861597263857,3.315982
59455,2026-09-11,9190,219029,312.7875,312.7875,0,0,0,1.0,37,3.9889840465642745,3.709389
59480,2026-09-11,9221,219029,312.7875,312.7875,0,0,0,1.0,37,3.6109179126442243,3.041963
59501,2026-09-11,9250,219029,327.0375,327.0375,0,0,0,1.0,37,3.7612001156935624,3.5772872
59527,2026-09-11,9273,219029,234.4125,234.4125,0,0,0,1.0,37,3.332204510175204,3.2288544
59548,2026-09-11,9279,219029,295.6875,295.6875,0,0,0,1.0,37,3.044522437723423,2.9865382
59569,2026-09-11,9281,219029,312.7875,312.7875,0,0,0,1.0,37,3.258096538021482,2.9014559
59592,2026-09-11,9328,219029,312.7875,312.7875,0,0,0,1.0,37,3.295836866004329,2.7810571
59615,2026-09-11,9371,219029,327.0375,327.0375,0,0,0,1.0,37,3.044522437723423,2.939616
59631,2026-09-11,9442,219029,327.0375,327.0375,0,0,0,1.0,37,3.4339872044851463,3.044968
59649,2026-09-11,9430,219029,327.0375,327.0375,0,0,0,1.0,37,3.6888794541139363,3.484062
59671,2026-09-11,9439,219029,295.6875,295.6875,0,0,0,1.0,37,2.833213344056216,2.8326552
59685,2026-09-11,9425,219029,295.6875,295.6875,0,0,0,1.0,37,3.1354942159291497,2.671774
59710,2026-09-11,9432,219029,295.6875,295.6875,0,0,0,1.0,37,2.995732273553991,3.0659168
59733,2026-09-11,9436,219029,312.7875,312.7875,0,0,0,1.0,37,2.302585092994046,2.869685
59750,2026-09-11,9456,219029,295.6875,295.6875,0,0,0,1.0,37,2.3978952727983707,2.7203608
59772,2026-09-11,9479,219029,312.7875,312.7875,0,0,0,1.0,37,3.332204510175204,3.3325458
59794,2026-09-11,9481,219029,327.0375,327.0375,0,0,0,1.0,37,3.6888794541139363,3.8885322
59817,2026-09-11,9490,219029,312.7875,312.7875,0,0,0,1.0,37,3.332204510175204,2.9131005
59838,2026-09-11,9498,219029,312.7875,312.7875,0,0,0,1.0,37,3.912023005428146,3.4341176
59860,2026-09-11,9532,219029,312.7875,312.7875,0,0,0,1.0,37,3.4657359027997265,3.498762
59880,2026-09-11,9578,219029,327.0375,327.0375,0,0,0,1.0,37,2.4849066497880004,2.887019
59900,2026-09-11,9672,219029,327.0375,327.0375,0,0,0,1.0,37,3.7376696182833684,3.505502
59918,2026-09-11,9611,219029,327.0375,327.0375,0,0,0,1.0,37,3.8066624897703196,3.784465
59944,2026-09-11,9613,219029,327.0375,327.0375,0,0,0,1.0,37,4.02535169073515,3.8770099
59968,2026-09-11,9632,219029,295.6875,295.6875,0,0,0,1.0,37,3.4011973816621555,3.1916072
59987,2026-09-11,9680,219029,295.6875,295.6875,0,0,0,1.0,37,2.9444389791664403,2.8012571
60019,2026-09-11,9713,219029,327.0375,327.0375,0,0,0,1.0,37,3.367295829986474,3.4896615
60039,2026-09-11,9731,219029,327.0375,327.0375,0,0,0,1.0,37,2.772588722239781,2.965006
60060,2026-09-11,9745,219029,325.6125,325.6125,0,0,0,1.0,37,4.0943445622221,3.6076295
60083,2026-09-11,9770,219029,295.6875,295.6875,0,0,0,1.0,37,2.995732273553991,2.677378
60102,2026-09-11,9789,219029,312.7875,312.7875,0,0,0,1.0,37,3.2188758248682006,3.0391788
60126,2026-09-11,9813,219029,312.7875,312.7875,0,0,0,1.0,37,3.4011973816621555,3.342191
60147,2026-09-11,9823,219029,327.0375,327.0375,0,0,0,1.0,37,4.465908118654584,4.386694
60174,2026-09-11,9837,219029,315.6375,315.6375,0,0,0,1.0,37,3.7376696182833684,3.6273885
60191,2026-09-11,9809,219029,327.0375,327.0375,0,0,0,1.0,37,3.713572066704308,3.6836526
60212,2026-09-11,9845,219029,327.0375,327.0375,0,0,0,1.0,37,4.31748811353631,4.1000085
60237,2026-09-11,9872,219029,295.6875,295.6875,0,0,0,1.0,37,3.4011973816621555,3.4161677
60259,2026-09-11,9876,219029,295.6875,295.6875,0,0,0,1.0,37,3.871201010907891,3.4893377
60279,2026-09-11,9879,219029,312.7875,312.7875,0,0,0,1.0,37,3.1780538303479458,3.0893939
60298,2026-09-11,9880,219029,312.7875,312.7875,0,0,0,1.0,37,3.6109179126442243,3.2533026
60318,2026-09-11,9881,219029,327.0375,327.0375,0,0,0,1.0,37,3.295836866004329,3.3556092
60341,2026-09-11,9890,219029,327.0375,327.0375,0,0,0,1.0,37,3.4011973816621555,3.3965306
60359,2026-09-11,9909,219029,327.0375,327.0375,0,0,0,1.0,37,3.5553480614894135,3.6891735
60378,2026-09-11,9954,219029,295.6875,295.6875,0,0,0,1.0,37,3.6375861597263857,2.9974053
60402,2026-09-11,9961,219029,327.0375,327.0375,0,0,0,1.0,37,4.007333185232471,3.5400507
60428,2026-09-11,9984,219029,312.7875,312.7875,0,0,0,1.0,37,3.2188758248682006,3.188514
58843,2026-09-11,8095,219844,312.7875,312.7875,0,0,0,1.0,37,2.1972245773362196,2.7420084
58868,2026-09-11,8094,219844,220.875,220.875,0,0,0,1.0,37,3.2188758248682006,2.855832
58944,2026-09-11,8058,219844,339.8625,339.8625,0,0,0,1.0,37,1.9459101490553132,2.6500905
58992,2026-09-11,8121,219844,230.85,230.85,0,0,0,1.0,37,3.295836866004329,2.871143
59059,2026-09-11,8319,219844,237.975,237.975,0,0,0,1.0,37,2.4849066497880004,2.5790026
59160,2026-09-11,8438,219844,219.45,219.45,0,0,0,1.0,37,2.995732273553991,3.291372
59252,2026-09-11,8991,219844,227.2875,227.2875,0,0,0,1.0,37,2.6390573296152584,2.9796386
59276,2026-09-11,8911,219844,232.275,232.275,0,0,0,1.0,37,1.791759469228055,3.155563
59323,2026-09-11,9092,219844,230.85,230.85,0,0,0,1.0,37,2.70805020110221,2.3512359
59349,2026-09-11,9112,219844,348.4125,348.4125,0,0,0,1.0,37,1.6094379124341003,2.559145
59478,2026-09-11,9221,219844,232.9875,232.9875,0,0,0,1.0,37,3.1354942159291497,3.2205565
59499,2026-09-11,9250,219844,348.4125,348.4125,0,0,0,1.0,37,1.9459101490553132,2.7450244
59525,2026-09-11,9273,219844,208.05,237.2625,0,0,1,0.876876876876877,37,3.4011973816621555,2.9162743
59546,2026-09-11,9279,219844,235.125,281.4375,0,1,1,0.8354430379746836,37,4.143134726391533,4.04761
