record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,quarter,Y_true,Y_pred
165845,2025-12-12,9178,245338,469.5375,469.5375,0,0,0,1.0,4,1.791759469228055,2.6503036
165869,2025-12-12,9190,245338,469.5375,469.5375,0,0,0,1.0,4,3.4011973816621555,3.1622772
165913,2025-12-12,9250,245338,498.0375,498.0375,0,0,0,1.0,4,2.772588722239781,3.052094
165939,2025-12-12,9273,245338,469.5375,469.5375,0,0,0,1.0,4,3.332204510175204,2.7870057
165960,2025-12-12,9279,245338,469.5375,469.5375,0,0,0,1.0,4,3.6109179126442243,2.7835097
165981,2025-12-12,9281,245338,469.5375,469.5375,0,0,0,1.0,4,1.791759469228055,1.7842214
166004,2025-12-12,9328,245338,469.5375,469.5375,0,0,0,1.0,4,2.9444389791664403,2.2586462
166062,2025-12-12,9430,245338,498.0375,498.0375,0,0,0,1.0,4,3.091042453358316,2.7975225
166098,2025-12-12,9425,245338,469.5375,469.5375,0,0,0,1.0,4,2.833213344056216,2.4180174
166123,2025-12-12,9432,245338,469.5375,469.5375,0,0,0,1.0,4,2.772588722239781,2.5532887
166144,2025-12-12,9436,245338,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,1.8311915
166163,2025-12-12,9456,245338,469.5375,469.5375,0,0,0,1.0,4,2.8903717578961645,2.64356
166185,2025-12-12,9479,245338,469.5375,469.5375,0,0,0,1.0,4,3.091042453358316,2.5867343
166207,2025-12-12,9481,245338,498.0375,498.0375,0,0,0,1.0,4,2.8903717578961645,3.0373402
166229,2025-12-12,9490,245338,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.436266
166249,2025-12-12,9498,245338,469.5375,469.5375,0,0,0,1.0,4,3.1780538303479458,2.5894308
166272,2025-12-12,9532,245338,469.5375,469.5375,0,0,0,1.0,4,3.2188758248682006,2.7349494
166291,2025-12-12,9578,245338,498.0375,498.0375,0,0,0,1.0,4,2.5649493574615367,2.6125598
166312,2025-12-12,9672,245338,498.0375,498.0375,0,0,0,1.0,4,2.772588722239781,2.8740633
166334,2025-12-12,9611,245338,498.0375,498.0375,0,0,0,1.0,4,4.189654742026425,3.6819541
166361,2025-12-12,9613,245338,498.0375,498.0375,0,0,0,1.0,4,3.6635616461296463,3.3826468
166385,2025-12-12,9632,245338,469.5375,469.5375,0,0,0,1.0,4,2.302585092994046,2.635617
166405,2025-12-12,9680,245338,469.5375,469.5375,0,0,0,1.0,4,2.995732273553991,2.3266916
166438,2025-12-12,9713,245338,498.0375,498.0375,0,0,0,1.0,4,3.2188758248682006,2.9058547
166459,2025-12-12,9731,245338,498.0375,498.0375,0,0,0,1.0,4,2.6390573296152584,2.667108
166481,2025-12-12,9745,245338,498.0375,498.0375,0,0,0,1.0,4,2.995732273553991,3.1695962
166523,2025-12-12,9789,245338,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.537429
166570,2025-12-12,9823,245338,498.0375,498.0375,0,0,0,1.0,4,3.7612001156935624,3.6299253
166593,2025-12-12,9837,245338,498.0375,498.0375,0,0,0,1.0,4,3.044522437723423,2.9694767
166611,2025-12-12,9809,245338,498.0375,498.0375,0,0,0,1.0,4,2.8903717578961645,2.7998533
166637,2025-12-12,9845,245338,498.0375,498.0375,0,0,0,1.0,4,3.8066624897703196,3.7498853
166661,2025-12-12,9872,245338,469.5375,469.5375,0,0,0,1.0,4,3.713572066704308,3.5185244
166680,2025-12-12,9876,245338,469.5375,469.5375,0,0,0,1.0,4,3.091042453358316,2.800048
166719,2025-12-12,9880,245338,469.5375,469.5375,0,0,0,1.0,4,2.302585092994046,2.7172165
166739,2025-12-12,9881,245338,498.0375,498.0375,0,0,0,1.0,4,3.367295829986474,3.4011168
166761,2025-12-12,9890,245338,498.0375,498.0375,0,0,0,1.0,4,1.6094379124341003,2.6120121
166780,2025-12-12,9909,245338,498.0375,498.0375,0,1,0,1.0,4,3.6888794541139363,3.6402936
166801,2025-12-12,9954,245338,459.5625,459.5625,0,0,0,1.0,4,2.995732273553991,2.824171
166826,2025-12-12,9961,245338,498.0375,498.0375,0,0,0,1.0,4,3.1354942159291497,3.3745153
166851,2025-12-12,9984,245338,469.5375,469.5375,0,0,0,1.0,4,2.9444389791664403,2.5008612
165250,2025-12-12,8095,245387,498.0375,498.0375,0,0,0,1.0,4,0.6931471805599453,2.3633416
165275,2025-12-12,8094,245387,469.5375,469.5375,0,0,0,1.0,4,2.70805020110221,2.3820453
165300,2025-12-12,8063,245387,469.5375,469.5375,0,0,0,1.0,4,2.772588722239781,2.9885373
165327,2025-12-12,8023,245387,498.0375,498.0375,0,0,0,1.0,4,3.7612001156935624,3.3079374
165351,2025-12-12,8058,245387,498.0375,498.0375,0,0,0,1.0,4,2.0794415416798357,2.6139405
165375,2025-12-12,8222,245387,498.0375,498.0375,0,0,0,1.0,4,2.995732273553991,2.774758
165401,2025-12-12,8121,245387,469.5375,469.5375,0,0,0,1.0,4,3.091042453358316,2.8321621
165445,2025-12-12,8317,245387,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.7351668
165465,2025-12-12,8319,245387,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.5424652
165504,2025-12-12,8398,245387,498.0375,498.0375,0,1,0,1.0,4,2.995732273553991,2.9015822
165545,2025-12-12,8422,245387,469.5375,469.5375,0,0,0,1.0,4,2.70805020110221,2.2893054
165569,2025-12-12,8438,245387,469.5375,469.5375,0,0,0,1.0,4,2.833213344056216,2.3450623
165612,2025-12-12,8562,245387,498.0375,498.0375,0,0,0,1.0,4,2.1972245773362196,2.4290416
165640,2025-12-12,8869,245387,498.0375,498.0375,0,0,0,1.0,4,2.9444389791664403,2.493652
165663,2025-12-12,8991,245387,469.5375,469.5375,0,0,0,1.0,4,2.772588722239781,2.8521404
165685,2025-12-12,8911,245387,469.5375,469.5375,0,0,0,1.0,4,2.772588722239781,2.5879176
165735,2025-12-12,9092,245387,469.5375,469.5375,0,0,0,1.0,4,3.044522437723423,2.7701378
165763,2025-12-12,9112,245387,498.0375,498.0375,0,0,0,1.0,4,3.332204510175204,2.556106
165826,2025-12-12,9164,245387,498.0375,498.0375,0,0,0,1.0,4,2.4849066497880004,2.3999646
165868,2025-12-12,9190,245387,469.5375,469.5375,0,0,0,1.0,4,3.2188758248682006,3.1074784
165912,2025-12-12,9250,245387,498.0375,498.0375,0,0,0,1.0,4,2.9444389791664403,2.9304783
165938,2025-12-12,9273,245387,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.5845027
165959,2025-12-12,9279,245387,469.5375,469.5375,0,0,0,1.0,4,3.044522437723423,2.563347
166061,2025-12-12,9430,245387,498.0375,498.0375,0,0,0,1.0,4,2.1972245773362196,2.4881933
166122,2025-12-12,9432,245387,469.5375,469.5375,0,0,0,1.0,4,2.302585092994046,2.506272
166184,2025-12-12,9479,245387,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.0309956
166271,2025-12-12,9532,245387,469.5375,469.5375,0,0,0,1.0,4,3.1354942159291497,3.0042071
166333,2025-12-12,9611,245387,498.0375,498.0375,0,0,0,1.0,4,3.4339872044851463,2.7473042
166360,2025-12-12,9613,245387,498.0375,498.0375,0,0,0,1.0,4,3.258096538021482,3.0886474
166404,2025-12-12,9680,245387,469.5375,469.5375,0,0,0,1.0,4,2.302585092994046,1.9388129
166437,2025-12-12,9713,245387,498.0375,498.0375,0,0,0,1.0,4,3.1780538303479458,2.3338683
166480,2025-12-12,9745,245387,498.0375,498.0375,0,0,0,1.0,4,2.1972245773362196,2.4322786
166503,2025-12-12,9770,245387,469.5375,469.5375,0,0,0,1.0,4,1.0986122886681098,2.5554903
166522,2025-12-12,9789,245387,469.5375,469.5375,0,0,0,1.0,4,2.6390573296152584,2.1849034
166569,2025-12-12,9823,245387,498.0375,498.0375,0,0,0,1.0,4,3.091042453358316,3.2841597
166592,2025-12-12,9837,245387,498.0375,498.0375,0,0,0,1.0,4,3.1780538303479458,3.2416089
166636,2025-12-12,9845,245387,498.0375,498.0375,0,0,0,1.0,4,3.1354942159291497,3.058015
166660,2025-12-12,9872,245387,469.5375,469.5375,0,0,0,1.0,4,3.044522437723423,2.9493525
166718,2025-12-12,9880,245387,469.5375,469.5375,0,0,0,1.0,4,2.9444389791664403,2.558136
166738,2025-12-12,9881,245387,498.0375,498.0375,0,0,0,1.0,4,2.70805020110221,2.5104654
166779,2025-12-12,9909,245387,498.0375,498.0375,0,0,0,1.0,4,3.5553480614894135,3.722852
166800,2025-12-12,9954,245387,469.5375,469.5375,0,0,0,1.0,4,2.833213344056216,2.489966
166825,2025-12-12,9961,245387,498.0375,498.0375,0,0,0,1.0,4,3.258096538021482,2.8064198
165232,2025-12-12,8095,300021,108.3,108.3,0,0,0,1.0,4,4.499809670330265,4.268286
165257,2025-12-12,8094,300021,88.35,88.35,0,0,0,1.0,4,4.007333185232471,3.195814
165308,2025-12-12,8023,300021,107.5875,107.5875,0,0,0,1.0,4,4.77912349311153,4.5593066
165358,2025-12-12,8222,300021,108.3,104.7375,0,1,0,1.034013605442177,4,5.272999558563747,4.945123
165426,2025-12-12,8317,300021,86.925,86.2125,0,1,0,1.0082644628099173,4,3.1354942159291497,3.628776
165488,2025-12-12,8398,300021,108.3,108.3,0,0,0,1.0,4,4.04305126783455,4.0471716
165510,2025-12-12,8400,300021,109.0125,109.0125,0,0,0,1.0,4,3.4657359027997265,3.2824433
165551,2025-12-12,8438,300021,84.7875,84.7875,0,0,0,1.0,4,3.9318256327243257,3.3910646
165595,2025-12-12,8562,300021,109.725,104.7375,0,1,0,1.0476190476190477,4,4.8283137373023015,4.380702
165622,2025-12-12,8869,300021,110.4375,110.4375,0,0,0,1.0,4,4.1588830833596715,3.7680042
165646,2025-12-12,8991,300021,87.6375,87.6375,0,0,0,1.0,4,3.912023005428146,3.6641357
165701,2025-12-12,9043,300021,109.725,109.725,0,0,0,1.0,4,4.07753744390572,3.5859437
165743,2025-12-12,9112,300021,106.875,106.1625,0,1,0,1.0067114093959733,4,4.672828834461906,4.7763057
165789,2025-12-12,9147,300021,109.0125,109.0125,0,0,0,1.0,4,4.653960350157523,4.2019725
165812,2025-12-12,9164,300021,109.0125,109.0125,0,0,0,1.0,4,4.143134726391533,3.8936088
165848,2025-12-12,9190,300021,87.6375,87.6375,0,0,0,1.0,4,3.4965075614664802,3.5088687
165875,2025-12-12,9221,300021,85.5,86.925,0,1,1,0.9836065573770492,4,4.204692619390966,3.0251575
165894,2025-12-12,9250,300021,107.5875,107.5875,0,0,0,1.0,4,3.713572066704308,3.810574
165920,2025-12-12,9273,300021,86.2125,86.2125,0,0,0,1.0,4,3.091042453358316,2.2682366
165943,2025-12-12,9279,300021,84.075,84.075,0,0,0,1.0,4,3.332204510175204,2.9926803
165987,2025-12-12,9328,300021,84.075,84.075,0,0,0,1.0,4,3.367295829986474,3.4052777
166010,2025-12-12,9371,300021,109.725,109.0125,0,1,0,1.0065359477124183,4,3.58351893845611,3.6382685
166047,2025-12-12,9430,300021,108.3,108.3,0,0,0,1.0,4,3.784189633918261,3.3455412
166104,2025-12-12,9432,300021,86.2125,85.5,0,1,0,1.0083333333333333,4,3.1354942159291497,3.2246525
166147,2025-12-12,9456,300021,85.5,85.5,0,0,0,1.0,4,3.044522437723423,2.2843914
166189,2025-12-12,9481,300021,109.725,109.725,0,0,0,1.0,4,4.356708826689592,3.9857714
166212,2025-12-12,9490,300021,88.35,88.35,0,0,0,1.0,4,3.5553480614894135,2.8621614
166254,2025-12-12,9532,300021,85.5,85.5,0,0,0,1.0,4,3.713572066704308,3.3531554
166296,2025-12-12,9672,300021,109.725,106.875,0,1,0,1.0266666666666666,4,4.127134385045092,3.828238
166316,2025-12-12,9611,300021,109.0125,106.1625,0,1,0,1.0268456375838928,4,5.093750200806762,4.980818
166341,2025-12-12,9613,300021,108.3,106.1625,0,1,0,1.0201342281879195,4,4.1588830833596715,4.3834696
166369,2025-12-12,9632,300021,89.0625,89.0625,0,0,0,1.0,4,2.833213344056216,2.0520625
166421,2025-12-12,9713,300021,109.0125,109.0125,0,0,0,1.0,4,4.330733340286331,4.069763
166464,2025-12-12,9745,300021,109.0125,109.0125,0,0,0,1.0,4,4.290459441148391,4.005996
166549,2025-12-12,9823,300021,105.45,105.45,0,0,0,1.0,4,4.248495242049359,4.490286
166577,2025-12-12,9837,300021,109.725,109.725,0,0,0,1.0,4,3.6635616461296463,3.411776
166596,2025-12-12,9809,300021,109.0125,109.0125,0,0,0,1.0,4,4.219507705176107,3.6248121
166616,2025-12-12,9845,300021,106.1625,106.1625,0,0,0,1.0,4,5.087596335232384,4.7701674
166643,2025-12-12,9872,300021,85.5,85.5,0,0,0,1.0,4,3.258096538021482,2.8980007
166701,2025-12-12,9880,300021,89.0625,89.0625,0,0,0,1.0,4,3.1780538303479458,2.6024184
166723,2025-12-12,9881,300021,110.4375,110.4375,0,0,0,1.0,4,3.9889840465642745,3.6457357
166747,2025-12-12,9890,300021,110.4375,110.4375,0,0,0,1.0,4,3.7612001156935624,3.135286
166765,2025-12-12,9909,300021,109.725,109.725,0,0,0,1.0,4,2.8903717578961645,2.8584354
166807,2025-12-12,9961,300021,110.4375,106.875,0,1,0,1.0333333333333334,4,4.248495242049359,4.17376
166833,2025-12-12,9984,300021,86.925,79.8,0,1,0,1.0892857142857142,4,3.6888794541139363,3.729739
165258,2025-12-12,8094,300291,69.1125,109.725,0,0,1,0.6298701298701299,4,2.3978952727983707,2.73709
165309,2025-12-12,8023,300291,70.5375,110.4375,0,0,1,0.6387096774193548,4,3.713572066704308,3.5788913
165359,2025-12-12,8222,300291,69.825,111.15,0,0,1,0.6282051282051282,4,3.258096538021482,3.478443
165470,2025-12-12,8392,300291,69.1125,106.875,0,0,1,0.6466666666666666,4,1.6094379124341003,2.419649
166105,2025-12-12,9432,300291,69.1125,110.4375,0,0,1,0.6258064516129032,4,3.1354942159291497,2.6980495
166234,2025-12-12,9498,300291,68.4,109.0125,0,0,1,0.6274509803921569,4,3.044522437723423,2.6924355
166342,2025-12-12,9613,300291,70.5375,112.575,0,0,1,0.6265822784810126,4,3.58351893845611,3.3642588
166370,2025-12-12,9632,300291,70.5375,109.725,0,0,1,0.6428571428571428,4,2.3978952727983707,2.5830243
166550,2025-12-12,9823,300291,72.675,111.8625,0,0,1,0.6496815286624203,4,3.6888794541139363,3.9317348
165244,2025-12-12,8095,320485,213.0375,213.0375,0,0,0,1.0,4,3.332204510175204,3.365376
165269,2025-12-12,8094,320485,205.9125,205.9125,0,0,0,1.0,4,4.1588830833596715,3.529081
165293,2025-12-12,8063,320485,205.9125,205.9125,0,0,0,1.0,4,3.4011973816621555,2.853835
165320,2025-12-12,8023,320485,213.0375,213.0375,0,0,0,1.0,4,3.828641396489095,3.6016595
165345,2025-12-12,8058,320485,213.0375,213.0375,0,0,0,1.0,4,2.9444389791664403,2.6562662
165368,2025-12-12,8222,320485,213.0375,213.0375,0,0,0,1.0,4,3.970291913552122,3.387228
165394,2025-12-12,8121,320485,205.9125,205.9125,0,0,0,1.0,4,3.6375861597263857,3.1323786
165415,2025-12-12,8218,320485,205.9125,205.9125,0,0,0,1.0,4,3.4339872044851463,2.6756442
165438,2025-12-12,8317,320485,205.9125,205.9125,0,0,0,1.0,4,3.8918202981106265,3.837608
165498,2025-12-12,8398,320485,213.0375,213.0375,0,0,0,1.0,4,3.091042453358316,2.5248852
165539,2025-12-12,8422,320485,205.9125,205.9125,0,0,0,1.0,4,3.970291913552122,3.4738457
165562,2025-12-12,8438,320485,205.9125,205.9125,0,0,0,1.0,4,4.532599493153256,3.4025657
165606,2025-12-12,8562,320485,213.0375,213.0375,0,0,0,1.0,4,3.5263605246161616,3.0960574
165657,2025-12-12,8991,320485,205.9125,205.9125,0,0,0,1.0,4,4.30406509320417,3.712869
165710,2025-12-12,9043,320485,213.0375,213.0375,0,0,0,1.0,4,2.9444389791664403,2.675837
165729,2025-12-12,9092,320485,205.9125,205.9125,0,0,0,1.0,4,3.6109179126442243,3.417229
165755,2025-12-12,9112,320485,213.0375,213.0375,0,0,0,1.0,4,4.007333185232471,3.7151978
165820,2025-12-12,9164,320485,213.0375,213.0375,0,1,0,1.0,4,3.6109179126442243,3.5082834
165860,2025-12-12,9190,320485,205.9125,205.9125,0,0,0,1.0,4,4.290459441148391,3.9659505
165906,2025-12-12,9250,320485,213.0375,213.0375,0,0,0,1.0,4,2.833213344056216,2.690461
165932,2025-12-12,9273,320485,205.9125,205.9125,0,0,0,1.0,4,3.8066624897703196,2.7524009
165953,2025-12-12,9279,320485,205.9125,205.9125,0,0,0,1.0,4,3.912023005428146,2.910914
166092,2025-12-12,9425,320485,205.9125,205.9125,0,0,0,1.0,4,3.784189633918261,3.111128
166156,2025-12-12,9456,320485,205.9125,205.9125,0,0,0,1.0,4,3.091042453358316,2.9136796
166178,2025-12-12,9479,320485,205.9125,205.9125,0,0,0,1.0,4,4.23410650459726,3.725541
166222,2025-12-12,9490,320485,205.9125,205.9125,0,0,0,1.0,4,4.330733340286331,3.517766
166265,2025-12-12,9532,320485,205.9125,205.9125,0,0,0,1.0,4,3.6375861597263857,3.0077577
166326,2025-12-12,9611,320485,213.0375,213.0375,0,0,0,1.0,4,4.189654742026425,3.7307658
166353,2025-12-12,9613,320485,213.0375,213.0375,0,0,0,1.0,4,3.367295829986474,3.0921125
166379,2025-12-12,9632,320485,205.9125,205.9125,0,0,0,1.0,4,3.295836866004329,1.978937
166431,2025-12-12,9713,320485,213.0375,213.0375,0,0,0,1.0,4,4.04305126783455,3.1406739
166474,2025-12-12,9745,320485,213.0375,213.0375,0,0,0,1.0,4,3.8066624897703196,3.1477344
166497,2025-12-12,9770,320485,205.9125,205.9125,0,0,0,1.0,4,2.6390573296152584,2.2943692
166516,2025-12-12,9789,320485,205.9125,205.9125,0,0,0,1.0,4,4.23410650459726,3.5612302
166561,2025-12-12,9823,320485,213.0375,213.0375,0,0,0,1.0,4,3.6888794541139363,3.6781795
166628,2025-12-12,9845,320485,213.0375,213.0375,0,0,0,1.0,4,3.8066624897703196,3.6312153
166653,2025-12-12,9872,320485,205.9125,205.9125,0,0,0,1.0,4,4.663439094112067,4.0049214
166674,2025-12-12,9876,320485,205.9125,205.9125,0,0,0,1.0,4,2.1972245773362196,1.9263276
166712,2025-12-12,9880,320485,205.9125,205.9125,0,0,0,1.0,4,4.04305126783455,3.2706082
166732,2025-12-12,9881,320485,213.0375,213.0375,0,0,0,1.0,4,3.4011973816621555,2.9108982
166794,2025-12-12,9954,320485,205.9125,205.9125,0,0,0,1.0,4,4.07753744390572,3.4113753
166818,2025-12-12,9961,320485,213.0375,213.0375,0,0,0,1.0,4,3.258096538021482,2.8568656
166844,2025-12-12,9984,320485,205.9125,205.9125,0,0,0,1.0,4,3.6888794541139363,3.4270434
165850,2025-12-12,9190,327492,69.825,109.725,0,0,1,0.6363636363636365,4,2.70805020110221,2.650763
166551,2025-12-12,9823,327492,71.25,112.575,0,0,1,0.6329113924050632,4,3.044522437723423,3.4946306
165245,2025-12-12,8095,378934,213.0375,213.0375,0,0,0,1.0,4,2.995732273553991,2.8477862
165270,2025-12-12,8094,378934,205.9125,205.9125,0,0,0,1.0,4,4.007333185232471,3.4729006
165294,2025-12-12,8063,378934,205.9125,205.9125,0,0,0,1.0,4,3.091042453358316,2.6175113
165321,2025-12-12,8023,378934,213.0375,213.0375,0,0,0,1.0,4,3.9889840465642745,3.4538603
165346,2025-12-12,8058,378934,213.0375,213.0375,0,0,0,1.0,4,2.995732273553991,2.174794
165369,2025-12-12,8222,378934,213.0375,213.0375,0,0,0,1.0,4,3.1354942159291497,2.766043
165395,2025-12-12,8121,378934,205.9125,205.9125,0,0,0,1.0,4,3.1780538303479458,2.828254
165439,2025-12-12,8317,378934,205.9125,205.9125,0,0,0,1.0,4,4.110873864173311,4.0062017
165540,2025-12-12,8422,378934,205.9125,205.9125,0,0,0,1.0,4,3.5553480614894135,3.3397014
165563,2025-12-12,8438,378934,205.9125,205.9125,0,0,0,1.0,4,4.248495242049359,3.4064455
165607,2025-12-12,8562,378934,213.0375,213.0375,0,0,0,1.0,4,3.58351893845611,3.0751894
165658,2025-12-12,8991,378934,205.9125,205.9125,0,0,0,1.0,4,3.871201010907891,3.723537
165730,2025-12-12,9092,378934,205.9125,205.9125,0,0,0,1.0,4,3.4965075614664802,3.2662208
165821,2025-12-12,9164,378934,213.0375,213.0375,0,0,0,1.0,4,3.4965075614664802,2.982668
165861,2025-12-12,9190,378934,205.9125,205.9125,0,1,0,1.0,4,4.394449154672439,3.8650892
165886,2025-12-12,9221,378934,205.9125,205.9125,0,0,0,1.0,4,3.1780538303479458,2.6383681
165907,2025-12-12,9250,378934,213.0375,213.0375,0,1,0,1.0,4,2.70805020110221,2.60151
165933,2025-12-12,9273,378934,205.9125,205.9125,0,0,0,1.0,4,3.6888794541139363,2.8360963
165954,2025-12-12,9279,378934,205.9125,205.9125,0,0,0,1.0,4,3.6375861597263857,2.8060653
165998,2025-12-12,9328,378934,205.9125,205.9125,0,0,0,1.0,4,3.1780538303479458,2.9663882
166093,2025-12-12,9425,378934,205.9125,205.9125,0,0,0,1.0,4,3.091042453358316,2.9578652
166117,2025-12-12,9432,378934,205.9125,205.9125,0,0,0,1.0,4,2.6390573296152584,2.3327549
166179,2025-12-12,9479,378934,205.9125,205.9125,0,0,0,1.0,4,3.784189633918261,3.458503
166223,2025-12-12,9490,378934,205.9125,205.9125,0,0,0,1.0,4,4.060443010546419,3.3954544
166327,2025-12-12,9611,378934,213.0375,213.0375,0,0,0,1.0,4,3.713572066704308,3.4028406
166354,2025-12-12,9613,378934,213.0375,213.0375,0,0,0,1.0,4,3.5263605246161616,2.8139143
166432,2025-12-12,9713,378934,213.0375,213.0375,0,0,0,1.0,4,3.332204510175204,2.4036448
166517,2025-12-12,9789,378934,205.9125,205.9125,0,0,0,1.0,4,3.7376696182833684,3.2718768
166562,2025-12-12,9823,378934,213.0375,213.0375,0,0,0,1.0,4,3.6109179126442243,3.0972335
166654,2025-12-12,9872,378934,205.9125,205.9125,0,0,0,1.0,4,4.532599493153256,3.9244776
166713,2025-12-12,9880,378934,205.9125,205.9125,0,0,0,1.0,4,3.5553480614894135,3.1489491
166733,2025-12-12,9881,378934,213.0375,213.0375,0,0,0,1.0,4,2.772588722239781,2.6615698
166795,2025-12-12,9954,378934,205.9125,205.9125,0,0,0,1.0,4,3.8918202981106265,3.4274924
166819,2025-12-12,9961,378934,213.0375,213.0375,0,0,0,1.0,4,3.4339872044851463,2.5657356
166845,2025-12-12,9984,378934,205.9125,205.9125,0,0,0,1.0,4,3.044522437723423,3.2654653
165274,2025-12-12,8094,398721,469.5375,469.5375,0,0,0,1.0,4,1.791759469228055,2.066685
165326,2025-12-12,8023,398721,498.0375,498.0375,0,0,0,1.0,4,2.5649493574615367,2.6041586
165374,2025-12-12,8222,398721,498.0375,498.0375,0,0,0,1.0,4,2.5649493574615367,2.3749886
165400,2025-12-12,8121,398721,469.5375,469.5375,0,0,0,1.0,4,2.4849066497880004,2.6266854
165444,2025-12-12,8317,398721,469.5375,469.5375,0,0,0,1.0,4,1.6094379124341003,2.3438525
165503,2025-12-12,8398,398721,498.0375,498.0375,0,1,0,1.0,4,1.9459101490553132,2.677249
165524,2025-12-12,8400,398721,498.0375,498.0375,0,0,0,1.0,4,2.5649493574615367,2.7472513
165568,2025-12-12,8438,398721,469.5375,469.5375,0,0,0,1.0,4,2.833213344056216,2.498939
165611,2025-12-12,8562,398721,498.0375,498.0375,0,0,0,1.0,4,1.3862943611198906,1.8571777
165662,2025-12-12,8991,398721,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.3258507
165734,2025-12-12,9092,398721,469.5375,469.5375,0,0,0,1.0,4,2.5649493574615367,2.552484
165805,2025-12-12,9147,398721,498.0375,498.0375,0,0,0,1.0,4,2.1972245773362196,1.9877595
165937,2025-12-12,9273,398721,469.5375,469.5375,0,0,0,1.0,4,2.0794415416798357,2.4270685
166270,2025-12-12,9532,398721,469.5375,469.5375,0,0,0,1.0,4,3.044522437723423,2.405562
166332,2025-12-12,9611,398721,498.0375,498.0375,0,0,0,1.0,4,2.70805020110221,2.4907236
166359,2025-12-12,9613,398721,498.0375,498.0375,0,0,0,1.0,4,1.9459101490553132,2.4368627
166436,2025-12-12,9713,398721,498.0375,498.0375,0,0,0,1.0,4,2.5649493574615367,2.014698
166799,2025-12-12,9954,398721,469.5375,469.5375,0,0,0,1.0,4,1.791759469228055,2.0820162
165332,2025-12-12,8023,545621,355.5375,355.5375,0,0,0,1.0,4,2.0794415416798357,2.455257
165280,2025-12-12,8094,546789,213.0375,213.0375,0,0,0,1.0,4,3.9889840465642745,3.029727
165305,2025-12-12,8063,546789,213.0375,213.0375,0,1,0,1.0,4,3.295836866004329,2.6783185
165450,2025-12-12,8317,546789,213.0375,213.0375,0,0,0,1.0,4,4.127134385045092,3.5588386
165668,2025-12-12,8991,546789,213.0375,213.0375,0,0,0,1.0,4,3.4965075614664802,2.822303
165740,2025-12-12,9092,546789,213.0375,213.0375,0,0,0,1.0,4,3.6109179126442243,3.5369756
165984,2025-12-12,9281,546789,213.0375,213.0375,0,0,0,1.0,4,2.70805020110221,2.5200093
166007,2025-12-12,9328,546789,213.0375,213.0375,0,0,0,1.0,4,3.332204510175204,2.601177
165252,2025-12-12,8095,547934,163.1625,163.1625,0,0,0,1.0,4,3.6635616461296463,3.4602447
165278,2025-12-12,8094,547934,171.0,171.0,0,0,0,1.0,4,3.7612001156935624,2.6744273
165303,2025-12-12,8063,547934,171.0,171.0,0,0,0,1.0,4,3.6375861597263857,2.1969144
165330,2025-12-12,8023,547934,163.1625,163.1625,0,0,0,1.0,4,4.499809670330265,4.0790606
165378,2025-12-12,8222,547934,163.1625,163.1625,0,0,0,1.0,4,3.7612001156935624,3.6122344
165448,2025-12-12,8317,547934,170.2875,170.2875,0,0,0,1.0,4,3.6635616461296463,3.480675
165506,2025-12-12,8398,547934,163.1625,163.1625,0,0,0,1.0,4,3.091042453358316,2.9371905
165615,2025-12-12,8562,547934,163.1625,163.1625,0,0,0,1.0,4,3.4657359027997265,3.40482
165666,2025-12-12,8991,547934,170.2875,170.2875,0,0,0,1.0,4,3.9318256327243257,2.83135
165719,2025-12-12,9043,547934,163.1625,163.1625,0,0,0,1.0,4,3.1780538303479458,2.7293699
165766,2025-12-12,9112,547934,163.1625,163.1625,0,0,0,1.0,4,3.4339872044851463,3.464145
165808,2025-12-12,9147,547934,163.1625,163.1625,0,0,0,1.0,4,3.4657359027997265,3.015182
165829,2025-12-12,9164,547934,163.1625,177.4125,0,1,1,0.9196787148594378,4,4.343805421853684,3.6066012
165915,2025-12-12,9250,547934,163.1625,163.1625,0,0,0,1.0,4,3.091042453358316,2.9001584
165962,2025-12-12,9279,547934,170.2875,170.2875,0,0,0,1.0,4,4.02535169073515,2.7240791
165982,2025-12-12,9281,547934,170.2875,170.2875,0,0,0,1.0,4,2.995732273553991,2.7347484
166005,2025-12-12,9328,547934,170.2875,170.2875,0,0,0,1.0,4,3.6109179126442243,2.7515066
166044,2025-12-12,9442,547934,163.875,163.875,0,0,0,1.0,4,3.1354942159291497,2.9395912
166063,2025-12-12,9430,547934,163.1625,163.1625,0,0,0,1.0,4,2.772588722239781,2.6418009
166186,2025-12-12,9479,547934,170.2875,170.2875,0,0,0,1.0,4,3.9318256327243257,3.2180502
166336,2025-12-12,9611,547934,163.1625,163.1625,0,0,0,1.0,4,3.8918202981106265,3.5255108
166363,2025-12-12,9613,547934,163.1625,163.1625,0,0,0,1.0,4,3.58351893845611,3.1442368
