record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,sin_week_of_year,cos_week_of_year,week_from_start,Y_true,Y_pred
180595,2026-02-13,9273,219009,174.5625,174.5625,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.406719247264253,4.0933385
180616,2026-02-13,9279,219009,175.275,175.275,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.584967478670572,4.177271
180636,2026-02-13,9281,219009,195.225,195.225,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.477336814478207,4.1757455
180659,2026-02-13,9328,219009,192.375,192.375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.584967478670572,4.115046
180683,2026-02-13,9371,219009,222.3,222.3,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.23410650459726,3.3679392
180698,2026-02-13,9442,219009,211.6125,211.6125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.4965075614664802,3.5224004
180716,2026-02-13,9430,219009,210.9,210.9,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.477336814478207,4.1798735
180738,2026-02-13,9439,219009,173.1375,173.1375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.290459441148391,3.4619448
180752,2026-02-13,9425,219009,180.975,180.975,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.9889840465642745,4.103329
180777,2026-02-13,9432,219009,178.125,178.125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.465908118654584,4.3590865
180800,2026-02-13,9436,219009,190.95,190.95,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.248495242049359,3.8275566
180817,2026-02-13,9456,219009,178.125,178.125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.6443908991413725,4.306289
180839,2026-02-13,9479,219009,185.25,185.25,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.48863636973214,4.3031282
180861,2026-02-13,9481,219009,210.9,210.9,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.795790545596741,3.7386756
180884,2026-02-13,9490,219009,195.225,195.225,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.454347296253507,4.1023335
180904,2026-02-13,9498,219009,191.6625,191.6625,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.30406509320417,4.3117666
180926,2026-02-13,9532,219009,188.8125,188.8125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.499809670330265,4.1491175
180946,2026-02-13,9578,219009,210.9,210.9,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.0943445622221,3.326941
180967,2026-02-13,9672,219009,207.3375,207.3375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.248495242049359,3.7091546
180986,2026-02-13,9611,219009,218.025,218.025,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,5.062595033026967,4.535994
181013,2026-02-13,9613,219009,209.475,209.475,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.897839799950911,4.3893375
181039,2026-02-13,9632,219009,174.5625,174.5625,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.477336814478207,4.2236037
181058,2026-02-13,9680,219009,168.15,168.15,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.219507705176107,3.4923291
181074,2026-02-13,9700,219009,222.3,222.3,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.091042453358316,2.6991265
181091,2026-02-13,9713,219009,212.325,212.325,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.248495242049359,3.8713498
181112,2026-02-13,9731,219009,200.925,200.925,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.1588830833596715,4.087776
181134,2026-02-13,9745,219009,216.6,216.6,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.795790545596741,4.317812
181157,2026-02-13,9770,219009,178.125,178.125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.634728988229636,4.2356467
181176,2026-02-13,9789,219009,192.375,192.375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.663439094112067,4.1198435
181200,2026-02-13,9813,219009,191.6625,191.6625,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.276666119016055,4.003618
181221,2026-02-13,9823,219009,218.025,218.025,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,5.099866427824199,4.977328
181248,2026-02-13,9837,219009,222.3,222.3,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.6888794541139363,3.5973911
181266,2026-02-13,9809,219009,199.5,199.5,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.007333185232471,3.699561
181288,2026-02-13,9845,219009,207.3375,207.3375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,5.393627546352362,4.6412225
181313,2026-02-13,9872,219009,178.125,178.125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,5.241747015059643,4.7148128
181335,2026-02-13,9876,219009,180.975,180.975,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.418840607796598,4.2867184
181355,2026-02-13,9879,219009,178.125,178.125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.871201010907891,3.579496
181374,2026-02-13,9880,219009,174.5625,174.5625,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.6913478822291435,4.334143
181394,2026-02-13,9881,219009,212.325,212.325,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.61512051684126,4.138929
181419,2026-02-13,9890,219009,207.3375,207.3375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.553876891600541,4.0111566
181437,2026-02-13,9909,219009,214.4625,214.4625,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.465908118654584,4.2814035
181456,2026-02-13,9954,219009,178.125,178.125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.553876891600541,4.258982
181480,2026-02-13,9961,219009,219.45,219.45,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.795790545596741,4.2179513
181506,2026-02-13,9984,219009,195.225,195.225,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.442651256490317,4.367215
179894,2026-02-13,8091,219029,205.9125,327.0375,1,1,1,0.6296296296296295,0.7485107481711011,0.6631226582407953,1308,4.74493212836325,4.5363874
179913,2026-02-13,8095,219029,181.6875,327.0375,1,1,1,0.5555555555555555,0.7485107481711011,0.6631226582407953,1308,6.100318952020064,5.9559927
179937,2026-02-13,8094,219029,177.4125,312.7875,1,1,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,5.5053315359323625,4.962941
179959,2026-02-13,8063,219029,177.4125,295.6875,1,1,1,0.6,0.7485107481711011,0.6631226582407953,1308,4.574710978503383,4.4943156
179986,2026-02-13,8023,219029,176.7,327.0375,1,1,1,0.5403050108932461,0.7485107481711011,0.6631226582407953,1308,6.317164686747284,6.1227517
180011,2026-02-13,8058,219029,179.55,327.0375,1,1,1,0.5490196078431373,0.7485107481711011,0.6631226582407953,1308,5.4680601411351315,5.0893106
180034,2026-02-13,8222,219029,178.8375,327.0375,1,1,1,0.5468409586056645,0.7485107481711011,0.6631226582407953,1308,6.068425588244111,5.8258157
180060,2026-02-13,8121,219029,179.55,295.6875,1,1,1,0.6072289156626507,0.7485107481711011,0.6631226582407953,1308,4.499809670330265,4.63192
180081,2026-02-13,8218,219029,180.975,295.6875,1,1,1,0.6120481927710844,0.7485107481711011,0.6631226582407953,1308,4.007333185232471,4.0208025
180104,2026-02-13,8317,219029,179.55,295.6875,1,1,1,0.6072289156626507,0.7485107481711011,0.6631226582407953,1308,5.017279836814924,5.3882885
180127,2026-02-13,8319,219029,177.4125,312.7875,1,1,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,4.07753744390572,4.1209254
180144,2026-02-13,8392,219029,177.4125,312.7875,1,1,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,3.9318256327243257,4.161596
180163,2026-02-13,8398,219029,177.4125,327.0375,1,1,1,0.5424836601307189,0.7485107481711011,0.6631226582407953,1308,5.616771097666572,5.6005325
180186,2026-02-13,8400,219029,198.7875,327.0375,1,1,1,0.6078431372549019,0.7485107481711011,0.6631226582407953,1308,5.170483995038151,4.6699414
180204,2026-02-13,8422,219029,178.125,295.6875,1,1,1,0.6024096385542169,0.7485107481711011,0.6631226582407953,1308,5.488937726156687,4.997263
180227,2026-02-13,8438,219029,176.7,312.7875,1,1,1,0.5649202733485192,0.7485107481711011,0.6631226582407953,1308,5.241747015059643,5.2235246
180251,2026-02-13,8555,219029,177.4125,295.6875,1,1,1,0.6,0.7485107481711011,0.6631226582407953,1308,4.23410650459726,4.1951127
180271,2026-02-13,8562,219029,178.8375,327.0375,1,1,1,0.5468409586056645,0.7485107481711011,0.6631226582407953,1308,5.703782474656201,5.676792
180299,2026-02-13,8869,219029,177.4125,327.0375,1,1,1,0.5424836601307189,0.7485107481711011,0.6631226582407953,1308,5.993961427306569,5.9933963
180322,2026-02-13,8991,219029,177.4125,295.6875,1,1,1,0.6,0.7485107481711011,0.6631226582407953,1308,5.147494476813453,5.023954
180346,2026-02-13,8911,219029,183.1125,295.6875,1,1,1,0.619277108433735,0.7485107481711011,0.6631226582407953,1308,4.442651256490317,4.1538863
180375,2026-02-13,9043,219029,177.4125,327.0375,1,1,1,0.5424836601307189,0.7485107481711011,0.6631226582407953,1308,5.1647859739235145,4.819944
180394,2026-02-13,9092,219029,177.4125,295.6875,1,1,1,0.6,0.7485107481711011,0.6631226582407953,1308,4.343805421853684,4.549597
180420,2026-02-13,9112,219029,178.125,327.0375,1,1,1,0.5446623093681917,0.7485107481711011,0.6631226582407953,1308,6.386879319362645,6.123987
180444,2026-02-13,9132,219029,180.975,295.6875,1,1,1,0.6120481927710844,0.7485107481711011,0.6631226582407953,1308,3.912023005428146,4.3379946
180464,2026-02-13,9147,219029,178.125,327.0375,1,1,1,0.5446623093681917,0.7485107481711011,0.6631226582407953,1308,5.43372200355424,5.3376145
180484,2026-02-13,9164,219029,179.55,327.0375,1,1,1,0.5490196078431373,0.7485107481711011,0.6631226582407953,1308,5.4510384535657,5.347394
180524,2026-02-13,9190,219029,178.125,312.7875,1,1,1,0.5694760820045558,0.7485107481711011,0.6631226582407953,1308,5.337538079701318,5.0407896
180549,2026-02-13,9221,219029,177.4125,312.7875,1,1,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,4.919980925828125,4.5936003
180570,2026-02-13,9250,219029,177.4125,327.0375,1,1,1,0.5424836601307189,0.7485107481711011,0.6631226582407953,1308,5.5254529391317835,5.534286
180596,2026-02-13,9273,219029,177.4125,222.3,1,1,1,0.798076923076923,0.7485107481711011,0.6631226582407953,1308,5.159055299214529,4.8370547
180617,2026-02-13,9279,219029,179.55,283.575,1,1,1,0.6331658291457287,0.7485107481711011,0.6631226582407953,1308,4.762173934797756,4.7468057
180637,2026-02-13,9281,219029,179.55,312.7875,1,1,1,0.5740318906605922,0.7485107481711011,0.6631226582407953,1308,4.564348191467836,4.3706837
180660,2026-02-13,9328,219029,177.4125,312.7875,1,1,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,5.231108616854587,4.9385724
180684,2026-02-13,9371,219029,178.8375,302.1,1,1,1,0.5919811320754716,0.7485107481711011,0.6631226582407953,1308,5.14166355650266,4.7264233
180699,2026-02-13,9442,219029,177.4125,327.0375,1,1,1,0.5424836601307189,0.7485107481711011,0.6631226582407953,1308,5.123963979403259,4.9174047
180717,2026-02-13,9430,219029,178.8375,327.0375,1,1,1,0.5468409586056645,0.7485107481711011,0.6631226582407953,1308,5.303304908059076,5.2868576
180739,2026-02-13,9439,219029,180.975,295.6875,1,1,1,0.6120481927710844,0.7485107481711011,0.6631226582407953,1308,3.9512437185814275,3.9704902
180753,2026-02-13,9425,219029,177.4125,295.6875,1,0,1,0.6,0.7485107481711011,0.6631226582407953,1308,5.176149732573829,4.1984076
180778,2026-02-13,9432,219029,183.1125,295.6875,1,1,1,0.619277108433735,0.7485107481711011,0.6631226582407953,1308,4.5217885770490405,4.4072785
180801,2026-02-13,9436,219029,181.6875,312.7875,1,1,1,0.5808656036446469,0.7485107481711011,0.6631226582407953,1308,4.912654885736052,4.3187695
180818,2026-02-13,9456,219029,178.125,295.6875,1,0,1,0.6024096385542169,0.7485107481711011,0.6631226582407953,1308,5.14166355650266,4.517885
180840,2026-02-13,9479,219029,177.4125,312.7875,1,1,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,4.51085950651685,5.058243
180862,2026-02-13,9481,219029,182.4,327.0375,1,1,1,0.5577342047930283,0.7485107481711011,0.6631226582407953,1308,5.662960480135946,5.637092
180885,2026-02-13,9490,219029,181.6875,312.7875,1,1,1,0.5808656036446469,0.7485107481711011,0.6631226582407953,1308,4.912654885736052,4.2384515
180905,2026-02-13,9498,219029,173.1375,312.7875,1,1,1,0.5535307517084281,0.7485107481711011,0.6631226582407953,1308,4.867534450455582,4.846816
180927,2026-02-13,9532,219029,179.55,300.675,1,1,1,0.5971563981042655,0.7485107481711011,0.6631226582407953,1308,5.204006687076795,4.8048162
180947,2026-02-13,9578,219029,177.4125,327.0375,1,1,1,0.5424836601307189,0.7485107481711011,0.6631226582407953,1308,5.081404364984463,4.63278
180968,2026-02-13,9672,219029,183.825,327.0375,1,1,1,0.5620915032679737,0.7485107481711011,0.6631226582407953,1308,5.209486152841421,5.2558317
180987,2026-02-13,9611,219029,180.2625,327.0375,1,1,1,0.55119825708061,0.7485107481711011,0.6631226582407953,1308,6.035481432524756,5.7214437
181014,2026-02-13,9613,219029,177.4125,323.475,1,1,1,0.5484581497797356,0.7485107481711011,0.6631226582407953,1308,5.752572638825633,5.6702714
181040,2026-02-13,9632,219029,179.55,285.7125,1,1,1,0.628428927680798,0.7485107481711011,0.6631226582407953,1308,4.31748811353631,4.7421947
181059,2026-02-13,9680,219029,183.1125,295.6875,1,1,1,0.619277108433735,0.7485107481711011,0.6631226582407953,1308,4.07753744390572,3.9684103
181092,2026-02-13,9713,219029,179.55,327.0375,1,1,1,0.5490196078431373,0.7485107481711011,0.6631226582407953,1308,5.652489180268651,5.309459
181113,2026-02-13,9731,219029,181.6875,327.0375,1,1,1,0.5555555555555555,0.7485107481711011,0.6631226582407953,1308,4.6443908991413725,4.7226562
181135,2026-02-13,9745,219029,180.975,327.0375,1,0,1,0.5533769063180828,0.7485107481711011,0.6631226582407953,1308,5.327876168789581,5.3702135
181158,2026-02-13,9770,219029,177.4125,295.6875,1,1,1,0.6,0.7485107481711011,0.6631226582407953,1308,4.543294782270004,4.564021
181177,2026-02-13,9789,219029,177.4125,312.7875,1,1,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,4.852030263919617,4.37823
181201,2026-02-13,9813,219029,186.675,312.7875,1,1,1,0.5968109339407744,0.7485107481711011,0.6631226582407953,1308,4.890349128221754,4.673724
181222,2026-02-13,9823,219029,177.4125,327.0375,1,1,1,0.5424836601307189,0.7485107481711011,0.6631226582407953,1308,5.8916442118257715,5.8404446
181249,2026-02-13,9837,219029,193.0875,325.6125,1,1,1,0.5929978118161926,0.7485107481711011,0.6631226582407953,1308,4.919980925828125,5.0717587
181267,2026-02-13,9809,219029,188.8125,322.05,1,1,1,0.5862831858407079,0.7485107481711011,0.6631226582407953,1308,5.480638923341991,5.1751447
181289,2026-02-13,9845,219029,179.55,324.1875,1,1,1,0.5538461538461539,0.7485107481711011,0.6631226582407953,1308,6.238324625039508,6.081552
181314,2026-02-13,9872,219029,178.125,295.6875,1,1,1,0.6024096385542169,0.7485107481711011,0.6631226582407953,1308,5.5134287461649825,5.1538415
181336,2026-02-13,9876,219029,189.525,295.6875,1,1,1,0.6409638554216868,0.7485107481711011,0.6631226582407953,1308,3.871201010907891,4.534993
181356,2026-02-13,9879,219029,177.4125,312.7875,1,0,1,0.5671981776765376,0.7485107481711011,0.6631226582407953,1308,5.0238805208462765,4.3073244
181375,2026-02-13,9880,219029,177.4125,294.975,1,1,1,0.6014492753623187,0.7485107481711011,0.6631226582407953,1308,5.123963979403259,4.9693465
181395,2026-02-13,9881,219029,178.125,320.625,1,1,1,0.5555555555555556,0.7485107481711011,0.6631226582407953,1308,5.60947179518496,5.4533596
181420,2026-02-13,9890,219029,180.2625,327.0375,1,1,1,0.55119825708061,0.7485107481711011,0.6631226582407953,1308,5.318119993844216,5.3672667
181438,2026-02-13,9909,219029,191.6625,327.0375,1,1,1,0.5860566448801743,0.7485107481711011,0.6631226582407953,1308,4.882801922586371,5.1361065
181457,2026-02-13,9954,219029,179.55,295.6875,1,1,1,0.6072289156626507,0.7485107481711011,0.6631226582407953,1308,5.159055299214529,4.824331
181481,2026-02-13,9961,219029,178.8375,327.0375,1,0,1,0.5468409586056645,0.7485107481711011,0.6631226582407953,1308,5.950642552587727,5.625796
181507,2026-02-13,9984,219029,180.2625,312.7875,1,1,1,0.5763097949886103,0.7485107481711011,0.6631226582407953,1308,5.225746673713202,4.7220063
179911,2026-02-13,8095,219844,230.1375,368.3625,1,1,1,0.6247582205029013,0.7485107481711011,0.6631226582407953,1308,4.30406509320417,4.499566
179935,2026-02-13,8094,219844,232.9875,233.7,1,1,1,0.9969512195121952,0.7485107481711011,0.6631226582407953,1308,3.8066624897703196,3.4742186
180009,2026-02-13,8058,219844,231.5625,356.9625,1,1,1,0.6487025948103793,0.7485107481711011,0.6631226582407953,1308,4.564348191467836,4.295307
180058,2026-02-13,8121,219844,232.9875,235.125,1,1,1,0.990909090909091,0.7485107481711011,0.6631226582407953,1308,3.828641396489095,3.7938251
180125,2026-02-13,8319,219844,230.85,229.425,1,0,0,1.0062111801242235,0.7485107481711011,0.6631226582407953,1308,3.5263605246161616,3.1853368
180225,2026-02-13,8438,219844,231.5625,208.05,1,1,0,1.1130136986301369,0.7485107481711011,0.6631226582407953,1308,3.828641396489095,4.123553
180320,2026-02-13,8991,219844,236.55,205.9125,1,0,0,1.1487889273356402,0.7485107481711011,0.6631226582407953,1308,3.4339872044851463,3.446193
180344,2026-02-13,8911,219844,228.7125,208.05,1,1,0,1.0993150684931507,0.7485107481711011,0.6631226582407953,1308,3.7376696182833684,3.6573503
180392,2026-02-13,9092,219844,232.9875,210.1875,1,1,0,1.1084745762711865,0.7485107481711011,0.6631226582407953,1308,2.0794415416798357,2.923117
180418,2026-02-13,9112,219844,228.7125,366.9375,1,1,1,0.6233009708737864,0.7485107481711011,0.6631226582407953,1308,4.48863636973214,4.331117
180547,2026-02-13,9221,219844,230.85,210.1875,1,1,0,1.0983050847457627,0.7485107481711011,0.6631226582407953,1308,4.174387269895637,4.298313
180568,2026-02-13,9250,219844,236.55,376.9125,1,0,1,0.6275992438563327,0.7485107481711011,0.6631226582407953,1308,4.418840607796598,4.1627436
180594,2026-02-13,9273,219844,234.4125,203.775,1,0,0,1.1503496503496502,0.7485107481711011,0.6631226582407953,1308,3.1354942159291497,3.1517205
180615,2026-02-13,9279,219844,234.4125,233.7,1,1,0,1.003048780487805,0.7485107481711011,0.6631226582407953,1308,3.7612001156935624,3.9212787
180658,2026-02-13,9328,219844,236.55,230.1375,1,0,0,1.0278637770897834,0.7485107481711011,0.6631226582407953,1308,3.1780538303479458,3.0740204
180682,2026-02-13,9371,219844,235.8375,339.15,1,1,1,0.6953781512605043,0.7485107481711011,0.6631226582407953,1308,4.454347296253507,4.5745163
180776,2026-02-13,9432,219844,229.425,237.975,1,1,1,0.9640718562874252,0.7485107481711011,0.6631226582407953,1308,2.833213344056216,3.8237586
180799,2026-02-13,9436,219844,232.9875,210.9,1,0,0,1.1047297297297298,0.7485107481711011,0.6631226582407953,1308,3.7612001156935624,3.443892
180816,2026-02-13,9456,219844,233.7,209.475,1,1,0,1.1156462585034013,0.7485107481711011,0.6631226582407953,1308,3.1780538303479458,3.5089254
180838,2026-02-13,9479,219844,230.1375,208.05,1,1,0,1.1061643835616437,0.7485107481711011,0.6631226582407953,1308,3.58351893845611,3.5658693
180860,2026-02-13,9481,219844,234.4125,349.8375,1,0,1,0.670061099796334,0.7485107481711011,0.6631226582407953,1308,4.718498871295094,4.419945
180925,2026-02-13,9532,219844,230.1375,228.0,1,0,0,1.009375,0.7485107481711011,0.6631226582407953,1308,3.258096538021482,3.679795
181156,2026-02-13,9770,219844,236.55,235.8375,1,1,0,1.0030211480362539,0.7485107481711011,0.6631226582407953,1308,3.4657359027997265,3.5363905
181199,2026-02-13,9813,219844,235.125,209.475,1,1,0,1.1224489795918369,0.7485107481711011,0.6631226582407953,1308,3.4339872044851463,3.775683
181220,2026-02-13,9823,219844,230.85,358.3875,1,1,1,0.6441351888667992,0.7485107481711011,0.6631226582407953,1308,4.007333185232471,4.2393613
181312,2026-02-13,9872,219844,235.125,228.7125,1,1,0,1.02803738317757,0.7485107481711011,0.6631226582407953,1308,3.4339872044851463,4.0136514
181373,2026-02-13,9880,219844,230.85,208.7625,1,1,0,1.10580204778157,0.7485107481711011,0.6631226582407953,1308,3.9318256327243257,4.416173
181393,2026-02-13,9881,219844,229.425,355.5375,1,1,1,0.6452905811623246,0.7485107481711011,0.6631226582407953,1308,4.04305126783455,4.50307
179914,2026-02-13,8095,222087,172.425,227.2875,0,0,1,0.7586206896551725,0.7485107481711011,0.6631226582407953,1308,4.454347296253507,4.838974
179938,2026-02-13,8094,222087,213.0375,213.0375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,2.833213344056216,3.8935685
179960,2026-02-13,8063,222087,208.05,208.05,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.332204510175204,3.9620924
179987,2026-02-13,8023,222087,183.1125,226.575,0,0,1,0.8081761006289309,0.7485107481711011,0.6631226582407953,1308,4.9344739331306915,5.4145308
180012,2026-02-13,8058,222087,170.2875,225.8625,0,0,1,0.7539432176656151,0.7485107481711011,0.6631226582407953,1308,3.4011973816621555,4.257625
180035,2026-02-13,8222,222087,177.4125,227.2875,0,0,1,0.780564263322884,0.7485107481711011,0.6631226582407953,1308,4.867534450455582,4.9857526
180061,2026-02-13,8121,222087,234.4125,234.4125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.367295829986474,3.6851013
180082,2026-02-13,8218,222087,195.225,234.4125,0,0,1,0.8328267477203647,0.7485107481711011,0.6631226582407953,1308,2.1972245773362196,3.2904515
180105,2026-02-13,8317,222087,208.05,208.05,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.07753744390572,4.7921095
180128,2026-02-13,8319,222087,156.0375,218.7375,0,0,1,0.7133550488599348,0.7485107481711011,0.6631226582407953,1308,2.1972245773362196,2.9926965
180145,2026-02-13,8392,222087,140.3625,234.4125,0,0,1,0.5987841945288754,0.7485107481711011,0.6631226582407953,1308,3.091042453358316,3.260638
180164,2026-02-13,8398,222087,142.5,223.0125,0,0,1,0.6389776357827477,0.7485107481711011,0.6631226582407953,1308,4.127134385045092,4.3495183
180187,2026-02-13,8400,222087,151.7625,227.2875,0,0,1,0.6677115987460814,0.7485107481711011,0.6631226582407953,1308,3.091042453358316,4.062141
180205,2026-02-13,8422,222087,193.8,219.45,0,0,1,0.8831168831168832,0.7485107481711011,0.6631226582407953,1308,3.5553480614894135,4.4048
180228,2026-02-13,8438,222087,213.0375,213.0375,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.110873864173311,4.1056843
180252,2026-02-13,8555,222087,78.375,234.4125,0,0,1,0.3343465045592705,0.7485107481711011,0.6631226582407953,1308,2.70805020110221,2.902428
180272,2026-02-13,8562,222087,157.4625,226.575,0,0,1,0.6949685534591196,0.7485107481711011,0.6631226582407953,1308,3.6375861597263857,4.826777
180300,2026-02-13,8869,222087,138.225,227.2875,0,0,1,0.6081504702194357,0.7485107481711011,0.6631226582407953,1308,3.784189633918261,4.4830313
180323,2026-02-13,8991,222087,175.9875,228.7125,0,0,1,0.7694704049844238,0.7485107481711011,0.6631226582407953,1308,3.784189633918261,4.490478
180347,2026-02-13,8911,222087,187.3875,234.4125,0,0,1,0.7993920972644376,0.7485107481711011,0.6631226582407953,1308,3.1780538303479458,3.3171673
180376,2026-02-13,9043,222087,178.125,227.2875,0,0,1,0.7836990595611285,0.7485107481711011,0.6631226582407953,1308,3.5553480614894135,3.9585319
180395,2026-02-13,9092,222087,234.4125,234.4125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.713572066704308,3.7784264
180421,2026-02-13,9112,222087,143.925,223.725,0,0,1,0.6433121019108281,0.7485107481711011,0.6631226582407953,1308,4.51085950651685,5.0201635
180445,2026-02-13,9132,222087,187.3875,219.45,0,0,1,0.8538961038961039,0.7485107481711011,0.6631226582407953,1308,3.091042453358316,3.151809
180465,2026-02-13,9147,222087,172.425,227.2875,0,0,1,0.7586206896551725,0.7485107481711011,0.6631226582407953,1308,3.6635616461296463,4.1542144
180485,2026-02-13,9164,222087,170.2875,227.2875,0,0,1,0.7492163009404389,0.7485107481711011,0.6631226582407953,1308,3.9318256327243257,4.4455504
180525,2026-02-13,9190,222087,200.2125,200.2125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,4.110873864173311,4.4968786
180550,2026-02-13,9221,222087,170.2875,234.4125,0,0,1,0.7264437689969605,0.7485107481711011,0.6631226582407953,1308,2.833213344056216,3.4222405
180571,2026-02-13,9250,222087,180.975,227.2875,0,0,1,0.7962382445141066,0.7485107481711011,0.6631226582407953,1308,4.23410650459726,4.6625733
180597,2026-02-13,9273,222087,195.225,232.275,0,0,1,0.8404907975460122,0.7485107481711011,0.6631226582407953,1308,3.258096538021482,3.699471
180618,2026-02-13,9279,222087,193.0875,234.4125,0,0,1,0.8237082066869301,0.7485107481711011,0.6631226582407953,1308,3.258096538021482,3.7842588
180638,2026-02-13,9281,222087,208.05,234.4125,0,0,1,0.8875379939209728,0.7485107481711011,0.6631226582407953,1308,3.295836866004329,3.6593134
180661,2026-02-13,9328,222087,175.9875,234.4125,0,0,1,0.7507598784194529,0.7485107481711011,0.6631226582407953,1308,3.4657359027997265,3.740871
180685,2026-02-13,9371,222087,132.525,227.2875,0,0,1,0.5830721003134797,0.7485107481711011,0.6631226582407953,1308,2.9444389791664403,3.7766047
180700,2026-02-13,9442,222087,212.325,212.325,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.8918202981106265,3.956619
180718,2026-02-13,9430,222087,173.1375,227.2875,0,0,1,0.7617554858934169,0.7485107481711011,0.6631226582407953,1308,4.04305126783455,4.343175
180754,2026-02-13,9425,222087,195.225,225.8625,0,1,1,0.8643533123028391,0.7485107481711011,0.6631226582407953,1308,2.9444389791664403,4.103691
180779,2026-02-13,9432,222087,198.075,234.4125,0,0,1,0.8449848024316109,0.7485107481711011,0.6631226582407953,1308,3.044522437723423,3.7346885
180802,2026-02-13,9436,222087,156.0375,234.4125,0,0,1,0.6656534954407295,0.7485107481711011,0.6631226582407953,1308,2.1972245773362196,3.364161
180819,2026-02-13,9456,222087,187.3875,221.5875,0,0,1,0.8456591639871381,0.7485107481711011,0.6631226582407953,1308,2.70805020110221,3.7807112
180841,2026-02-13,9479,222087,234.4125,234.4125,0,0,0,1.0,0.7485107481711011,0.6631226582407953,1308,3.6635616461296463,3.8388236
180863,2026-02-13,9481,222087,159.6,223.0125,0,0,1,0.7156549520766773,0.7485107481711011,0.6631226582407953,1308,4.290459441148391,4.453722
180886,2026-02-13,9490,222087,148.2,234.4125,0,0,1,0.6322188449848024,0.7485107481711011,0.6631226582407953,1308,3.7612001156935624,3.8586366
180906,2026-02-13,9498,222087,180.975,212.325,0,1,1,0.8523489932885906,0.7485107481711011,0.6631226582407953,1308,3.58351893845611,3.993071
