record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,month,Y_true,Y_pred
166176,2025-12-12,9479,219029,312.7875,312.7875,0,0,0,1.0,12,3.4965075614664802,3.2045646
166198,2025-12-12,9481,219029,327.0375,327.0375,0,0,0,1.0,12,4.04305126783455,4.02178
166220,2025-12-12,9490,219029,312.7875,312.7875,0,0,0,1.0,12,3.1354942159291497,2.9389153
166241,2025-12-12,9498,219029,312.7875,312.7875,0,0,0,1.0,12,2.9444389791664403,3.355321
166263,2025-12-12,9532,219029,312.7875,312.7875,0,0,0,1.0,12,2.70805020110221,3.4073968
166283,2025-12-12,9578,219029,327.0375,327.0375,0,0,0,1.0,12,2.833213344056216,3.0632484
166305,2025-12-12,9672,219029,327.0375,327.0375,0,0,0,1.0,12,3.295836866004329,3.667535
166324,2025-12-12,9611,219029,322.05,322.05,0,0,0,1.0,12,3.871201010907891,3.961264
166351,2025-12-12,9613,219029,325.6125,325.6125,0,0,0,1.0,12,3.5263605246161616,3.9814467
166377,2025-12-12,9632,219029,295.6875,295.6875,0,0,0,1.0,12,2.6390573296152584,3.0861952
166396,2025-12-12,9680,219029,295.6875,295.6875,0,0,0,1.0,12,2.6390573296152584,2.8683941
166429,2025-12-12,9713,219029,327.0375,327.0375,0,0,0,1.0,12,3.9889840465642745,3.6071782
166450,2025-12-12,9731,219029,327.0375,327.0375,0,0,0,1.0,12,2.9444389791664403,3.1303005
166472,2025-12-12,9745,219029,327.0375,327.0375,0,0,0,1.0,12,3.332204510175204,3.630509
166495,2025-12-12,9770,219029,295.6875,295.6875,0,0,0,1.0,12,2.772588722239781,2.5923274
166514,2025-12-12,9789,219029,312.7875,312.7875,0,0,0,1.0,12,3.295836866004329,2.9767554
166538,2025-12-12,9813,219029,312.7875,312.7875,0,0,0,1.0,12,3.044522437723423,3.3861995
166559,2025-12-12,9823,219029,327.0375,327.0375,0,0,0,1.0,12,4.605170185988092,4.423111
166586,2025-12-12,9837,219029,327.0375,327.0375,0,0,0,1.0,12,3.332204510175204,3.7689755
166604,2025-12-12,9809,219029,327.0375,327.0375,0,0,0,1.0,12,3.912023005428146,3.8227918
166626,2025-12-12,9845,219029,324.1875,324.1875,0,0,0,1.0,12,4.31748811353631,4.401917
166651,2025-12-12,9872,219029,295.6875,295.6875,0,0,0,1.0,12,3.58351893845611,3.3625772
166672,2025-12-12,9876,219029,295.6875,295.6875,0,0,0,1.0,12,2.4849066497880004,3.581276
166691,2025-12-12,9879,219029,312.7875,312.7875,0,0,0,1.0,12,2.833213344056216,3.2334447
166710,2025-12-12,9880,219029,312.7875,312.7875,0,0,0,1.0,12,3.713572066704308,3.201584
166730,2025-12-12,9881,219029,327.0375,327.0375,0,0,0,1.0,12,3.044522437723423,3.5457015
166755,2025-12-12,9890,219029,327.0375,327.0375,0,0,0,1.0,12,3.8918202981106265,3.5324342
166773,2025-12-12,9909,219029,327.0375,327.0375,0,0,0,1.0,12,3.970291913552122,3.740387
166792,2025-12-12,9954,219029,295.6875,295.6875,0,0,0,1.0,12,2.995732273553991,3.0935252
166816,2025-12-12,9961,219029,327.0375,327.0375,0,0,0,1.0,12,3.5553480614894135,3.6949048
166842,2025-12-12,9984,219029,312.7875,312.7875,0,0,0,1.0,12,2.8903717578961645,3.1192114
165240,2025-12-12,8095,219844,233.7,233.7,0,0,0,1.0,12,4.330733340286331,3.6449134
165265,2025-12-12,8094,219844,209.475,235.8375,0,0,1,0.8882175226586102,12,3.4011973816621555,3.06149
165341,2025-12-12,8058,219844,236.55,229.425,0,1,0,1.031055900621118,12,4.31748811353631,3.7422097
165390,2025-12-12,8121,219844,203.0625,235.125,0,0,1,0.8636363636363636,12,3.5553480614894135,2.7209725
165457,2025-12-12,8319,219844,210.9,210.9,0,0,0,1.0,12,4.04305126783455,3.190761
165558,2025-12-12,8438,219844,210.9,210.9,0,0,0,1.0,12,3.828641396489095,3.2963157
165653,2025-12-12,8991,219844,209.475,209.475,0,0,0,1.0,12,3.713572066704308,3.1782515
165677,2025-12-12,8911,219844,208.05,218.7375,0,1,1,0.9511400651465798,12,3.713572066704308,3.573666
165725,2025-12-12,9092,219844,211.6125,235.125,0,1,1,0.9,12,3.4011973816621555,3.1133788
165751,2025-12-12,9112,219844,232.275,232.275,0,0,0,1.0,12,4.382026634673881,3.5829954
165881,2025-12-12,9221,219844,211.6125,211.6125,0,0,0,1.0,12,3.258096538021482,3.264157
165902,2025-12-12,9250,219844,243.675,235.125,0,1,0,1.0363636363636364,12,3.5553480614894135,3.0716362
165928,2025-12-12,9273,219844,211.6125,232.275,0,1,1,0.9110429447852761,12,3.8501476017100584,3.5794473
165949,2025-12-12,9279,219844,206.625,233.7,0,0,1,0.8841463414634146,12,3.58351893845611,3.124977
165993,2025-12-12,9328,219844,210.1875,237.2625,0,0,1,0.8858858858858859,12,3.1354942159291497,2.4291387
166017,2025-12-12,9371,219844,237.2625,237.2625,0,0,0,1.0,12,3.6888794541139363,3.2791479
166112,2025-12-12,9432,219844,208.7625,208.7625,0,0,0,1.0,12,3.258096538021482,2.8812792
166135,2025-12-12,9436,219844,207.3375,233.7,0,0,1,0.8871951219512196,12,3.5263605246161616,3.152341
166152,2025-12-12,9456,219844,209.475,234.4125,0,1,1,0.8936170212765957,12,3.332204510175204,3.4841828
166174,2025-12-12,9479,219844,208.7625,231.5625,0,1,1,0.9015384615384615,12,3.091042453358316,3.360989
166196,2025-12-12,9481,219844,233.7,232.9875,0,1,0,1.003058103975535,12,4.04305126783455,4.193536
166261,2025-12-12,9532,219844,205.9125,226.575,0,1,1,0.9088050314465409,12,4.0943445622221,3.7673132
166493,2025-12-12,9770,219844,209.475,235.8375,0,0,1,0.8882175226586102,12,3.5553480614894135,2.920009
166536,2025-12-12,9813,219844,207.3375,207.3375,0,0,0,1.0,12,3.5553480614894135,2.8554876
166557,2025-12-12,9823,219844,234.4125,232.275,0,1,0,1.00920245398773,12,3.828641396489095,3.5300562
166649,2025-12-12,9872,219844,205.9125,230.85,0,1,1,0.8919753086419753,12,4.454347296253507,4.0633297
166708,2025-12-12,9880,219844,205.2,231.5625,0,1,1,0.8861538461538461,12,4.1588830833596715,4.052985
166728,2025-12-12,9881,219844,235.125,235.125,0,0,0,1.0,12,3.5553480614894135,3.455431
165243,2025-12-12,8095,222087,213.75,213.75,0,0,0,1.0,12,3.912023005428146,4.411769
165268,2025-12-12,8094,222087,234.4125,234.4125,0,0,0,1.0,12,3.4965075614664802,3.464856
165292,2025-12-12,8063,222087,234.4125,234.4125,0,0,0,1.0,12,3.044522437723423,3.3202155
165319,2025-12-12,8023,222087,216.6,216.6,0,0,0,1.0,12,4.983606621708336,5.0588484
165344,2025-12-12,8058,222087,208.05,208.05,0,0,0,1.0,12,3.6109179126442243,3.8249416
165367,2025-12-12,8222,222087,205.2,205.2,0,0,0,1.0,12,4.07753744390572,4.5925536
165393,2025-12-12,8121,222087,222.3,222.3,0,0,0,1.0,12,3.367295829986474,3.497878
165414,2025-12-12,8218,222087,218.025,218.025,0,0,0,1.0,12,2.3978952727983707,3.054231
165437,2025-12-12,8317,222087,214.4625,214.4625,0,0,0,1.0,12,4.276666119016055,4.3327727
165460,2025-12-12,8319,222087,216.6,216.6,0,0,0,1.0,12,2.995732273553991,2.806615
165478,2025-12-12,8392,222087,164.5875,234.4125,0,0,1,0.7021276595744681,12,2.0794415416798357,3.4471402
165497,2025-12-12,8398,222087,203.775,253.65,0,0,1,0.8033707865168539,12,3.7612001156935624,4.0798097
165520,2025-12-12,8400,222087,208.05,208.05,0,0,0,1.0,12,3.6109179126442243,3.6248333
165538,2025-12-12,8422,222087,219.45,219.45,0,0,0,1.0,12,3.828641396489095,3.9183319
165561,2025-12-12,8438,222087,221.5875,221.5875,0,0,0,1.0,12,3.258096538021482,3.9374917
165585,2025-12-12,8555,222087,234.4125,234.4125,0,0,0,1.0,12,0.6931471805599453,2.2928884
165605,2025-12-12,8562,222087,183.1125,227.2875,0,0,1,0.8056426332288402,12,3.8066624897703196,4.4790163
165633,2025-12-12,8869,222087,200.2125,200.2125,0,0,0,1.0,12,4.276666119016055,4.1222234
165656,2025-12-12,8991,222087,225.15,225.15,0,0,0,1.0,12,3.6109179126442243,3.8735633
165680,2025-12-12,8911,222087,191.6625,234.4125,0,0,1,0.817629179331307,12,2.8903717578961645,3.0071597
165709,2025-12-12,9043,222087,217.3125,217.3125,0,0,0,1.0,12,3.5263605246161616,3.7651196
165728,2025-12-12,9092,222087,197.3625,226.575,0,0,1,0.8710691823899372,12,3.332204510175204,3.647792
165754,2025-12-12,9112,222087,214.4625,214.4625,0,0,0,1.0,12,4.356708826689592,4.513367
165778,2025-12-12,9132,222087,234.4125,234.4125,0,0,0,1.0,12,2.302585092994046,2.6800275
165799,2025-12-12,9147,222087,167.4375,215.8875,0,0,1,0.7755775577557756,12,3.367295829986474,4.1077456
165819,2025-12-12,9164,222087,200.925,226.575,0,0,1,0.8867924528301888,12,3.8066624897703196,4.073206
165859,2025-12-12,9190,222087,234.4125,234.4125,0,0,0,1.0,12,4.04305126783455,4.1264973
165884,2025-12-12,9221,222087,234.4125,234.4125,0,0,0,1.0,12,2.6390573296152584,2.8601868
165905,2025-12-12,9250,222087,205.2,205.2,0,0,0,1.0,12,3.8501476017100584,4.363028
165931,2025-12-12,9273,222087,215.175,249.375,0,0,1,0.8628571428571429,12,2.9444389791664403,3.3371997
165952,2025-12-12,9279,222087,215.175,215.175,0,0,0,1.0,12,2.9444389791664403,3.4670289
165973,2025-12-12,9281,222087,193.0875,234.4125,0,0,1,0.8237082066869301,12,3.1780538303479458,3.496151
165996,2025-12-12,9328,222087,234.4125,234.4125,0,0,0,1.0,12,3.1780538303479458,3.1004722
166020,2025-12-12,9371,222087,212.325,212.325,0,0,0,1.0,12,3.1354942159291497,3.463027
166036,2025-12-12,9442,222087,215.175,215.175,0,0,0,1.0,12,3.4011973816621555,3.7257867
166054,2025-12-12,9430,222087,204.4875,204.4875,0,0,0,1.0,12,3.4011973816621555,4.0127506
166091,2025-12-12,9425,222087,234.4125,234.4125,0,0,0,1.0,12,2.4849066497880004,3.2174196
166115,2025-12-12,9432,222087,220.875,220.875,0,0,0,1.0,12,3.258096538021482,3.3991778
166138,2025-12-12,9436,222087,234.4125,234.4125,0,0,0,1.0,12,2.70805020110221,2.855086
166155,2025-12-12,9456,222087,234.4125,234.4125,0,0,0,1.0,12,2.995732273553991,3.000906
166177,2025-12-12,9479,222087,206.625,206.625,0,0,0,1.0,12,3.258096538021482,3.637193
166199,2025-12-12,9481,222087,179.55,223.725,0,0,1,0.802547770700637,12,3.6635616461296463,4.290812
166221,2025-12-12,9490,222087,224.4375,224.4375,0,0,0,1.0,12,3.58351893845611,3.4515147
166242,2025-12-12,9498,222087,161.025,212.325,0,1,1,0.7583892617449665,12,2.833213344056216,4.155608
166264,2025-12-12,9532,222087,208.05,208.05,0,0,0,1.0,12,3.332204510175204,3.523436
166284,2025-12-12,9578,222087,196.65,196.65,0,0,0,1.0,12,3.1354942159291497,3.4451241
166306,2025-12-12,9672,222087,227.2875,227.2875,0,0,0,1.0,12,3.295836866004329,3.859108
166325,2025-12-12,9611,222087,188.1,227.2875,0,0,1,0.8275862068965517,12,3.784189633918261,4.503431
166352,2025-12-12,9613,222087,218.025,218.025,0,0,0,1.0,12,3.5553480614894135,4.290333
166378,2025-12-12,9632,222087,117.5625,213.75,0,0,1,0.55,12,2.9444389791664403,3.308897
166397,2025-12-12,9680,222087,195.225,234.4125,0,0,1,0.8328267477203647,12,2.1972245773362196,2.6159108
166413,2025-12-12,9700,222087,227.2875,227.2875,0,0,0,1.0,12,2.302585092994046,2.734163
166430,2025-12-12,9713,222087,214.4625,214.4625,0,0,0,1.0,12,3.332204510175204,3.8503344
166451,2025-12-12,9731,222087,189.525,227.2875,0,0,1,0.8338557993730408,12,2.8903717578961645,3.8192742
166473,2025-12-12,9745,222087,218.7375,218.7375,0,0,0,1.0,12,3.713572066704308,4.035972
166496,2025-12-12,9770,222087,210.9,234.4125,0,0,1,0.8996960486322189,12,2.772588722239781,3.1450415
166515,2025-12-12,9789,222087,234.4125,234.4125,0,0,0,1.0,12,3.1780538303479458,3.4426188
166539,2025-12-12,9813,222087,175.9875,234.4125,0,0,1,0.7507598784194529,12,3.1354942159291497,3.2507355
166560,2025-12-12,9823,222087,195.225,226.575,0,0,1,0.8616352201257862,12,4.48863636973214,4.669892
166587,2025-12-12,9837,222087,210.1875,210.1875,0,0,0,1.0,12,3.6635616461296463,3.7884216
166605,2025-12-12,9809,222087,218.025,218.025,0,0,0,1.0,12,3.6375861597263857,3.7791362
166627,2025-12-12,9845,222087,143.925,223.725,0,0,1,0.6433121019108281,12,3.7612001156935624,4.7166557
166652,2025-12-12,9872,222087,225.15,225.15,0,0,0,1.0,12,3.713572066704308,3.7705674
166673,2025-12-12,9876,222087,203.0625,203.0625,0,0,0,1.0,12,3.1780538303479458,3.3014064
166692,2025-12-12,9879,222087,234.4125,234.4125,0,0,0,1.0,12,2.3978952727983707,2.4979603
166711,2025-12-12,9880,222087,234.4125,234.4125,0,0,0,1.0,12,2.772588722239781,3.1906188
166731,2025-12-12,9881,222087,203.775,227.2875,0,0,1,0.896551724137931,12,3.6375861597263857,4.038126
166756,2025-12-12,9890,222087,189.525,227.2875,0,0,1,0.8338557993730408,12,3.8066624897703196,4.120837
166774,2025-12-12,9909,222087,227.2875,227.2875,0,0,0,1.0,12,3.2188758248682006,3.9581542
166793,2025-12-12,9954,222087,208.05,234.4125,0,0,1,0.8875379939209728,12,3.332204510175204,3.6560216
166817,2025-12-12,9961,222087,173.1375,220.1625,0,0,1,0.7864077669902912,12,4.02535169073515,4.557754
166843,2025-12-12,9984,222087,205.2,205.2,0,0,0,1.0,12,3.2188758248682006,3.5977879
165246,2025-12-12,8095,222765,240.825,240.825,0,0,0,1.0,12,3.9889840465642745,4.2089825
165271,2025-12-12,8094,222765,227.2875,227.2875,0,0,0,1.0,12,3.6635616461296463,3.6169002
165296,2025-12-12,8063,222765,227.2875,227.2875,0,0,0,1.0,12,2.70805020110221,3.3246078
165323,2025-12-12,8023,222765,240.825,240.825,0,0,0,1.0,12,4.382026634673881,4.7803864
165347,2025-12-12,8058,222765,240.825,240.825,0,0,0,1.0,12,3.9318256327243257,3.9150321
165371,2025-12-12,8222,222765,125.4,240.825,0,0,1,0.5207100591715976,12,4.219507705176107,4.6302695
165397,2025-12-12,8121,222765,227.2875,227.2875,0,0,0,1.0,12,3.5263605246161616,3.4742215
165441,2025-12-12,8317,222765,227.2875,227.2875,0,0,0,1.0,12,3.091042453358316,3.643297
165461,2025-12-12,8319,222765,227.2875,227.2875,0,0,0,1.0,12,1.9459101490553132,2.5953941
165481,2025-12-12,8392,222765,227.2875,227.2875,0,0,0,1.0,12,1.791759469228055,2.6596854
165500,2025-12-12,8398,222765,240.825,240.825,0,0,0,1.0,12,3.6109179126442243,4.131781
165521,2025-12-12,8400,222765,240.825,240.825,0,0,0,1.0,12,3.7612001156935624,3.6460762
165541,2025-12-12,8422,222765,227.2875,227.2875,0,0,0,1.0,12,2.70805020110221,3.35515
165565,2025-12-12,8438,222765,207.3375,207.3375,0,0,0,1.0,12,3.6375861597263857,3.9769561
165608,2025-12-12,8562,222765,240.825,240.825,0,0,0,1.0,12,3.9318256327243257,4.122593
165636,2025-12-12,8869,222765,244.3875,244.3875,0,0,0,1.0,12,3.6375861597263857,3.8163428
165659,2025-12-12,8991,222765,227.2875,227.2875,0,0,0,1.0,12,3.5263605246161616,3.6841612
165681,2025-12-12,8911,222765,227.2875,227.2875,0,0,0,1.0,12,2.5649493574615367,3.0960279
165712,2025-12-12,9043,222765,240.825,240.825,0,0,0,1.0,12,3.1354942159291497,3.30699
165731,2025-12-12,9092,222765,227.2875,227.2875,0,0,0,1.0,12,3.367295829986474,3.6487167
165759,2025-12-12,9112,222765,240.825,240.825,0,0,0,1.0,12,3.4657359027997265,4.082712
165779,2025-12-12,9132,222765,227.2875,227.2875,0,0,0,1.0,12,1.0986122886681098,2.885812
165802,2025-12-12,9147,222765,244.3875,244.3875,0,0,0,1.0,12,2.995732273553991,3.4753938
165822,2025-12-12,9164,222765,240.825,240.825,0,0,0,1.0,12,4.02535169073515,4.1124587
165840,2025-12-12,9178,222765,227.2875,227.2875,0,0,0,1.0,12,1.6094379124341003,2.4445734
165864,2025-12-12,9190,222765,227.2875,227.2875,0,0,0,1.0,12,3.1354942159291497,3.6131482
165887,2025-12-12,9221,222765,227.2875,227.2875,0,0,0,1.0,12,2.70805020110221,3.188883
165908,2025-12-12,9250,222765,244.3875,244.3875,0,0,0,1.0,12,3.784189633918261,3.950771
165955,2025-12-12,9279,222765,227.2875,227.2875,0,0,0,1.0,12,3.4339872044851463,3.5576437
165976,2025-12-12,9281,222765,227.2875,227.2875,0,0,0,1.0,12,2.8903717578961645,3.0139503
165999,2025-12-12,9328,222765,227.2875,227.2875,0,0,0,1.0,12,2.6390573296152584,3.253224
166021,2025-12-12,9371,222765,240.825,240.825,0,0,0,1.0,12,2.9444389791664403,3.5081847
166039,2025-12-12,9442,222765,240.825,240.825,0,0,0,1.0,12,3.1354942159291497,3.4847379
166057,2025-12-12,9430,222765,240.825,240.825,0,0,0,1.0,12,2.8903717578961645,3.5085611
166078,2025-12-12,9439,222765,227.2875,227.2875,0,0,0,1.0,12,2.70805020110221,2.802236
166094,2025-12-12,9425,222765,227.2875,227.2875,0,0,0,1.0,12,2.995732273553991,3.1555693
166118,2025-12-12,9432,222765,227.2875,227.2875,0,0,0,1.0,12,2.995732273553991,3.3036075
166139,2025-12-12,9436,222765,227.2875,227.2875,0,0,0,1.0,12,1.6094379124341003,2.6946957
166180,2025-12-12,9479,222765,227.2875,227.2875,0,0,0,1.0,12,3.58351893845611,3.4533305
166202,2025-12-12,9481,222765,240.825,240.825,0,0,0,1.0,12,3.6109179126442243,4.0146546
166224,2025-12-12,9490,222765,227.2875,227.2875,0,0,0,1.0,12,3.4339872044851463,3.333539
166244,2025-12-12,9498,222765,227.2875,227.2875,0,0,0,1.0,12,3.091042453358316,3.1376398
166267,2025-12-12,9532,222765,227.2875,227.2875,0,0,0,1.0,12,3.044522437723423,3.312362
166287,2025-12-12,9578,222765,240.825,240.825,0,0,0,1.0,12,3.4657359027997265,3.5484388
166307,2025-12-12,9672,222765,240.825,240.825,0,0,0,1.0,12,4.127134385045092,3.9025838
166329,2025-12-12,9611,222765,240.825,240.825,0,0,0,1.0,12,4.127134385045092,4.266329
166356,2025-12-12,9613,222765,240.825,240.825,0,0,0,1.0,12,4.219507705176107,4.3248124
166380,2025-12-12,9632,222765,227.2875,227.2875,0,0,0,1.0,12,2.8903717578961645,2.7025077
166400,2025-12-12,9680,222765,227.2875,227.2875,0,0,0,1.0,12,2.4849066497880004,2.9405742
166433,2025-12-12,9713,222765,240.825,240.825,0,0,0,1.0,12,3.8501476017100584,3.7179098
166454,2025-12-12,9731,222765,244.3875,244.3875,0,0,0,1.0,12,3.2188758248682006,3.3316526
166476,2025-12-12,9745,222765,240.825,240.825,0,0,0,1.0,12,3.258096538021482,3.3980603
166499,2025-12-12,9770,222765,227.2875,227.2875,0,0,0,1.0,12,1.791759469228055,2.3823774
166518,2025-12-12,9789,222765,227.2875,227.2875,0,0,0,1.0,12,2.9444389791664403,3.4559364
166542,2025-12-12,9813,222765,227.2875,227.2875,0,0,0,1.0,12,3.258096538021482,2.9439862
166565,2025-12-12,9823,222765,240.825,240.825,0,0,0,1.0,12,4.564348191467836,4.3326783
166588,2025-12-12,9837,222765,244.3875,244.3875,0,0,0,1.0,12,3.258096538021482,3.9487305
166606,2025-12-12,9809,222765,240.825,240.825,0,0,0,1.0,12,3.912023005428146,4.204539
166632,2025-12-12,9845,222765,240.825,240.825,0,0,0,1.0,12,4.143134726391533,4.3885756
166656,2025-12-12,9872,222765,227.2875,227.2875,0,0,0,1.0,12,3.8918202981106265,3.86853
166675,2025-12-12,9876,222765,227.2875,227.2875,0,0,0,1.0,12,2.70805020110221,3.2754138
166694,2025-12-12,9879,222765,227.2875,227.2875,0,0,0,1.0,12,2.9444389791664403,2.5812385
166714,2025-12-12,9880,222765,227.2875,227.2875,0,0,0,1.0,12,3.1780538303479458,3.4590533
166734,2025-12-12,9881,222765,240.825,240.825,0,0,0,1.0,12,3.7612001156935624,4.034107
166757,2025-12-12,9890,222765,213.0375,213.0375,0,0,0,1.0,12,4.02535169073515,4.1464863
166775,2025-12-12,9909,222765,244.3875,244.3875,0,0,0,1.0,12,3.6888794541139363,3.66452
166796,2025-12-12,9954,222765,227.2875,227.2875,0,0,0,1.0,12,3.1780538303479458,3.3921278
166821,2025-12-12,9961,222765,240.825,240.825,0,0,0,1.0,12,3.7612001156935624,4.121383
166846,2025-12-12,9984,222765,227.2875,227.2875,0,0,0,1.0,12,3.1780538303479458,3.3582628
165227,2025-12-12,8091,223153,236.55,236.55,0,0,0,1.0,12,2.1972245773362196,2.4085073
165248,2025-12-12,8095,223153,236.55,236.55,0,0,0,1.0,12,3.5263605246161616,3.6707926
165273,2025-12-12,8094,223153,235.8375,235.8375,0,0,0,1.0,12,3.6109179126442243,3.5912178
165298,2025-12-12,8063,223153,212.325,212.325,0,0,0,1.0,12,3.7376696182833684,3.6572096
165325,2025-12-12,8023,223153,232.275,232.275,0,0,0,1.0,12,3.6375861597263857,4.119233
165399,2025-12-12,8121,223153,212.325,212.325,0,0,0,1.0,12,3.091042453358316,3.506098
165419,2025-12-12,8218,223153,212.325,212.325,0,0,0,1.0,12,3.091042453358316,3.2392633
165443,2025-12-12,8317,223153,212.325,212.325,0,0,0,1.0,12,3.6375861597263857,3.5848691
165502,2025-12-12,8398,223153,236.55,236.55,0,0,0,1.0,12,3.044522437723423,3.2190144
165523,2025-12-12,8400,223153,236.55,236.55,0,0,0,1.0,12,2.772588722239781,3.6105154
165543,2025-12-12,8422,223153,212.325,212.325,0,0,0,1.0,12,3.4657359027997265,3.36195
165567,2025-12-12,8438,223153,235.8375,235.8375,0,0,0,1.0,12,3.8066624897703196,3.6576674
165589,2025-12-12,8555,223153,205.2,205.2,0,0,0,1.0,12,1.791759469228055,2.7029903
165610,2025-12-12,8562,223153,236.55,236.55,0,0,0,1.0,12,3.6375861597263857,3.4981852
165638,2025-12-12,8869,223153,236.55,236.55,0,0,0,1.0,12,2.6390573296152584,2.8547173
165661,2025-12-12,8991,223153,212.325,212.325,0,0,0,1.0,12,3.367295829986474,3.6157978
165683,2025-12-12,8911,223153,212.325,212.325,0,0,0,1.0,12,2.8903717578961645,3.0744143
165714,2025-12-12,9043,223153,236.55,236.55,0,0,0,1.0,12,2.8903717578961645,2.9583843
165733,2025-12-12,9092,223153,212.325,212.325,0,0,0,1.0,12,3.367295829986474,3.4502256
165761,2025-12-12,9112,223153,236.55,236.55,0,0,0,1.0,12,3.044522437723423,3.5042274
165781,2025-12-12,9132,223153,212.325,212.325,0,0,0,1.0,12,3.6888794541139363,3.8237362
165824,2025-12-12,9164,223153,236.55,236.55,0,0,0,1.0,12,2.9444389791664403,3.4046545
165842,2025-12-12,9178,223153,212.325,212.325,0,0,0,1.0,12,3.295836866004329,3.4619327
165866,2025-12-12,9190,223153,235.8375,235.8375,0,0,0,1.0,12,2.9444389791664403,3.3799236
165889,2025-12-12,9221,223153,235.8375,235.8375,0,0,0,1.0,12,3.2188758248682006,2.7517796
165910,2025-12-12,9250,223153,236.55,236.55,0,0,0,1.0,12,2.6390573296152584,3.177112
165936,2025-12-12,9273,223153,205.2,205.2,0,0,0,1.0,12,3.7376696182833684,3.5326273
165957,2025-12-12,9279,223153,212.325,212.325,0,0,0,1.0,12,3.4011973816621555,3.4377205
166001,2025-12-12,9328,223153,235.8375,235.8375,0,0,0,1.0,12,2.302585092994046,2.8371341
166059,2025-12-12,9430,223153,236.55,236.55,0,0,0,1.0,12,3.044522437723423,3.2415574
166080,2025-12-12,9439,223153,212.325,212.325,0,0,0,1.0,12,3.2188758248682006,3.2869956
166096,2025-12-12,9425,223153,212.325,212.325,0,0,0,1.0,12,2.833213344056216,2.955754
166120,2025-12-12,9432,223153,212.325,212.325,0,0,0,1.0,12,3.6635616461296463,3.3759003
166160,2025-12-12,9456,223153,212.325,212.325,0,0,0,1.0,12,3.784189633918261,3.7335734
166182,2025-12-12,9479,223153,235.8375,235.8375,0,0,0,1.0,12,3.4011973816621555,3.3798869
166246,2025-12-12,9498,223153,141.7875,141.7875,0,0,0,1.0,12,3.6375861597263857,3.7327976
166269,2025-12-12,9532,223153,217.3125,217.3125,0,0,0,1.0,12,2.70805020110221,3.0328496
166309,2025-12-12,9672,223153,236.55,236.55,0,0,0,1.0,12,2.302585092994046,3.2730873
166331,2025-12-12,9611,223153,236.55,236.55,0,0,0,1.0,12,2.772588722239781,3.8755329
166358,2025-12-12,9613,223153,236.55,236.55,0,0,0,1.0,12,2.995732273553991,3.5810876
166382,2025-12-12,9632,223153,212.325,212.325,0,0,0,1.0,12,3.4657359027997265,3.6744673
166402,2025-12-12,9680,223153,212.325,212.325,0,0,0,1.0,12,3.5263605246161616,3.479191
166456,2025-12-12,9731,223153,236.55,236.55,0,0,0,1.0,12,1.791759469228055,2.328389
166478,2025-12-12,9745,223153,236.55,236.55,0,0,0,1.0,12,2.70805020110221,3.269686
166501,2025-12-12,9770,223153,212.325,212.325,0,0,0,1.0,12,3.332204510175204,3.514757
166520,2025-12-12,9789,223153,235.8375,235.8375,0,0,0,1.0,12,3.4011973816621555,3.3663478
166544,2025-12-12,9813,223153,235.8375,235.8375,0,0,0,1.0,12,2.8903717578961645,2.8076053
166567,2025-12-12,9823,223153,236.55,236.55,0,0,0,1.0,12,3.367295829986474,3.5801222
166590,2025-12-12,9837,223153,236.55,236.55,0,0,0,1.0,12,2.70805020110221,3.344734
166634,2025-12-12,9845,223153,232.275,232.275,0,0,0,1.0,12,3.7376696182833684,4.334932
166658,2025-12-12,9872,223153,212.325,212.325,0,0,0,1.0,12,3.9889840465642745,4.1415243
166677,2025-12-12,9876,223153,212.325,212.325,0,0,0,1.0,12,3.784189633918261,3.8352675
166696,2025-12-12,9879,223153,235.8375,235.8375,0,0,0,1.0,12,2.772588722239781,2.2861328
166716,2025-12-12,9880,223153,235.8375,235.8375,0,0,0,1.0,12,2.833213344056216,3.34093
166777,2025-12-12,9909,223153,236.55,236.55,0,0,0,1.0,12,3.970291913552122,4.2601438
166798,2025-12-12,9954,223153,212.325,212.325,0,0,0,1.0,12,3.4339872044851463,3.5747948
166823,2025-12-12,9961,223153,236.55,236.55,0,0,0,1.0,12,2.8903717578961645,3.4387982
166848,2025-12-12,9984,223153,235.8375,235.8375,0,0,0,1.0,12,2.70805020110221,3.2514129
165226,2025-12-12,8091,223245,236.55,236.55,0,0,0,1.0,12,2.70805020110221,2.8018918
165247,2025-12-12,8095,223245,236.55,236.55,0,0,0,1.0,12,3.7376696182833684,3.8860972
165272,2025-12-12,8094,223245,235.8375,235.8375,0,0,0,1.0,12,3.7612001156935624,3.816433
165297,2025-12-12,8063,223245,213.0375,213.0375,0,0,0,1.0,12,3.7376696182833684,3.877421
165324,2025-12-12,8023,223245,236.55,236.55,0,0,0,1.0,12,4.007333185232471,4.3527207
165348,2025-12-12,8058,223245,224.4375,224.4375,0,0,0,1.0,12,3.4339872044851463,3.3467343
165372,2025-12-12,8222,223245,236.55,236.55,0,0,0,1.0,12,4.204692619390966,4.096275
165398,2025-12-12,8121,223245,213.0375,213.0375,0,0,0,1.0,12,3.4011973816621555,3.761098
165418,2025-12-12,8218,223245,213.0375,213.0375,0,0,0,1.0,12,3.4965075614664802,3.5350418
